gemeente;nis_code;postcode;mdc_apr-drg_34;soort_diagnose;aantal_verblijven
Oudergem;21002.0;1160.0;01 - Zenuwstelsel;Medisch;246
Oudergem;21002.0;1160.0;02 - Oogaandoeningen;Chirurgisch;23
Oudergem;21002.0;1160.0;02 - Oogaandoeningen;Medisch;17
Oudergem;21002.0;1160.0;03 - Neus, keel en oren;Chirurgisch;73
Oudergem;21002.0;1160.0;03 - Neus, keel en oren;Medisch;222
Oudergem;21002.0;1160.0;04 - Ademhalingsstelsel;Chirurgisch;24
Oudergem;21002.0;1160.0;04 - Ademhalingsstelsel;Medisch;294
Oudergem;21002.0;1160.0;05 - Hart en vaatstelsel;Chirurgisch;205
Oudergem;21002.0;1160.0;05 - Hart en vaatstelsel;Medisch;225
Oudergem;21002.0;1160.0;06 - Spijsverteringsstelsel;Chirurgisch;216
Oudergem;21002.0;1160.0;06 - Spijsverteringsstelsel;Medisch;202
Oudergem;21002.0;1160.0;07 - Lever, gal en pancreas;Chirurgisch;48
Oudergem;21002.0;1160.0;07 - Lever, gal en pancreas;Medisch;71
Oudergem;21002.0;1160.0;08 - Bewegingsstelsel en bindweefsel;Chirurgisch;441
Oudergem;21002.0;1160.0;08 - Bewegingsstelsel en bindweefsel;Medisch;111
Oudergem;21002.0;1160.0;09 - Huid, subcutis, borstklier;Chirurgisch;89
Oudergem;21002.0;1160.0;09 - Huid, subcutis, borstklier;Medisch;107
Oudergem;21002.0;1160.0;10 - Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;49
Oudergem;21002.0;1160.0;10 - Endocriene, voedings- en stofwisselingsziekten;Medisch;85
Oudergem;21002.0;1160.0;11 - Nieren en urinewegen;Chirurgisch;62
Oudergem;21002.0;1160.0;11 - Nieren en urinewegen;Medisch;131
Oudergem;21002.0;1160.0;12 - Mannelijke geslachtsorganen;Chirurgisch;40
Oudergem;21002.0;1160.0;12 - Mannelijke geslachtsorganen;Medisch;17
Oudergem;21002.0;1160.0;13 - Vrouwelijke geslachtsorganen;Chirurgisch;69
Oudergem;21002.0;1160.0;13 - Vrouwelijke geslachtsorganen;Medisch;< 5
Oudergem;21002.0;1160.0;14 - Zwangerschap en bevalling;Chirurgisch;98
Oudergem;21002.0;1160.0;14 - Zwangerschap en bevalling;Medisch;318
Oudergem;21002.0;1160.0;15 - Neonati, perinatale aandoeningen;Chirurgisch;< 5
Oudergem;21002.0;1160.0;15 - Neonati, perinatale aandoeningen;Medisch;22
Oudergem;21002.0;1160.0;16 - Bloed en bloedvormende organen;Chirurgisch;< 5
Oudergem;21002.0;1160.0;16 - Bloed en bloedvormende organen;Medisch;46
Oudergem;21002.0;1160.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasma;Chirurgisch;10
Oudergem;21002.0;1160.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasma;Medisch;65
Oudergem;21002.0;1160.0;18 - Infectie en parasitaire ziekten;Chirurgisch;9
Oudergem;21002.0;1160.0;18 - Infectie en parasitaire ziekten;Medisch;85
Oudergem;21002.0;1160.0;19 - Psychische stoornissen;Chirurgisch;< 5
Oudergem;21002.0;1160.0;19 - Psychische stoornissen;Medisch;98
Oudergem;21002.0;1160.0;20 - Alcohol en druggebruik;Chirurgisch;0
Oudergem;21002.0;1160.0;20 - Alcohol en druggebruik;Medisch;39
Oudergem;21002.0;1160.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;12
Oudergem;21002.0;1160.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;65
Oudergem;21002.0;1160.0;22 - Brandwonden;Chirurgisch;0
Oudergem;21002.0;1160.0;22 - Brandwonden;Medisch;0
Oudergem;21002.0;1160.0;23 - Factoren die de gezondheid beïnvloeden;Chirurgisch;21
Oudergem;21002.0;1160.0;23 - Factoren die de gezondheid beïnvloeden;Medisch;235
Oudergem;21002.0;1160.0;24 - HIV infecties;Chirurgisch;0
Oudergem;21002.0;1160.0;24 - HIV infecties;Medisch;< 5
Oudergem;21002.0;1160.0;25 - Multipele traumata;Chirurgisch;6
Oudergem;21002.0;1160.0;25 - Multipele traumata;Medisch;< 5
Oudergem;21002.0;1160.0;PP - Pre-MDC;Andere;0
Oudergem;21002.0;1160.0;PP - Pre-MDC;Chirurgisch;< 5
Oudergem;21002.0;1160.0;PP - Pre-MDC;Medisch;0
Oudergem;21002.0;1160.0;SS - Speciale DRG's;Andere;0
Oudergem;21002.0;1160.0;SS - Speciale DRG's;Chirurgisch;0
Oudergem;21002.0;1160.0;SS - Speciale DRG's;Medisch;0
Sint-Agatha-Berchem;21003.0;1082.0;00 - Restgroep;Andere;0
Sint-Agatha-Berchem;21003.0;1082.0;00 - Restgroep;Chirurgisch;30
Sint-Agatha-Berchem;21003.0;1082.0;00 - Restgroep;Medisch;0
Sint-Agatha-Berchem;21003.0;1082.0;01 - Zenuwstelsel;Chirurgisch;36
Sint-Agatha-Berchem;21003.0;1082.0;01 - Zenuwstelsel;Medisch;225
Sint-Agatha-Berchem;21003.0;1082.0;02 - Oogaandoeningen;Chirurgisch;19
Sint-Agatha-Berchem;21003.0;1082.0;02 - Oogaandoeningen;Medisch;7
Sint-Agatha-Berchem;21003.0;1082.0;03 - Neus, keel en oren;Chirurgisch;52
Sint-Agatha-Berchem;21003.0;1082.0;03 - Neus, keel en oren;Medisch;202
Sint-Agatha-Berchem;21003.0;1082.0;04 - Ademhalingsstelsel;Chirurgisch;14
Sint-Agatha-Berchem;21003.0;1082.0;04 - Ademhalingsstelsel;Medisch;287
Sint-Agatha-Berchem;21003.0;1082.0;05 - Hart en vaatstelsel;Chirurgisch;157
Sint-Agatha-Berchem;21003.0;1082.0;05 - Hart en vaatstelsel;Medisch;201
Sint-Agatha-Berchem;21003.0;1082.0;06 - Spijsverteringsstelsel;Chirurgisch;165
Sint-Agatha-Berchem;21003.0;1082.0;06 - Spijsverteringsstelsel;Medisch;192
Sint-Agatha-Berchem;21003.0;1082.0;07 - Lever, gal en pancreas;Chirurgisch;64
Sint-Agatha-Berchem;21003.0;1082.0;07 - Lever, gal en pancreas;Medisch;66
Sint-Agatha-Berchem;21003.0;1082.0;08 - Bewegingsstelsel en bindweefsel;Chirurgisch;317
Sint-Agatha-Berchem;21003.0;1082.0;08 - Bewegingsstelsel en bindweefsel;Medisch;101
Sint-Agatha-Berchem;21003.0;1082.0;09 - Huid, subcutis, borstklier;Chirurgisch;70
Sint-Agatha-Berchem;21003.0;1082.0;09 - Huid, subcutis, borstklier;Medisch;65
Sint-Agatha-Berchem;21003.0;1082.0;10 - Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;42
Sint-Agatha-Berchem;21003.0;1082.0;10 - Endocriene, voedings- en stofwisselingsziekten;Medisch;73
Sint-Agatha-Berchem;21003.0;1082.0;11 - Nieren en urinewegen;Chirurgisch;60
Sint-Agatha-Berchem;21003.0;1082.0;11 - Nieren en urinewegen;Medisch;114
Sint-Agatha-Berchem;21003.0;1082.0;12 - Mannelijke geslachtsorganen;Chirurgisch;32
Sint-Agatha-Berchem;21003.0;1082.0;12 - Mannelijke geslachtsorganen;Medisch;12
Sint-Agatha-Berchem;21003.0;1082.0;13 - Vrouwelijke geslachtsorganen;Chirurgisch;37
Sint-Agatha-Berchem;21003.0;1082.0;13 - Vrouwelijke geslachtsorganen;Medisch;9
Sint-Agatha-Berchem;21003.0;1082.0;14 - Zwangerschap en bevalling;Chirurgisch;114
Sint-Agatha-Berchem;21003.0;1082.0;14 - Zwangerschap en bevalling;Medisch;318
Sint-Agatha-Berchem;21003.0;1082.0;15 - Neonati, perinatale aandoeningen;Chirurgisch;0
Sint-Agatha-Berchem;21003.0;1082.0;15 - Neonati, perinatale aandoeningen;Medisch;21
Sint-Agatha-Berchem;21003.0;1082.0;16 - Bloed en bloedvormende organen;Chirurgisch;0
Sint-Agatha-Berchem;21003.0;1082.0;16 - Bloed en bloedvormende organen;Medisch;41
Sint-Agatha-Berchem;21003.0;1082.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasma;Chirurgisch;7
Sint-Agatha-Berchem;21003.0;1082.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasma;Medisch;63
Sint-Agatha-Berchem;21003.0;1082.0;18 - Infectie en parasitaire ziekten;Chirurgisch;5
Sint-Agatha-Berchem;21003.0;1082.0;18 - Infectie en parasitaire ziekten;Medisch;48
Sint-Agatha-Berchem;21003.0;1082.0;19 - Psychische stoornissen;Chirurgisch;< 5
Sint-Agatha-Berchem;21003.0;1082.0;19 - Psychische stoornissen;Medisch;74
Sint-Agatha-Berchem;21003.0;1082.0;20 - Alcohol en druggebruik;Chirurgisch;0
Sint-Agatha-Berchem;21003.0;1082.0;20 - Alcohol en druggebruik;Medisch;20
Sint-Agatha-Berchem;21003.0;1082.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;6
Sint-Agatha-Berchem;21003.0;1082.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;45
Sint-Agatha-Berchem;21003.0;1082.0;22 - Brandwonden;Chirurgisch;0
Sint-Agatha-Berchem;21003.0;1082.0;22 - Brandwonden;Medisch;0
Sint-Agatha-Berchem;21003.0;1082.0;23 - Factoren die de gezondheid beïnvloeden;Chirurgisch;15
Sint-Agatha-Berchem;21003.0;1082.0;23 - Factoren die de gezondheid beïnvloeden;Medisch;229
Sint-Agatha-Berchem;21003.0;1082.0;24 - HIV infecties;Chirurgisch;0
Sint-Agatha-Berchem;21003.0;1082.0;24 - HIV infecties;Medisch;< 5
Sint-Agatha-Berchem;21003.0;1082.0;25 - Multipele traumata;Chirurgisch;< 5
Sint-Agatha-Berchem;21003.0;1082.0;25 - Multipele traumata;Medisch;< 5
Sint-Agatha-Berchem;21003.0;1082.0;PP - Pre-MDC;Andere;0
Sint-Agatha-Berchem;21003.0;1082.0;PP - Pre-MDC;Chirurgisch;12
Sint-Agatha-Berchem;21003.0;1082.0;PP - Pre-MDC;Medisch;0
Sint-Agatha-Berchem;21003.0;1082.0;SS - Speciale DRG's;Andere;0
Sint-Agatha-Berchem;21003.0;1082.0;SS - Speciale DRG's;Chirurgisch;0
Sint-Agatha-Berchem;21003.0;1082.0;SS - Speciale DRG's;Medisch;0
Brussel;21004.0;1000.0;00 - Restgroep;Andere;< 5
Brussel;21004.0;1000.0;00 - Restgroep;Chirurgisch;190
Brussel;21004.0;1000.0;00 - Restgroep;Medisch;0
Brussel;21004.0;1000.0;01 - Zenuwstelsel;Chirurgisch;145
Brussel;21004.0;1000.0;01 - Zenuwstelsel;Medisch;1.525
Brussel;21004.0;1000.0;02 - Oogaandoeningen;Chirurgisch;97
Brussel;21004.0;1000.0;02 - Oogaandoeningen;Medisch;50
Brussel;21004.0;1000.0;03 - Neus, keel en oren;Chirurgisch;533
Brussel;21004.0;1000.0;03 - Neus, keel en oren;Medisch;1.229
Brussel;21004.0;1000.0;04 - Ademhalingsstelsel;Chirurgisch;81
Brussel;21004.0;1000.0;04 - Ademhalingsstelsel;Medisch;2.022
Brussel;21004.0;1000.0;05 - Hart en vaatstelsel;Chirurgisch;856
Brussel;21004.0;1000.0;05 - Hart en vaatstelsel;Medisch;1.115
Brussel;21004.0;1000.0;06 - Spijsverteringsstelsel;Chirurgisch;1.022
Brussel;21004.0;1000.0;06 - Spijsverteringsstelsel;Medisch;1.105
Brussel;21004.0;1000.0;07 - Lever, gal en pancreas;Chirurgisch;405
Brussel;21004.0;1000.0;07 - Lever, gal en pancreas;Medisch;474
Brussel;21004.0;1000.0;08 - Bewegingsstelsel en bindweefsel;Chirurgisch;1.802
Brussel;21004.0;1000.0;08 - Bewegingsstelsel en bindweefsel;Medisch;542
Brussel;21004.0;1000.0;09 - Huid, subcutis, borstklier;Chirurgisch;394
Brussel;21004.0;1000.0;09 - Huid, subcutis, borstklier;Medisch;441
Brussel;21004.0;1000.0;10 - Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;258
Brussel;21004.0;1000.0;10 - Endocriene, voedings- en stofwisselingsziekten;Medisch;462
Brussel;21004.0;1000.0;11 - Nieren en urinewegen;Chirurgisch;348
Brussel;21004.0;1000.0;11 - Nieren en urinewegen;Medisch;721
Brussel;21004.0;1000.0;12 - Mannelijke geslachtsorganen;Chirurgisch;193
Brussel;21004.0;1000.0;12 - Mannelijke geslachtsorganen;Medisch;94
Brussel;21004.0;1000.0;13 - Vrouwelijke geslachtsorganen;Chirurgisch;308
Brussel;21004.0;1000.0;13 - Vrouwelijke geslachtsorganen;Medisch;48
Brussel;21004.0;1000.0;14 - Zwangerschap en bevalling;Chirurgisch;645
Brussel;21004.0;1000.0;14 - Zwangerschap en bevalling;Medisch;2.498
Brussel;21004.0;1000.0;15 - Neonati, perinatale aandoeningen;Chirurgisch;6
Brussel;21004.0;1000.0;15 - Neonati, perinatale aandoeningen;Medisch;188
Brussel;21004.0;1000.0;16 - Bloed en bloedvormende organen;Chirurgisch;17
Brussel;21004.0;1000.0;16 - Bloed en bloedvormende organen;Medisch;288
Brussel;21004.0;1000.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasma;Chirurgisch;61
Brussel;21004.0;1000.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasma;Medisch;335
Brussel;21004.0;1000.0;18 - Infectie en parasitaire ziekten;Chirurgisch;52
Brussel;21004.0;1000.0;18 - Infectie en parasitaire ziekten;Medisch;411
Brussel;21004.0;1000.0;19 - Psychische stoornissen;Chirurgisch;14
Brussel;21004.0;1000.0;19 - Psychische stoornissen;Medisch;490
Brussel;21004.0;1000.0;20 - Alcohol en druggebruik;Chirurgisch;0
Brussel;21004.0;1000.0;20 - Alcohol en druggebruik;Medisch;206
Brussel;21004.0;1000.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;46
Brussel;21004.0;1000.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;307
Brussel;21004.0;1000.0;22 - Brandwonden;Chirurgisch;0
Brussel;21004.0;1000.0;22 - Brandwonden;Medisch;9
Brussel;21004.0;1000.0;23 - Factoren die de gezondheid beïnvloeden;Chirurgisch;140
Brussel;21004.0;1000.0;23 - Factoren die de gezondheid beïnvloeden;Medisch;943
Brussel;21004.0;1000.0;24 - HIV infecties;Chirurgisch;0
Brussel;21004.0;1000.0;24 - HIV infecties;Medisch;76
Brussel;21004.0;1000.0;25 - Multipele traumata;Chirurgisch;14
Brussel;21004.0;1000.0;25 - Multipele traumata;Medisch;13
Brussel;21004.0;1000.0;PP - Pre-MDC;Andere;0
Brussel;21004.0;1000.0;PP - Pre-MDC;Chirurgisch;37
Brussel;21004.0;1000.0;PP - Pre-MDC;Medisch;0
Brussel;21004.0;1000.0;SS - Speciale DRG's;Andere;0
Brussel;21004.0;1000.0;SS - Speciale DRG's;Chirurgisch;0
Brussel;21004.0;1000.0;SS - Speciale DRG's;Medisch;0
Etterbeek;21005.0;1040.0;00 - Restgroep;Andere;0
Etterbeek;21005.0;1040.0;00 - Restgroep;Chirurgisch;44
Etterbeek;21005.0;1040.0;00 - Restgroep;Medisch;0
Etterbeek;21005.0;1040.0;01 - Zenuwstelsel;Chirurgisch;50
Etterbeek;21005.0;1040.0;01 - Zenuwstelsel;Medisch;361
Etterbeek;21005.0;1040.0;02 - Oogaandoeningen;Chirurgisch;14
Etterbeek;21005.0;1040.0;02 - Oogaandoeningen;Medisch;15
Etterbeek;21005.0;1040.0;03 - Neus, keel en oren;Chirurgisch;112
Etterbeek;21005.0;1040.0;03 - Neus, keel en oren;Medisch;362
Etterbeek;21005.0;1040.0;04 - Ademhalingsstelsel;Chirurgisch;36
Etterbeek;21005.0;1040.0;04 - Ademhalingsstelsel;Medisch;416
Etterbeek;21005.0;1040.0;05 - Hart en vaatstelsel;Chirurgisch;234
Etterbeek;21005.0;1040.0;05 - Hart en vaatstelsel;Medisch;262
Etterbeek;21005.0;1040.0;06 - Spijsverteringsstelsel;Chirurgisch;242
Etterbeek;21005.0;1040.0;06 - Spijsverteringsstelsel;Medisch;294
Etterbeek;21005.0;1040.0;07 - Lever, gal en pancreas;Chirurgisch;87
Etterbeek;21005.0;1040.0;07 - Lever, gal en pancreas;Medisch;119
Etterbeek;21005.0;1040.0;08 - Bewegingsstelsel en bindweefsel;Chirurgisch;506
Etterbeek;21005.0;1040.0;08 - Bewegingsstelsel en bindweefsel;Medisch;137
Etterbeek;21005.0;1040.0;09 - Huid, subcutis, borstklier;Chirurgisch;115
Etterbeek;21005.0;1040.0;09 - Huid, subcutis, borstklier;Medisch;112
Etterbeek;21005.0;1040.0;10 - Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;41
Etterbeek;21005.0;1040.0;10 - Endocriene, voedings- en stofwisselingsziekten;Medisch;110
Etterbeek;21005.0;1040.0;11 - Nieren en urinewegen;Chirurgisch;78
Etterbeek;21005.0;1040.0;11 - Nieren en urinewegen;Medisch;207
Etterbeek;21005.0;1040.0;12 - Mannelijke geslachtsorganen;Chirurgisch;53
Etterbeek;21005.0;1040.0;12 - Mannelijke geslachtsorganen;Medisch;21
Etterbeek;21005.0;1040.0;13 - Vrouwelijke geslachtsorganen;Chirurgisch;87
Etterbeek;21005.0;1040.0;13 - Vrouwelijke geslachtsorganen;Medisch;15
Etterbeek;21005.0;1040.0;14 - Zwangerschap en bevalling;Chirurgisch;189
Etterbeek;21005.0;1040.0;14 - Zwangerschap en bevalling;Medisch;608
Etterbeek;21005.0;1040.0;15 - Neonati, perinatale aandoeningen;Chirurgisch;< 5
Etterbeek;21005.0;1040.0;15 - Neonati, perinatale aandoeningen;Medisch;35
Etterbeek;21005.0;1040.0;16 - Bloed en bloedvormende organen;Chirurgisch;< 5
Etterbeek;21005.0;1040.0;16 - Bloed en bloedvormende organen;Medisch;58
Etterbeek;21005.0;1040.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasma;Chirurgisch;16
Etterbeek;21005.0;1040.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasma;Medisch;125
Etterbeek;21005.0;1040.0;18 - Infectie en parasitaire ziekten;Chirurgisch;14
Etterbeek;21005.0;1040.0;18 - Infectie en parasitaire ziekten;Medisch;127
Etterbeek;21005.0;1040.0;19 - Psychische stoornissen;Chirurgisch;< 5
Etterbeek;21005.0;1040.0;19 - Psychische stoornissen;Medisch;95
Etterbeek;21005.0;1040.0;20 - Alcohol en druggebruik;Chirurgisch;0
Etterbeek;21005.0;1040.0;20 - Alcohol en druggebruik;Medisch;42
Etterbeek;21005.0;1040.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;9
Etterbeek;21005.0;1040.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;82
Etterbeek;21005.0;1040.0;22 - Brandwonden;Chirurgisch;0
Etterbeek;21005.0;1040.0;22 - Brandwonden;Medisch;0
Etterbeek;21005.0;1040.0;23 - Factoren die de gezondheid beïnvloeden;Chirurgisch;19
Etterbeek;21005.0;1040.0;23 - Factoren die de gezondheid beïnvloeden;Medisch;307
Etterbeek;21005.0;1040.0;24 - HIV infecties;Chirurgisch;0
Etterbeek;21005.0;1040.0;24 - HIV infecties;Medisch;8
Etterbeek;21005.0;1040.0;25 - Multipele traumata;Chirurgisch;7
Etterbeek;21005.0;1040.0;25 - Multipele traumata;Medisch;< 5
Etterbeek;21005.0;1040.0;PP - Pre-MDC;Andere;0
Etterbeek;21005.0;1040.0;PP - Pre-MDC;Chirurgisch;6
Etterbeek;21005.0;1040.0;PP - Pre-MDC;Medisch;0
Etterbeek;21005.0;1040.0;SS - Speciale DRG's;Andere;0
Etterbeek;21005.0;1040.0;SS - Speciale DRG's;Chirurgisch;0
Etterbeek;21005.0;1040.0;SS - Speciale DRG's;Medisch;0
Evere;21006.0;1140.0;00 - Restgroep;Andere;< 5
Evere;21006.0;1140.0;00 - Restgroep;Chirurgisch;51
Evere;21006.0;1140.0;00 - Restgroep;Medisch;0
Evere;21006.0;1140.0;01 - Zenuwstelsel;Chirurgisch;36
Evere;21006.0;1140.0;01 - Zenuwstelsel;Medisch;383
Evere;21006.0;1140.0;02 - Oogaandoeningen;Chirurgisch;30
Evere;21006.0;1140.0;02 - Oogaandoeningen;Medisch;12
Evere;21006.0;1140.0;03 - Neus, keel en oren;Chirurgisch;110
Evere;21006.0;1140.0;03 - Neus, keel en oren;Medisch;292
Evere;21006.0;1140.0;04 - Ademhalingsstelsel;Chirurgisch;17
Evere;21006.0;1140.0;04 - Ademhalingsstelsel;Medisch;496
Evere;21006.0;1140.0;05 - Hart en vaatstelsel;Chirurgisch;309
Evere;21006.0;1140.0;05 - Hart en vaatstelsel;Medisch;353
Evere;21006.0;1140.0;06 - Spijsverteringsstelsel;Chirurgisch;235
Evere;21006.0;1140.0;06 - Spijsverteringsstelsel;Medisch;309
Evere;21006.0;1140.0;07 - Lever, gal en pancreas;Chirurgisch;86
Evere;21006.0;1140.0;07 - Lever, gal en pancreas;Medisch;127
Evere;21006.0;1140.0;08 - Bewegingsstelsel en bindweefsel;Chirurgisch;541
Evere;21006.0;1140.0;08 - Bewegingsstelsel en bindweefsel;Medisch;198
Evere;21006.0;1140.0;09 - Huid, subcutis, borstklier;Chirurgisch;132
Evere;21006.0;1140.0;09 - Huid, subcutis, borstklier;Medisch;110
Evere;21006.0;1140.0;10 - Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;75
Evere;21006.0;1140.0;10 - Endocriene, voedings- en stofwisselingsziekten;Medisch;125
Evere;21006.0;1140.0;11 - Nieren en urinewegen;Chirurgisch;80
Evere;21006.0;1140.0;11 - Nieren en urinewegen;Medisch;205
Evere;21006.0;1140.0;12 - Mannelijke geslachtsorganen;Chirurgisch;43
Evere;21006.0;1140.0;12 - Mannelijke geslachtsorganen;Medisch;22
Evere;21006.0;1140.0;13 - Vrouwelijke geslachtsorganen;Chirurgisch;93
Evere;21006.0;1140.0;13 - Vrouwelijke geslachtsorganen;Medisch;14
Evere;21006.0;1140.0;14 - Zwangerschap en bevalling;Chirurgisch;168
Evere;21006.0;1140.0;14 - Zwangerschap en bevalling;Medisch;531
Evere;21006.0;1140.0;15 - Neonati, perinatale aandoeningen;Chirurgisch;0
Evere;21006.0;1140.0;15 - Neonati, perinatale aandoeningen;Medisch;41
Evere;21006.0;1140.0;16 - Bloed en bloedvormende organen;Chirurgisch;< 5
Evere;21006.0;1140.0;16 - Bloed en bloedvormende organen;Medisch;67
Evere;21006.0;1140.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasma;Chirurgisch;12
Evere;21006.0;1140.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasma;Medisch;109
Evere;21006.0;1140.0;18 - Infectie en parasitaire ziekten;Chirurgisch;20
Evere;21006.0;1140.0;18 - Infectie en parasitaire ziekten;Medisch;110
Evere;21006.0;1140.0;19 - Psychische stoornissen;Chirurgisch;< 5
Evere;21006.0;1140.0;19 - Psychische stoornissen;Medisch;103
Evere;21006.0;1140.0;20 - Alcohol en druggebruik;Chirurgisch;0
Evere;21006.0;1140.0;20 - Alcohol en druggebruik;Medisch;56
Evere;21006.0;1140.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;11
Evere;21006.0;1140.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;84
Evere;21006.0;1140.0;22 - Brandwonden;Chirurgisch;< 5
Evere;21006.0;1140.0;22 - Brandwonden;Medisch;< 5
Evere;21006.0;1140.0;23 - Factoren die de gezondheid beïnvloeden;Chirurgisch;32
Evere;21006.0;1140.0;23 - Factoren die de gezondheid beïnvloeden;Medisch;302
Evere;21006.0;1140.0;24 - HIV infecties;Chirurgisch;0
Evere;21006.0;1140.0;24 - HIV infecties;Medisch;7
Evere;21006.0;1140.0;25 - Multipele traumata;Chirurgisch;< 5
Evere;21006.0;1140.0;25 - Multipele traumata;Medisch;< 5
Evere;21006.0;1140.0;PP - Pre-MDC;Andere;0
Evere;21006.0;1140.0;PP - Pre-MDC;Chirurgisch;10
Evere;21006.0;1140.0;PP - Pre-MDC;Medisch;0
Evere;21006.0;1140.0;SS - Speciale DRG's;Andere;0
Evere;21006.0;1140.0;SS - Speciale DRG's;Chirurgisch;0
Evere;21006.0;1140.0;SS - Speciale DRG's;Medisch;0
Vorst (Brussel-Hoofdstad);21007.0;1190.0;00 - Restgroep;Andere;0
Vorst (Brussel-Hoofdstad);21007.0;1190.0;00 - Restgroep;Chirurgisch;81
Vorst (Brussel-Hoofdstad);21007.0;1190.0;00 - Restgroep;Medisch;0
Vorst (Brussel-Hoofdstad);21007.0;1190.0;01 - Zenuwstelsel;Chirurgisch;51
Vorst (Brussel-Hoofdstad);21007.0;1190.0;01 - Zenuwstelsel;Medisch;431
Vorst (Brussel-Hoofdstad);21007.0;1190.0;02 - Oogaandoeningen;Chirurgisch;24
Vorst (Brussel-Hoofdstad);21007.0;1190.0;02 - Oogaandoeningen;Medisch;15
Vorst (Brussel-Hoofdstad);21007.0;1190.0;03 - Neus, keel en oren;Chirurgisch;132
Vorst (Brussel-Hoofdstad);21007.0;1190.0;03 - Neus, keel en oren;Medisch;481
Vorst (Brussel-Hoofdstad);21007.0;1190.0;04 - Ademhalingsstelsel;Chirurgisch;25
Vorst (Brussel-Hoofdstad);21007.0;1190.0;04 - Ademhalingsstelsel;Medisch;577
Vorst (Brussel-Hoofdstad);21007.0;1190.0;05 - Hart en vaatstelsel;Chirurgisch;272
Vorst (Brussel-Hoofdstad);21007.0;1190.0;05 - Hart en vaatstelsel;Medisch;332
Vorst (Brussel-Hoofdstad);21007.0;1190.0;06 - Spijsverteringsstelsel;Chirurgisch;307
Vorst (Brussel-Hoofdstad);21007.0;1190.0;06 - Spijsverteringsstelsel;Medisch;402
Vorst (Brussel-Hoofdstad);21007.0;1190.0;07 - Lever, gal en pancreas;Chirurgisch;91
Vorst (Brussel-Hoofdstad);21007.0;1190.0;07 - Lever, gal en pancreas;Medisch;120
Vorst (Brussel-Hoofdstad);21007.0;1190.0;08 - Bewegingsstelsel en bindweefsel;Chirurgisch;616
Vorst (Brussel-Hoofdstad);21007.0;1190.0;08 - Bewegingsstelsel en bindweefsel;Medisch;219
Vorst (Brussel-Hoofdstad);21007.0;1190.0;09 - Huid, subcutis, borstklier;Chirurgisch;149
Vorst (Brussel-Hoofdstad);21007.0;1190.0;09 - Huid, subcutis, borstklier;Medisch;129
Vorst (Brussel-Hoofdstad);21007.0;1190.0;10 - Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;83
Vorst (Brussel-Hoofdstad);21007.0;1190.0;10 - Endocriene, voedings- en stofwisselingsziekten;Medisch;133
Vorst (Brussel-Hoofdstad);21007.0;1190.0;11 - Nieren en urinewegen;Chirurgisch;92
Vorst (Brussel-Hoofdstad);21007.0;1190.0;11 - Nieren en urinewegen;Medisch;212
Vorst (Brussel-Hoofdstad);21007.0;1190.0;12 - Mannelijke geslachtsorganen;Chirurgisch;50
Vorst (Brussel-Hoofdstad);21007.0;1190.0;12 - Mannelijke geslachtsorganen;Medisch;23
Vorst (Brussel-Hoofdstad);21007.0;1190.0;13 - Vrouwelijke geslachtsorganen;Chirurgisch;138
Vorst (Brussel-Hoofdstad);21007.0;1190.0;13 - Vrouwelijke geslachtsorganen;Medisch;25
Vorst (Brussel-Hoofdstad);21007.0;1190.0;14 - Zwangerschap en bevalling;Chirurgisch;214
Vorst (Brussel-Hoofdstad);21007.0;1190.0;14 - Zwangerschap en bevalling;Medisch;804
