commune;code_ins;code_postal;mdc_apr-drg_34;diagnostic;nombre_de_séjours
Vosselaar;13046.0;2350.0;09 Peau, tissu sous-cutané, sein;Chirurgical;28
Vosselaar;13046.0;2350.0;10 Maladies endocriniennes, nutritionnelles et métaboliques;Médical;< 5
Vosselaar;13046.0;2350.0;11 Reins et voies urinaires;Médical;39
Vosselaar;13046.0;2350.0;11 Reins et voies urinaires;Chirurgical;7
Vosselaar;13046.0;2350.0;12 Organes génitaux masculins;Médical;53
Vosselaar;13046.0;2350.0;12 Organes génitaux masculins;Chirurgical;8
Vosselaar;13046.0;2350.0;13 Organes génitaux féminins;Médical;7
Vosselaar;13046.0;2350.0;13 Organes génitaux féminins;Chirurgical;27
Vosselaar;13046.0;2350.0;14 Grossesse et accouchement;Médical;< 5
Vosselaar;13046.0;2350.0;14 Grossesse et accouchement;Chirurgical;6
Vosselaar;13046.0;2350.0;16 Sang et organes hématopoïétiques;Médical;< 5
Vosselaar;13046.0;2350.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Vosselaar;13046.0;2350.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;263
Vosselaar;13046.0;2350.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Vosselaar;13046.0;2350.0;19 Troubles mentaux;Médical;17
Vosselaar;13046.0;2350.0;20 Alcoolisme et usage de drogue;Médical;< 5
Vosselaar;13046.0;2350.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Vosselaar;13046.0;2350.0;23 Facteurs influençant la santé;Médical;508
Vosselaar;13046.0;2350.0;23 Facteurs influençant la santé;Chirurgical;27
Vosselaar;13046.0;2350.0;SS DRG spéciaux;Autre;< 5
Westerlo;13049.0;2260.0;00 Groupe résiduel;Chirurgical;16
Westerlo;13049.0;2260.0;01 Système nerveux;Médical;82
Westerlo;13049.0;2260.0;01 Système nerveux;Chirurgical;87
Westerlo;13049.0;2260.0;02 Affections des yeux;Médical;< 5
Westerlo;13049.0;2260.0;02 Affections des yeux;Chirurgical;338
Westerlo;13049.0;2260.0;03 Nez, gorge, oreilles;Médical;286
Westerlo;13049.0;2260.0;03 Nez, gorge, oreilles;Chirurgical;272
Westerlo;13049.0;2260.0;04 Système respiratoire;Médical;30
Westerlo;13049.0;2260.0;05 Système circulatoire;Médical;74
Westerlo;13049.0;2260.0;05 Système circulatoire;Chirurgical;100
Westerlo;13049.0;2260.0;06 Système digestif;Médical;494
Westerlo;13049.0;2260.0;06 Système digestif;Chirurgical;116
Westerlo;13049.0;2260.0;07 Foie, bile et pancréas;Médical;11
Westerlo;13049.0;2260.0;07 Foie, bile et pancréas;Chirurgical;< 5
Westerlo;13049.0;2260.0;08 Système musculaire et tissu conjonctif;Médical;594
Westerlo;13049.0;2260.0;08 Système musculaire et tissu conjonctif;Chirurgical;354
Westerlo;13049.0;2260.0;09 Peau, tissu sous-cutané, sein;Médical;53
Westerlo;13049.0;2260.0;09 Peau, tissu sous-cutané, sein;Chirurgical;58
Westerlo;13049.0;2260.0;10 Maladies endocriniennes, nutritionnelles et métaboliques;Médical;6
Westerlo;13049.0;2260.0;10 Maladies endocriniennes, nutritionnelles et métaboliques;Chirurgical;< 5
Westerlo;13049.0;2260.0;11 Reins et voies urinaires;Médical;88
Westerlo;13049.0;2260.0;11 Reins et voies urinaires;Chirurgical;15
Westerlo;13049.0;2260.0;12 Organes génitaux masculins;Médical;89
Westerlo;13049.0;2260.0;12 Organes génitaux masculins;Chirurgical;12
Westerlo;13049.0;2260.0;13 Organes génitaux féminins;Médical;24
Westerlo;13049.0;2260.0;13 Organes génitaux féminins;Chirurgical;65
Westerlo;13049.0;2260.0;14 Grossesse et accouchement;Médical;7
Westerlo;13049.0;2260.0;14 Grossesse et accouchement;Chirurgical;21
Westerlo;13049.0;2260.0;16 Sang et organes hématopoïétiques;Médical;40
Westerlo;13049.0;2260.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;945
Westerlo;13049.0;2260.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Westerlo;13049.0;2260.0;18 Maladies infectieuses et parasitaires;Médical;< 5
Westerlo;13049.0;2260.0;19 Troubles mentaux;Médical;13
Westerlo;13049.0;2260.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Westerlo;13049.0;2260.0;23 Facteurs influençant la santé;Médical;727
Westerlo;13049.0;2260.0;23 Facteurs influençant la santé;Chirurgical;60
Westerlo;13049.0;2260.0;SS DRG spéciaux;Autre;35
Laakdal;13053.0;2430.0;00 Groupe résiduel;Autre;< 5
Laakdal;13053.0;2430.0;00 Groupe résiduel;Chirurgical;9
Laakdal;13053.0;2430.0;01 Système nerveux;Médical;20
Laakdal;13053.0;2430.0;01 Système nerveux;Chirurgical;68
Laakdal;13053.0;2430.0;02 Affections des yeux;Médical;7
Laakdal;13053.0;2430.0;02 Affections des yeux;Chirurgical;200
Laakdal;13053.0;2430.0;03 Nez, gorge, oreilles;Médical;205
Laakdal;13053.0;2430.0;03 Nez, gorge, oreilles;Chirurgical;255
Laakdal;13053.0;2430.0;04 Système respiratoire;Médical;19
Laakdal;13053.0;2430.0;05 Système circulatoire;Médical;52
Laakdal;13053.0;2430.0;05 Système circulatoire;Chirurgical;56
Laakdal;13053.0;2430.0;06 Système digestif;Médical;288
Laakdal;13053.0;2430.0;06 Système digestif;Chirurgical;58
Laakdal;13053.0;2430.0;07 Foie, bile et pancréas;Médical;< 5
Laakdal;13053.0;2430.0;07 Foie, bile et pancréas;Chirurgical;< 5
Laakdal;13053.0;2430.0;08 Système musculaire et tissu conjonctif;Médical;333
Laakdal;13053.0;2430.0;08 Système musculaire et tissu conjonctif;Chirurgical;190
Laakdal;13053.0;2430.0;09 Peau, tissu sous-cutané, sein;Médical;18
Laakdal;13053.0;2430.0;09 Peau, tissu sous-cutané, sein;Chirurgical;43
Laakdal;13053.0;2430.0;10 Maladies endocriniennes, nutritionnelles et métaboliques;Médical;< 5
Laakdal;13053.0;2430.0;11 Reins et voies urinaires;Médical;48
Laakdal;13053.0;2430.0;11 Reins et voies urinaires;Chirurgical;13
Laakdal;13053.0;2430.0;12 Organes génitaux masculins;Médical;58
Laakdal;13053.0;2430.0;12 Organes génitaux masculins;Chirurgical;10
Laakdal;13053.0;2430.0;13 Organes génitaux féminins;Médical;15
Laakdal;13053.0;2430.0;13 Organes génitaux féminins;Chirurgical;36
Laakdal;13053.0;2430.0;14 Grossesse et accouchement;Médical;6
Laakdal;13053.0;2430.0;14 Grossesse et accouchement;Chirurgical;11
Laakdal;13053.0;2430.0;16 Sang et organes hématopoïétiques;Médical;36
Laakdal;13053.0;2430.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Laakdal;13053.0;2430.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;478
Laakdal;13053.0;2430.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Laakdal;13053.0;2430.0;18 Maladies infectieuses et parasitaires;Médical;< 5
Laakdal;13053.0;2430.0;18 Maladies infectieuses et parasitaires;Chirurgical;< 5
Laakdal;13053.0;2430.0;19 Troubles mentaux;Médical;42
Laakdal;13053.0;2430.0;20 Alcoolisme et usage de drogue;Médical;< 5
Laakdal;13053.0;2430.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;< 5
Laakdal;13053.0;2430.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Laakdal;13053.0;2430.0;23 Facteurs influençant la santé;Médical;539
Laakdal;13053.0;2430.0;23 Facteurs influençant la santé;Chirurgical;51
Laakdal;13053.0;2430.0;SS DRG spéciaux;Autre;41
Anderlecht;21001.0;1070.0;00 Groupe résiduel;Chirurgical;46
Anderlecht;21001.0;1070.0;01 Système nerveux;Médical;155
Anderlecht;21001.0;1070.0;01 Système nerveux;Chirurgical;208
Anderlecht;21001.0;1070.0;02 Affections des yeux;Médical;34
Anderlecht;21001.0;1070.0;02 Affections des yeux;Chirurgical;1.257
Anderlecht;21001.0;1070.0;03 Nez, gorge, oreilles;Médical;805
Anderlecht;21001.0;1070.0;03 Nez, gorge, oreilles;Chirurgical;685
Anderlecht;21001.0;1070.0;04 Système respiratoire;Médical;108
Anderlecht;21001.0;1070.0;04 Système respiratoire;Chirurgical;6
Anderlecht;21001.0;1070.0;05 Système circulatoire;Médical;145
Anderlecht;21001.0;1070.0;05 Système circulatoire;Chirurgical;228
Anderlecht;21001.0;1070.0;06 Système digestif;Médical;1.233
Anderlecht;21001.0;1070.0;06 Système digestif;Chirurgical;280
Anderlecht;21001.0;1070.0;07 Foie, bile et pancréas;Médical;42
Anderlecht;21001.0;1070.0;07 Foie, bile et pancréas;Chirurgical;12
Anderlecht;21001.0;1070.0;08 Système musculaire et tissu conjonctif;Médical;1.768
Anderlecht;21001.0;1070.0;08 Système musculaire et tissu conjonctif;Chirurgical;865
Anderlecht;21001.0;1070.0;09 Peau, tissu sous-cutané, sein;Médical;276
Anderlecht;21001.0;1070.0;09 Peau, tissu sous-cutané, sein;Chirurgical;258
Anderlecht;21001.0;1070.0;10 Maladies endocriniennes, nutritionnelles et métaboliques;Médical;27
Anderlecht;21001.0;1070.0;11 Reins et voies urinaires;Médical;424
Anderlecht;21001.0;1070.0;11 Reins et voies urinaires;Chirurgical;94
Anderlecht;21001.0;1070.0;12 Organes génitaux masculins;Médical;585
Anderlecht;21001.0;1070.0;12 Organes génitaux masculins;Chirurgical;127
Anderlecht;21001.0;1070.0;13 Organes génitaux féminins;Médical;108
Anderlecht;21001.0;1070.0;13 Organes génitaux féminins;Chirurgical;189
Anderlecht;21001.0;1070.0;14 Grossesse et accouchement;Médical;64
Anderlecht;21001.0;1070.0;14 Grossesse et accouchement;Chirurgical;153
Anderlecht;21001.0;1070.0;16 Sang et organes hématopoïétiques;Médical;156
Anderlecht;21001.0;1070.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Anderlecht;21001.0;1070.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;2.776
Anderlecht;21001.0;1070.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;10
Anderlecht;21001.0;1070.0;18 Maladies infectieuses et parasitaires;Médical;< 5
Anderlecht;21001.0;1070.0;18 Maladies infectieuses et parasitaires;Chirurgical;< 5
Anderlecht;21001.0;1070.0;19 Troubles mentaux;Médical;16
Anderlecht;21001.0;1070.0;19 Troubles mentaux;Chirurgical;< 5
Anderlecht;21001.0;1070.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;7
Anderlecht;21001.0;1070.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;9
Anderlecht;21001.0;1070.0;23 Facteurs influençant la santé;Médical;1.148
Anderlecht;21001.0;1070.0;23 Facteurs influençant la santé;Chirurgical;395
Anderlecht;21001.0;1070.0;24 Infections HIV;Médical;< 5
Anderlecht;21001.0;1070.0;PP Pré-MDC;Chirurgical;< 5
Anderlecht;21001.0;1070.0;SS DRG spéciaux;Autre;< 5
Auderghem;21002.0;1160.0;00 Groupe résiduel;Autre;< 5
Auderghem;21002.0;1160.0;00 Groupe résiduel;Chirurgical;15
Auderghem;21002.0;1160.0;01 Système nerveux;Médical;21
Auderghem;21002.0;1160.0;01 Système nerveux;Chirurgical;70
Auderghem;21002.0;1160.0;02 Affections des yeux;Médical;< 5
Auderghem;21002.0;1160.0;02 Affections des yeux;Chirurgical;402
Auderghem;21002.0;1160.0;03 Nez, gorge, oreilles;Médical;167
Auderghem;21002.0;1160.0;03 Nez, gorge, oreilles;Chirurgical;183
Auderghem;21002.0;1160.0;04 Système respiratoire;Médical;29
Auderghem;21002.0;1160.0;05 Système circulatoire;Médical;59
Auderghem;21002.0;1160.0;05 Système circulatoire;Chirurgical;58
Auderghem;21002.0;1160.0;06 Système digestif;Médical;399
Auderghem;21002.0;1160.0;06 Système digestif;Chirurgical;53
Auderghem;21002.0;1160.0;07 Foie, bile et pancréas;Médical;15
Auderghem;21002.0;1160.0;07 Foie, bile et pancréas;Chirurgical;< 5
Auderghem;21002.0;1160.0;08 Système musculaire et tissu conjonctif;Médical;366
Auderghem;21002.0;1160.0;08 Système musculaire et tissu conjonctif;Chirurgical;200
Auderghem;21002.0;1160.0;09 Peau, tissu sous-cutané, sein;Médical;61
Auderghem;21002.0;1160.0;09 Peau, tissu sous-cutané, sein;Chirurgical;50
Auderghem;21002.0;1160.0;10 Maladies endocriniennes, nutritionnelles et métaboliques;Chirurgical;< 5
Auderghem;21002.0;1160.0;11 Reins et voies urinaires;Médical;95
Auderghem;21002.0;1160.0;11 Reins et voies urinaires;Chirurgical;19
Auderghem;21002.0;1160.0;12 Organes génitaux masculins;Médical;84
Auderghem;21002.0;1160.0;12 Organes génitaux masculins;Chirurgical;17
Auderghem;21002.0;1160.0;13 Organes génitaux féminins;Médical;21
Auderghem;21002.0;1160.0;13 Organes génitaux féminins;Chirurgical;52
Auderghem;21002.0;1160.0;14 Grossesse et accouchement;Médical;15
Auderghem;21002.0;1160.0;14 Grossesse et accouchement;Chirurgical;36
Auderghem;21002.0;1160.0;16 Sang et organes hématopoïétiques;Médical;63
Auderghem;21002.0;1160.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;909
Auderghem;21002.0;1160.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Auderghem;21002.0;1160.0;18 Maladies infectieuses et parasitaires;Médical;< 5
Auderghem;21002.0;1160.0;18 Maladies infectieuses et parasitaires;Chirurgical;< 5
Auderghem;21002.0;1160.0;19 Troubles mentaux;Médical;< 5
Auderghem;21002.0;1160.0;20 Alcoolisme et usage de drogue;Médical;< 5
Auderghem;21002.0;1160.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;< 5
Auderghem;21002.0;1160.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Auderghem;21002.0;1160.0;23 Facteurs influençant la santé;Médical;288
Auderghem;21002.0;1160.0;23 Facteurs influençant la santé;Chirurgical;112
Auderghem;21002.0;1160.0;SS DRG spéciaux;Autre;< 5
Berchem-Sainte-Agathe;21003.0;1082.0;00 Groupe résiduel;Chirurgical;11
Berchem-Sainte-Agathe;21003.0;1082.0;01 Système nerveux;Médical;9
Berchem-Sainte-Agathe;21003.0;1082.0;01 Système nerveux;Chirurgical;45
Berchem-Sainte-Agathe;21003.0;1082.0;02 Affections des yeux;Médical;< 5
Berchem-Sainte-Agathe;21003.0;1082.0;02 Affections des yeux;Chirurgical;277
Berchem-Sainte-Agathe;21003.0;1082.0;03 Nez, gorge, oreilles;Médical;212
Berchem-Sainte-Agathe;21003.0;1082.0;03 Nez, gorge, oreilles;Chirurgical;207
Berchem-Sainte-Agathe;21003.0;1082.0;04 Système respiratoire;Médical;13
Berchem-Sainte-Agathe;21003.0;1082.0;05 Système circulatoire;Médical;27
Berchem-Sainte-Agathe;21003.0;1082.0;05 Système circulatoire;Chirurgical;47
Berchem-Sainte-Agathe;21003.0;1082.0;06 Système digestif;Médical;318
Berchem-Sainte-Agathe;21003.0;1082.0;06 Système digestif;Chirurgical;55
Berchem-Sainte-Agathe;21003.0;1082.0;07 Foie, bile et pancréas;Médical;8
Berchem-Sainte-Agathe;21003.0;1082.0;07 Foie, bile et pancréas;Chirurgical;< 5
Berchem-Sainte-Agathe;21003.0;1082.0;08 Système musculaire et tissu conjonctif;Médical;253
Berchem-Sainte-Agathe;21003.0;1082.0;08 Système musculaire et tissu conjonctif;Chirurgical;186
Berchem-Sainte-Agathe;21003.0;1082.0;09 Peau, tissu sous-cutané, sein;Médical;54
Berchem-Sainte-Agathe;21003.0;1082.0;09 Peau, tissu sous-cutané, sein;Chirurgical;43
Berchem-Sainte-Agathe;21003.0;1082.0;10 Maladies endocriniennes, nutritionnelles et métaboliques;Médical;9
Berchem-Sainte-Agathe;21003.0;1082.0;11 Reins et voies urinaires;Médical;103
Berchem-Sainte-Agathe;21003.0;1082.0;11 Reins et voies urinaires;Chirurgical;14
Berchem-Sainte-Agathe;21003.0;1082.0;12 Organes génitaux masculins;Médical;116
Berchem-Sainte-Agathe;21003.0;1082.0;12 Organes génitaux masculins;Chirurgical;28
Berchem-Sainte-Agathe;21003.0;1082.0;13 Organes génitaux féminins;Médical;21
Berchem-Sainte-Agathe;21003.0;1082.0;13 Organes génitaux féminins;Chirurgical;35
Berchem-Sainte-Agathe;21003.0;1082.0;14 Grossesse et accouchement;Médical;13
Berchem-Sainte-Agathe;21003.0;1082.0;14 Grossesse et accouchement;Chirurgical;25
Berchem-Sainte-Agathe;21003.0;1082.0;16 Sang et organes hématopoïétiques;Médical;20
Berchem-Sainte-Agathe;21003.0;1082.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Berchem-Sainte-Agathe;21003.0;1082.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;577
Berchem-Sainte-Agathe;21003.0;1082.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Berchem-Sainte-Agathe;21003.0;1082.0;19 Troubles mentaux;Médical;< 5
Berchem-Sainte-Agathe;21003.0;1082.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;< 5
Berchem-Sainte-Agathe;21003.0;1082.0;23 Facteurs influençant la santé;Médical;224
Berchem-Sainte-Agathe;21003.0;1082.0;23 Facteurs influençant la santé;Chirurgical;61
Berchem-Sainte-Agathe;21003.0;1082.0;SS DRG spéciaux;Autre;< 5
Bruxelles;21004.0;1000.0;00 Groupe résiduel;Autre;< 5
Bruxelles;21004.0;1000.0;00 Groupe résiduel;Chirurgical;100
Bruxelles;21004.0;1000.0;01 Système nerveux;Médical;131
Bruxelles;21004.0;1000.0;01 Système nerveux;Chirurgical;237
Bruxelles;21004.0;1000.0;02 Affections des yeux;Médical;39
Bruxelles;21004.0;1000.0;02 Affections des yeux;Chirurgical;1.624
Bruxelles;21004.0;1000.0;03 Nez, gorge, oreilles;Médical;1.217
Bruxelles;21004.0;1000.0;03 Nez, gorge, oreilles;Chirurgical;950
Bruxelles;21004.0;1000.0;04 Système respiratoire;Médical;115
Bruxelles;21004.0;1000.0;04 Système respiratoire;Chirurgical;< 5
Bruxelles;21004.0;1000.0;05 Système circulatoire;Médical;228
Bruxelles;21004.0;1000.0;05 Système circulatoire;Chirurgical;245
Bruxelles;21004.0;1000.0;06 Système digestif;Médical;1.962
Bruxelles;21004.0;1000.0;06 Système digestif;Chirurgical;269
Bruxelles;21004.0;1000.0;07 Foie, bile et pancréas;Médical;57
Bruxelles;21004.0;1000.0;07 Foie, bile et pancréas;Chirurgical;15
Bruxelles;21004.0;1000.0;08 Système musculaire et tissu conjonctif;Médical;1.620
Bruxelles;21004.0;1000.0;08 Système musculaire et tissu conjonctif;Chirurgical;961
Bruxelles;21004.0;1000.0;09 Peau, tissu sous-cutané, sein;Médical;356
Bruxelles;21004.0;1000.0;09 Peau, tissu sous-cutané, sein;Chirurgical;284
Bruxelles;21004.0;1000.0;10 Maladies endocriniennes, nutritionnelles et métaboliques;Médical;47
Bruxelles;21004.0;1000.0;11 Reins et voies urinaires;Médical;455
Bruxelles;21004.0;1000.0;11 Reins et voies urinaires;Chirurgical;114
Bruxelles;21004.0;1000.0;12 Organes génitaux masculins;Médical;608
Bruxelles;21004.0;1000.0;12 Organes génitaux masculins;Chirurgical;263
Bruxelles;21004.0;1000.0;13 Organes génitaux féminins;Médical;139
Bruxelles;21004.0;1000.0;13 Organes génitaux féminins;Chirurgical;297
Bruxelles;21004.0;1000.0;14 Grossesse et accouchement;Médical;109
Bruxelles;21004.0;1000.0;14 Grossesse et accouchement;Chirurgical;202
Bruxelles;21004.0;1000.0;15 Nouveau-nés, affections d'origine périnatale;Médical;< 5
Bruxelles;21004.0;1000.0;16 Sang et organes hématopoïétiques;Médical;232
Bruxelles;21004.0;1000.0;16 Sang et organes hématopoïétiques;Chirurgical;7
Bruxelles;21004.0;1000.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;3.595
Bruxelles;21004.0;1000.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;11
Bruxelles;21004.0;1000.0;18 Maladies infectieuses et parasitaires;Médical;< 5
Bruxelles;21004.0;1000.0;18 Maladies infectieuses et parasitaires;Chirurgical;< 5
Bruxelles;21004.0;1000.0;19 Troubles mentaux;Médical;19
Bruxelles;21004.0;1000.0;20 Alcoolisme et usage de drogue;Médical;< 5
Bruxelles;21004.0;1000.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;6
Bruxelles;21004.0;1000.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;19
Bruxelles;21004.0;1000.0;23 Facteurs influençant la santé;Médical;1.710
Bruxelles;21004.0;1000.0;23 Facteurs influençant la santé;Chirurgical;542
Bruxelles;21004.0;1000.0;24 Infections HIV;Médical;6
Bruxelles;21004.0;1000.0;SS DRG spéciaux;Autre;8
Etterbeek;21005.0;1040.0;00 Groupe résiduel;Chirurgical;33
Etterbeek;21005.0;1040.0;01 Système nerveux;Médical;43
Etterbeek;21005.0;1040.0;01 Système nerveux;Chirurgical;76
Etterbeek;21005.0;1040.0;02 Affections des yeux;Médical;14
Etterbeek;21005.0;1040.0;02 Affections des yeux;Chirurgical;400
Etterbeek;21005.0;1040.0;03 Nez, gorge, oreilles;Médical;266
Etterbeek;21005.0;1040.0;03 Nez, gorge, oreilles;Chirurgical;292
Etterbeek;21005.0;1040.0;04 Système respiratoire;Médical;31
Etterbeek;21005.0;1040.0;04 Système respiratoire;Chirurgical;< 5
Etterbeek;21005.0;1040.0;05 Système circulatoire;Médical;44
Etterbeek;21005.0;1040.0;05 Système circulatoire;Chirurgical;92
Etterbeek;21005.0;1040.0;06 Système digestif;Médical;510
Etterbeek;21005.0;1040.0;06 Système digestif;Chirurgical;95
Etterbeek;21005.0;1040.0;07 Foie, bile et pancréas;Médical;20
Etterbeek;21005.0;1040.0;07 Foie, bile et pancréas;Chirurgical;8
Etterbeek;21005.0;1040.0;08 Système musculaire et tissu conjonctif;Médical;414
Etterbeek;21005.0;1040.0;08 Système musculaire et tissu conjonctif;Chirurgical;310
Etterbeek;21005.0;1040.0;09 Peau, tissu sous-cutané, sein;Médical;85
Etterbeek;21005.0;1040.0;09 Peau, tissu sous-cutané, sein;Chirurgical;90
Etterbeek;21005.0;1040.0;10 Maladies endocriniennes, nutritionnelles et métaboliques;Médical;8
Etterbeek;21005.0;1040.0;11 Reins et voies urinaires;Médical;117
Etterbeek;21005.0;1040.0;11 Reins et voies urinaires;Chirurgical;27
Etterbeek;21005.0;1040.0;12 Organes génitaux masculins;Médical;112
Etterbeek;21005.0;1040.0;12 Organes génitaux masculins;Chirurgical;19
Etterbeek;21005.0;1040.0;13 Organes génitaux féminins;Médical;55
Etterbeek;21005.0;1040.0;13 Organes génitaux féminins;Chirurgical;90
Etterbeek;21005.0;1040.0;14 Grossesse et accouchement;Médical;21
Etterbeek;21005.0;1040.0;14 Grossesse et accouchement;Chirurgical;54
Etterbeek;21005.0;1040.0;16 Sang et organes hématopoïétiques;Médical;88
Etterbeek;21005.0;1040.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;1.046
Etterbeek;21005.0;1040.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Etterbeek;21005.0;1040.0;18 Maladies infectieuses et parasitaires;Médical;< 5
Etterbeek;21005.0;1040.0;18 Maladies infectieuses et parasitaires;Chirurgical;< 5
Etterbeek;21005.0;1040.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;< 5
Etterbeek;21005.0;1040.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Etterbeek;21005.0;1040.0;23 Facteurs influençant la santé;Médical;352
Etterbeek;21005.0;1040.0;23 Facteurs influençant la santé;Chirurgical;216
Etterbeek;21005.0;1040.0;24 Infections HIV;Médical;< 5
Etterbeek;21005.0;1040.0;SS DRG spéciaux;Autre;< 5
Evere;21006.0;1140.0;00 Groupe résiduel;Chirurgical;17
Evere;21006.0;1140.0;01 Système nerveux;Médical;38
Evere;21006.0;1140.0;01 Système nerveux;Chirurgical;76
Evere;21006.0;1140.0;02 Affections des yeux;Médical;5
Evere;21006.0;1140.0;02 Affections des yeux;Chirurgical;408
Evere;21006.0;1140.0;03 Nez, gorge, oreilles;Médical;312
Evere;21006.0;1140.0;03 Nez, gorge, oreilles;Chirurgical;194
Evere;21006.0;1140.0;04 Système respiratoire;Médical;12
Evere;21006.0;1140.0;04 Système respiratoire;Chirurgical;< 5
Evere;21006.0;1140.0;05 Système circulatoire;Médical;40
Evere;21006.0;1140.0;05 Système circulatoire;Chirurgical;57
Evere;21006.0;1140.0;06 Système digestif;Médical;477
Evere;21006.0;1140.0;06 Système digestif;Chirurgical;64
Evere;21006.0;1140.0;07 Foie, bile et pancréas;Médical;24
Evere;21006.0;1140.0;07 Foie, bile et pancréas;Chirurgical;< 5
Evere;21006.0;1140.0;08 Système musculaire et tissu conjonctif;Médical;567
Evere;21006.0;1140.0;08 Système musculaire et tissu conjonctif;Chirurgical;245
Evere;21006.0;1140.0;09 Peau, tissu sous-cutané, sein;Médical;84
Evere;21006.0;1140.0;09 Peau, tissu sous-cutané, sein;Chirurgical;78
Evere;21006.0;1140.0;10 Maladies endocriniennes, nutritionnelles et métaboliques;Médical;17
Evere;21006.0;1140.0;11 Reins et voies urinaires;Médical;163
Evere;21006.0;1140.0;11 Reins et voies urinaires;Chirurgical;22
Evere;21006.0;1140.0;12 Organes génitaux masculins;Médical;130
Evere;21006.0;1140.0;12 Organes génitaux masculins;Chirurgical;67
Evere;21006.0;1140.0;13 Organes génitaux féminins;Médical;33
Evere;21006.0;1140.0;13 Organes génitaux féminins;Chirurgical;76
Evere;21006.0;1140.0;14 Grossesse et accouchement;Médical;19
Evere;21006.0;1140.0;14 Grossesse et accouchement;Chirurgical;45
Evere;21006.0;1140.0;16 Sang et organes hématopoïétiques;Médical;90
Evere;21006.0;1140.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Evere;21006.0;1140.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;1.141
Evere;21006.0;1140.0;18 Maladies infectieuses et parasitaires;Médical;< 5
Evere;21006.0;1140.0;18 Maladies infectieuses et parasitaires;Chirurgical;< 5
Evere;21006.0;1140.0;19 Troubles mentaux;Médical;< 5
Evere;21006.0;1140.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;< 5
Evere;21006.0;1140.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Evere;21006.0;1140.0;22 Brûlures;Chirurgical;< 5
Evere;21006.0;1140.0;23 Facteurs influençant la santé;Médical;340
Evere;21006.0;1140.0;23 Facteurs influençant la santé;Chirurgical;123
Forest;21007.0;1190.0;00 Groupe résiduel;Autre;< 5
Forest;21007.0;1190.0;00 Groupe résiduel;Chirurgical;32
Forest;21007.0;1190.0;01 Système nerveux;Médical;31
Forest;21007.0;1190.0;01 Système nerveux;Chirurgical;80
Forest;21007.0;1190.0;02 Affections des yeux;Médical;12
Forest;21007.0;1190.0;02 Affections des yeux;Chirurgical;601
Forest;21007.0;1190.0;03 Nez, gorge, oreilles;Médical;363
Forest;21007.0;1190.0;03 Nez, gorge, oreilles;Chirurgical;409
Forest;21007.0;1190.0;04 Système respiratoire;Médical;28
Forest;21007.0;1190.0;04 Système respiratoire;Chirurgical;< 5
Forest;21007.0;1190.0;05 Système circulatoire;Médical;64
Forest;21007.0;1190.0;05 Système circulatoire;Chirurgical;97
