gemeente;nis_code;postcode;mdc;diagnose;aantal_verblijven
Overijse;23062.0;3090.0;00 Restgroep;Chirurgisch;5
Overijse;23062.0;3090.0;01 Zenuwstelsel;Medisch;27
Overijse;23062.0;3090.0;01 Zenuwstelsel;Chirurgisch;75
Overijse;23062.0;3090.0;02 Oogaandoeningen;Medisch;< 5
Overijse;23062.0;3090.0;02 Oogaandoeningen;Chirurgisch;256
Overijse;23062.0;3090.0;03 Neus, keel en oren;Medisch;163
Overijse;23062.0;3090.0;03 Neus, keel en oren;Chirurgisch;142
Overijse;23062.0;3090.0;04 Ademhalingsstelsel;Medisch;32
Overijse;23062.0;3090.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Overijse;23062.0;3090.0;05 Hart en vaatstelsel;Medisch;18
Overijse;23062.0;3090.0;05 Hart en vaatstelsel;Chirurgisch;53
Overijse;23062.0;3090.0;06 Spijsverteringsstelsel;Medisch;252
Overijse;23062.0;3090.0;06 Spijsverteringsstelsel;Chirurgisch;50
Overijse;23062.0;3090.0;07 Lever, gal en pancreas;Medisch;6
Overijse;23062.0;3090.0;07 Lever, gal en pancreas;Chirurgisch;10
Overijse;23062.0;3090.0;08 Bewegingsstelsel en bindweefsel;Medisch;202
Overijse;23062.0;3090.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;221
Overijse;23062.0;3090.0;09 Huid, subcutis, borstklier;Medisch;10
Overijse;23062.0;3090.0;09 Huid, subcutis, borstklier;Chirurgisch;59
Overijse;23062.0;3090.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;8
Overijse;23062.0;3090.0;11 Nieren en urinewegen;Medisch;89
Overijse;23062.0;3090.0;11 Nieren en urinewegen;Chirurgisch;18
Overijse;23062.0;3090.0;12 Mannelijke geslachtsorganen;Medisch;25
Overijse;23062.0;3090.0;12 Mannelijke geslachtsorganen;Chirurgisch;36
Overijse;23062.0;3090.0;13 Vrouwelijke geslachtsorganen;Medisch;5
Overijse;23062.0;3090.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;47
Overijse;23062.0;3090.0;14 Zwangerschap en bevalling;Medisch;27
Overijse;23062.0;3090.0;14 Zwangerschap en bevalling;Chirurgisch;17
Overijse;23062.0;3090.0;16 Bloed en bloedvormende organen;Medisch;72
Overijse;23062.0;3090.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Overijse;23062.0;3090.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;780
Overijse;23062.0;3090.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Overijse;23062.0;3090.0;18 Infectie en parasitaire ziekten;Medisch;< 5
Overijse;23062.0;3090.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Overijse;23062.0;3090.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;11
Overijse;23062.0;3090.0;23 Factoren die de gezondheid beïnvloeden;Medisch;153
Overijse;23062.0;3090.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;56
Overijse;23062.0;3090.0;SS Speciale DRG's;Andere;< 5
Pepingen;23064.0;1670.0;01 Zenuwstelsel;Medisch;< 5
Pepingen;23064.0;1670.0;01 Zenuwstelsel;Chirurgisch;12
Pepingen;23064.0;1670.0;02 Oogaandoeningen;Chirurgisch;34
Pepingen;23064.0;1670.0;03 Neus, keel en oren;Medisch;36
Pepingen;23064.0;1670.0;03 Neus, keel en oren;Chirurgisch;34
Pepingen;23064.0;1670.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Pepingen;23064.0;1670.0;05 Hart en vaatstelsel;Medisch;11
Pepingen;23064.0;1670.0;05 Hart en vaatstelsel;Chirurgisch;9
Pepingen;23064.0;1670.0;06 Spijsverteringsstelsel;Medisch;51
Pepingen;23064.0;1670.0;06 Spijsverteringsstelsel;Chirurgisch;12
Pepingen;23064.0;1670.0;07 Lever, gal en pancreas;Chirurgisch;< 5
Pepingen;23064.0;1670.0;08 Bewegingsstelsel en bindweefsel;Medisch;73
Pepingen;23064.0;1670.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;52
Pepingen;23064.0;1670.0;09 Huid, subcutis, borstklier;Chirurgisch;9
Pepingen;23064.0;1670.0;11 Nieren en urinewegen;Medisch;19
Pepingen;23064.0;1670.0;11 Nieren en urinewegen;Chirurgisch;< 5
Pepingen;23064.0;1670.0;12 Mannelijke geslachtsorganen;Medisch;7
Pepingen;23064.0;1670.0;12 Mannelijke geslachtsorganen;Chirurgisch;< 5
Pepingen;23064.0;1670.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;12
Pepingen;23064.0;1670.0;14 Zwangerschap en bevalling;Medisch;< 5
Pepingen;23064.0;1670.0;14 Zwangerschap en bevalling;Chirurgisch;< 5
Pepingen;23064.0;1670.0;16 Bloed en bloedvormende organen;Medisch;10
Pepingen;23064.0;1670.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Pepingen;23064.0;1670.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;158
Pepingen;23064.0;1670.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Pepingen;23064.0;1670.0;23 Factoren die de gezondheid beïnvloeden;Medisch;22
Pepingen;23064.0;1670.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;6
Sint-Pieters-Leeuw;23077.0;1600.0;00 Restgroep;Chirurgisch;5
Sint-Pieters-Leeuw;23077.0;1600.0;01 Zenuwstelsel;Medisch;56
Sint-Pieters-Leeuw;23077.0;1600.0;01 Zenuwstelsel;Chirurgisch;97
Sint-Pieters-Leeuw;23077.0;1600.0;02 Oogaandoeningen;Chirurgisch;302
Sint-Pieters-Leeuw;23077.0;1600.0;03 Neus, keel en oren;Medisch;273
Sint-Pieters-Leeuw;23077.0;1600.0;03 Neus, keel en oren;Chirurgisch;262
Sint-Pieters-Leeuw;23077.0;1600.0;04 Ademhalingsstelsel;Medisch;15
Sint-Pieters-Leeuw;23077.0;1600.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Sint-Pieters-Leeuw;23077.0;1600.0;05 Hart en vaatstelsel;Medisch;48
Sint-Pieters-Leeuw;23077.0;1600.0;05 Hart en vaatstelsel;Chirurgisch;83
Sint-Pieters-Leeuw;23077.0;1600.0;06 Spijsverteringsstelsel;Medisch;402
Sint-Pieters-Leeuw;23077.0;1600.0;06 Spijsverteringsstelsel;Chirurgisch;51
Sint-Pieters-Leeuw;23077.0;1600.0;07 Lever, gal en pancreas;Medisch;8
Sint-Pieters-Leeuw;23077.0;1600.0;07 Lever, gal en pancreas;Chirurgisch;< 5
Sint-Pieters-Leeuw;23077.0;1600.0;08 Bewegingsstelsel en bindweefsel;Medisch;404
Sint-Pieters-Leeuw;23077.0;1600.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;367
Sint-Pieters-Leeuw;23077.0;1600.0;09 Huid, subcutis, borstklier;Medisch;19
Sint-Pieters-Leeuw;23077.0;1600.0;09 Huid, subcutis, borstklier;Chirurgisch;68
Sint-Pieters-Leeuw;23077.0;1600.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Sint-Pieters-Leeuw;23077.0;1600.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Sint-Pieters-Leeuw;23077.0;1600.0;11 Nieren en urinewegen;Medisch;145
Sint-Pieters-Leeuw;23077.0;1600.0;11 Nieren en urinewegen;Chirurgisch;< 5
Sint-Pieters-Leeuw;23077.0;1600.0;12 Mannelijke geslachtsorganen;Medisch;41
Sint-Pieters-Leeuw;23077.0;1600.0;12 Mannelijke geslachtsorganen;Chirurgisch;82
Sint-Pieters-Leeuw;23077.0;1600.0;13 Vrouwelijke geslachtsorganen;Medisch;5
Sint-Pieters-Leeuw;23077.0;1600.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;91
Sint-Pieters-Leeuw;23077.0;1600.0;14 Zwangerschap en bevalling;Medisch;24
Sint-Pieters-Leeuw;23077.0;1600.0;14 Zwangerschap en bevalling;Chirurgisch;35
Sint-Pieters-Leeuw;23077.0;1600.0;15 Neonati, perinatale aandoeningen;Medisch;< 5
Sint-Pieters-Leeuw;23077.0;1600.0;16 Bloed en bloedvormende organen;Medisch;90
Sint-Pieters-Leeuw;23077.0;1600.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Sint-Pieters-Leeuw;23077.0;1600.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;1.507
Sint-Pieters-Leeuw;23077.0;1600.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;12
Sint-Pieters-Leeuw;23077.0;1600.0;18 Infectie en parasitaire ziekten;Chirurgisch;< 5
Sint-Pieters-Leeuw;23077.0;1600.0;19 Psychische stoornissen;Medisch;< 5
Sint-Pieters-Leeuw;23077.0;1600.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Sint-Pieters-Leeuw;23077.0;1600.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;7
Sint-Pieters-Leeuw;23077.0;1600.0;23 Factoren die de gezondheid beïnvloeden;Medisch;241
Sint-Pieters-Leeuw;23077.0;1600.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;46
Sint-Pieters-Leeuw;23077.0;1600.0;24 HIV infecties;Medisch;< 5
Sint-Pieters-Leeuw;23077.0;1600.0;SS Speciale DRG's;Andere;< 5
Steenokkerzeel;23081.0;1820.0;00 Restgroep;Chirurgisch;< 5
Steenokkerzeel;23081.0;1820.0;01 Zenuwstelsel;Medisch;16
Steenokkerzeel;23081.0;1820.0;01 Zenuwstelsel;Chirurgisch;35
Steenokkerzeel;23081.0;1820.0;02 Oogaandoeningen;Medisch;< 5
Steenokkerzeel;23081.0;1820.0;02 Oogaandoeningen;Chirurgisch;110
Steenokkerzeel;23081.0;1820.0;03 Neus, keel en oren;Medisch;93
Steenokkerzeel;23081.0;1820.0;03 Neus, keel en oren;Chirurgisch;112
Steenokkerzeel;23081.0;1820.0;04 Ademhalingsstelsel;Medisch;13
Steenokkerzeel;23081.0;1820.0;05 Hart en vaatstelsel;Medisch;25
Steenokkerzeel;23081.0;1820.0;05 Hart en vaatstelsel;Chirurgisch;32
Steenokkerzeel;23081.0;1820.0;06 Spijsverteringsstelsel;Medisch;232
Steenokkerzeel;23081.0;1820.0;06 Spijsverteringsstelsel;Chirurgisch;27
Steenokkerzeel;23081.0;1820.0;07 Lever, gal en pancreas;Medisch;6
Steenokkerzeel;23081.0;1820.0;07 Lever, gal en pancreas;Chirurgisch;< 5
Steenokkerzeel;23081.0;1820.0;08 Bewegingsstelsel en bindweefsel;Medisch;262
Steenokkerzeel;23081.0;1820.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;133
Steenokkerzeel;23081.0;1820.0;09 Huid, subcutis, borstklier;Medisch;7
Steenokkerzeel;23081.0;1820.0;09 Huid, subcutis, borstklier;Chirurgisch;24
Steenokkerzeel;23081.0;1820.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Steenokkerzeel;23081.0;1820.0;11 Nieren en urinewegen;Medisch;24
Steenokkerzeel;23081.0;1820.0;11 Nieren en urinewegen;Chirurgisch;9
Steenokkerzeel;23081.0;1820.0;12 Mannelijke geslachtsorganen;Medisch;11
Steenokkerzeel;23081.0;1820.0;12 Mannelijke geslachtsorganen;Chirurgisch;19
Steenokkerzeel;23081.0;1820.0;13 Vrouwelijke geslachtsorganen;Medisch;< 5
Steenokkerzeel;23081.0;1820.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;30
Steenokkerzeel;23081.0;1820.0;14 Zwangerschap en bevalling;Medisch;< 5
Steenokkerzeel;23081.0;1820.0;14 Zwangerschap en bevalling;Chirurgisch;12
Steenokkerzeel;23081.0;1820.0;16 Bloed en bloedvormende organen;Medisch;6
Steenokkerzeel;23081.0;1820.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;450
Steenokkerzeel;23081.0;1820.0;18 Infectie en parasitaire ziekten;Medisch;< 5
Steenokkerzeel;23081.0;1820.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Steenokkerzeel;23081.0;1820.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Steenokkerzeel;23081.0;1820.0;23 Factoren die de gezondheid beïnvloeden;Medisch;72
Steenokkerzeel;23081.0;1820.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;24
Ternat;23086.0;1740.0;00 Restgroep;Andere;< 5
Ternat;23086.0;1740.0;00 Restgroep;Chirurgisch;< 5
Ternat;23086.0;1740.0;01 Zenuwstelsel;Medisch;11
Ternat;23086.0;1740.0;01 Zenuwstelsel;Chirurgisch;43
Ternat;23086.0;1740.0;02 Oogaandoeningen;Medisch;< 5
Ternat;23086.0;1740.0;02 Oogaandoeningen;Chirurgisch;187
Ternat;23086.0;1740.0;03 Neus, keel en oren;Medisch;135
Ternat;23086.0;1740.0;03 Neus, keel en oren;Chirurgisch;135
Ternat;23086.0;1740.0;04 Ademhalingsstelsel;Medisch;8
Ternat;23086.0;1740.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Ternat;23086.0;1740.0;05 Hart en vaatstelsel;Medisch;18
Ternat;23086.0;1740.0;05 Hart en vaatstelsel;Chirurgisch;29
Ternat;23086.0;1740.0;06 Spijsverteringsstelsel;Medisch;187
Ternat;23086.0;1740.0;06 Spijsverteringsstelsel;Chirurgisch;18
Ternat;23086.0;1740.0;07 Lever, gal en pancreas;Medisch;< 5
Ternat;23086.0;1740.0;08 Bewegingsstelsel en bindweefsel;Medisch;245
Ternat;23086.0;1740.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;175
Ternat;23086.0;1740.0;09 Huid, subcutis, borstklier;Medisch;16
Ternat;23086.0;1740.0;09 Huid, subcutis, borstklier;Chirurgisch;34
Ternat;23086.0;1740.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Ternat;23086.0;1740.0;11 Nieren en urinewegen;Medisch;37
Ternat;23086.0;1740.0;11 Nieren en urinewegen;Chirurgisch;10
Ternat;23086.0;1740.0;12 Mannelijke geslachtsorganen;Medisch;27
Ternat;23086.0;1740.0;12 Mannelijke geslachtsorganen;Chirurgisch;28
Ternat;23086.0;1740.0;13 Vrouwelijke geslachtsorganen;Medisch;< 5
Ternat;23086.0;1740.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;58
Ternat;23086.0;1740.0;14 Zwangerschap en bevalling;Medisch;12
Ternat;23086.0;1740.0;14 Zwangerschap en bevalling;Chirurgisch;16
Ternat;23086.0;1740.0;16 Bloed en bloedvormende organen;Medisch;29
Ternat;23086.0;1740.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;351
Ternat;23086.0;1740.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Ternat;23086.0;1740.0;18 Infectie en parasitaire ziekten;Medisch;< 5
Ternat;23086.0;1740.0;19 Psychische stoornissen;Medisch;< 5
Ternat;23086.0;1740.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;5
Ternat;23086.0;1740.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Ternat;23086.0;1740.0;23 Factoren die de gezondheid beïnvloeden;Medisch;76
Ternat;23086.0;1740.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;30
Vilvoorde;23088.0;1800.0;00 Restgroep;Chirurgisch;14
Vilvoorde;23088.0;1800.0;01 Zenuwstelsel;Medisch;35
Vilvoorde;23088.0;1800.0;01 Zenuwstelsel;Chirurgisch;104
Vilvoorde;23088.0;1800.0;02 Oogaandoeningen;Medisch;< 5
Vilvoorde;23088.0;1800.0;02 Oogaandoeningen;Chirurgisch;386
Vilvoorde;23088.0;1800.0;03 Neus, keel en oren;Medisch;301
Vilvoorde;23088.0;1800.0;03 Neus, keel en oren;Chirurgisch;539
Vilvoorde;23088.0;1800.0;04 Ademhalingsstelsel;Medisch;42
Vilvoorde;23088.0;1800.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Vilvoorde;23088.0;1800.0;05 Hart en vaatstelsel;Medisch;73
Vilvoorde;23088.0;1800.0;05 Hart en vaatstelsel;Chirurgisch;91
Vilvoorde;23088.0;1800.0;06 Spijsverteringsstelsel;Medisch;812
Vilvoorde;23088.0;1800.0;06 Spijsverteringsstelsel;Chirurgisch;59
Vilvoorde;23088.0;1800.0;07 Lever, gal en pancreas;Medisch;19
Vilvoorde;23088.0;1800.0;07 Lever, gal en pancreas;Chirurgisch;< 5
Vilvoorde;23088.0;1800.0;08 Bewegingsstelsel en bindweefsel;Medisch;857
Vilvoorde;23088.0;1800.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;403
Vilvoorde;23088.0;1800.0;09 Huid, subcutis, borstklier;Medisch;11
Vilvoorde;23088.0;1800.0;09 Huid, subcutis, borstklier;Chirurgisch;93
Vilvoorde;23088.0;1800.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;6
Vilvoorde;23088.0;1800.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Vilvoorde;23088.0;1800.0;11 Nieren en urinewegen;Medisch;102
Vilvoorde;23088.0;1800.0;11 Nieren en urinewegen;Chirurgisch;11
Vilvoorde;23088.0;1800.0;12 Mannelijke geslachtsorganen;Medisch;29
Vilvoorde;23088.0;1800.0;12 Mannelijke geslachtsorganen;Chirurgisch;169
Vilvoorde;23088.0;1800.0;13 Vrouwelijke geslachtsorganen;Medisch;6
Vilvoorde;23088.0;1800.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;85
Vilvoorde;23088.0;1800.0;14 Zwangerschap en bevalling;Medisch;34
Vilvoorde;23088.0;1800.0;14 Zwangerschap en bevalling;Chirurgisch;48
Vilvoorde;23088.0;1800.0;15 Neonati, perinatale aandoeningen;Medisch;< 5
Vilvoorde;23088.0;1800.0;16 Bloed en bloedvormende organen;Medisch;60
Vilvoorde;23088.0;1800.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Vilvoorde;23088.0;1800.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;1.587
Vilvoorde;23088.0;1800.0;18 Infectie en parasitaire ziekten;Medisch;< 5
Vilvoorde;23088.0;1800.0;19 Psychische stoornissen;Medisch;< 5
Vilvoorde;23088.0;1800.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;9
Vilvoorde;23088.0;1800.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;15
Vilvoorde;23088.0;1800.0;23 Factoren die de gezondheid beïnvloeden;Medisch;138
Vilvoorde;23088.0;1800.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;111
Vilvoorde;23088.0;1800.0;SS Speciale DRG's;Andere;10
Zaventem;23094.0;1930.0;00 Restgroep;Chirurgisch;9
Zaventem;23094.0;1930.0;01 Zenuwstelsel;Medisch;30
Zaventem;23094.0;1930.0;01 Zenuwstelsel;Chirurgisch;62
Zaventem;23094.0;1930.0;02 Oogaandoeningen;Medisch;< 5
Zaventem;23094.0;1930.0;02 Oogaandoeningen;Chirurgisch;376
Zaventem;23094.0;1930.0;03 Neus, keel en oren;Medisch;240
Zaventem;23094.0;1930.0;03 Neus, keel en oren;Chirurgisch;244
Zaventem;23094.0;1930.0;04 Ademhalingsstelsel;Medisch;22
Zaventem;23094.0;1930.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Zaventem;23094.0;1930.0;05 Hart en vaatstelsel;Medisch;26
Zaventem;23094.0;1930.0;05 Hart en vaatstelsel;Chirurgisch;49
Zaventem;23094.0;1930.0;06 Spijsverteringsstelsel;Medisch;451
Zaventem;23094.0;1930.0;06 Spijsverteringsstelsel;Chirurgisch;51
Zaventem;23094.0;1930.0;07 Lever, gal en pancreas;Medisch;13
Zaventem;23094.0;1930.0;07 Lever, gal en pancreas;Chirurgisch;< 5
Zaventem;23094.0;1930.0;08 Bewegingsstelsel en bindweefsel;Medisch;334
Zaventem;23094.0;1930.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;300
Zaventem;23094.0;1930.0;09 Huid, subcutis, borstklier;Medisch;11
Zaventem;23094.0;1930.0;09 Huid, subcutis, borstklier;Chirurgisch;81
Zaventem;23094.0;1930.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;5
Zaventem;23094.0;1930.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Zaventem;23094.0;1930.0;11 Nieren en urinewegen;Medisch;90
Zaventem;23094.0;1930.0;11 Nieren en urinewegen;Chirurgisch;8
Zaventem;23094.0;1930.0;12 Mannelijke geslachtsorganen;Medisch;31
Zaventem;23094.0;1930.0;12 Mannelijke geslachtsorganen;Chirurgisch;79
Zaventem;23094.0;1930.0;13 Vrouwelijke geslachtsorganen;Medisch;6
Zaventem;23094.0;1930.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;90
Zaventem;23094.0;1930.0;14 Zwangerschap en bevalling;Medisch;25
Zaventem;23094.0;1930.0;14 Zwangerschap en bevalling;Chirurgisch;31
Zaventem;23094.0;1930.0;15 Neonati, perinatale aandoeningen;Medisch;< 5
Zaventem;23094.0;1930.0;16 Bloed en bloedvormende organen;Medisch;119
Zaventem;23094.0;1930.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Zaventem;23094.0;1930.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;814
Zaventem;23094.0;1930.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Zaventem;23094.0;1930.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Zaventem;23094.0;1930.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;11
Zaventem;23094.0;1930.0;23 Factoren die de gezondheid beïnvloeden;Medisch;232
Zaventem;23094.0;1930.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;54
Zaventem;23094.0;1930.0;SS Speciale DRG's;Andere;< 5
Zemst;23096.0;1980.0;00 Restgroep;Chirurgisch;8
Zemst;23096.0;1980.0;01 Zenuwstelsel;Medisch;16
Zemst;23096.0;1980.0;01 Zenuwstelsel;Chirurgisch;59
Zemst;23096.0;1980.0;02 Oogaandoeningen;Medisch;< 5
Zemst;23096.0;1980.0;02 Oogaandoeningen;Chirurgisch;213
Zemst;23096.0;1980.0;03 Neus, keel en oren;Medisch;228
Zemst;23096.0;1980.0;03 Neus, keel en oren;Chirurgisch;335
Zemst;23096.0;1980.0;04 Ademhalingsstelsel;Medisch;16
Zemst;23096.0;1980.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Zemst;23096.0;1980.0;05 Hart en vaatstelsel;Medisch;46
Zemst;23096.0;1980.0;05 Hart en vaatstelsel;Chirurgisch;60
Zemst;23096.0;1980.0;06 Spijsverteringsstelsel;Medisch;345
Zemst;23096.0;1980.0;06 Spijsverteringsstelsel;Chirurgisch;30
Zemst;23096.0;1980.0;07 Lever, gal en pancreas;Medisch;17
Zemst;23096.0;1980.0;07 Lever, gal en pancreas;Chirurgisch;< 5
Zemst;23096.0;1980.0;08 Bewegingsstelsel en bindweefsel;Medisch;362
Zemst;23096.0;1980.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;310
Zemst;23096.0;1980.0;09 Huid, subcutis, borstklier;Medisch;7
Zemst;23096.0;1980.0;09 Huid, subcutis, borstklier;Chirurgisch;76
Zemst;23096.0;1980.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Zemst;23096.0;1980.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Zemst;23096.0;1980.0;11 Nieren en urinewegen;Medisch;51
Zemst;23096.0;1980.0;11 Nieren en urinewegen;Chirurgisch;9
Zemst;23096.0;1980.0;12 Mannelijke geslachtsorganen;Medisch;36
Zemst;23096.0;1980.0;12 Mannelijke geslachtsorganen;Chirurgisch;29
Zemst;23096.0;1980.0;13 Vrouwelijke geslachtsorganen;Medisch;8
Zemst;23096.0;1980.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;76
Zemst;23096.0;1980.0;14 Zwangerschap en bevalling;Medisch;20
Zemst;23096.0;1980.0;14 Zwangerschap en bevalling;Chirurgisch;17
Zemst;23096.0;1980.0;16 Bloed en bloedvormende organen;Medisch;24
Zemst;23096.0;1980.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Zemst;23096.0;1980.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;709
Zemst;23096.0;1980.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;6
Zemst;23096.0;1980.0;18 Infectie en parasitaire ziekten;Chirurgisch;< 5
Zemst;23096.0;1980.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;6
Zemst;23096.0;1980.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;5
Zemst;23096.0;1980.0;23 Factoren die de gezondheid beïnvloeden;Medisch;125
Zemst;23096.0;1980.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;34
Zemst;23096.0;1980.0;SS Speciale DRG's;Andere;< 5
Roosdaal;23097.0;1760.0;00 Restgroep;Chirurgisch;< 5
Roosdaal;23097.0;1760.0;01 Zenuwstelsel;Medisch;20
Roosdaal;23097.0;1760.0;01 Zenuwstelsel;Chirurgisch;31
Roosdaal;23097.0;1760.0;02 Oogaandoeningen;Chirurgisch;94
Roosdaal;23097.0;1760.0;03 Neus, keel en oren;Medisch;109
Roosdaal;23097.0;1760.0;03 Neus, keel en oren;Chirurgisch;131
Roosdaal;23097.0;1760.0;04 Ademhalingsstelsel;Medisch;8
Roosdaal;23097.0;1760.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Roosdaal;23097.0;1760.0;05 Hart en vaatstelsel;Medisch;11
Roosdaal;23097.0;1760.0;05 Hart en vaatstelsel;Chirurgisch;31
Roosdaal;23097.0;1760.0;06 Spijsverteringsstelsel;Medisch;154
Roosdaal;23097.0;1760.0;06 Spijsverteringsstelsel;Chirurgisch;22
Roosdaal;23097.0;1760.0;07 Lever, gal en pancreas;Medisch;7
Roosdaal;23097.0;1760.0;07 Lever, gal en pancreas;Chirurgisch;< 5
Roosdaal;23097.0;1760.0;08 Bewegingsstelsel en bindweefsel;Medisch;215
Roosdaal;23097.0;1760.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;150
Roosdaal;23097.0;1760.0;09 Huid, subcutis, borstklier;Medisch;22
Roosdaal;23097.0;1760.0;09 Huid, subcutis, borstklier;Chirurgisch;36
Roosdaal;23097.0;1760.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Roosdaal;23097.0;1760.0;11 Nieren en urinewegen;Medisch;28
Roosdaal;23097.0;1760.0;11 Nieren en urinewegen;Chirurgisch;10
Roosdaal;23097.0;1760.0;12 Mannelijke geslachtsorganen;Medisch;24
Roosdaal;23097.0;1760.0;12 Mannelijke geslachtsorganen;Chirurgisch;18
Roosdaal;23097.0;1760.0;13 Vrouwelijke geslachtsorganen;Medisch;< 5
Roosdaal;23097.0;1760.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;32
Roosdaal;23097.0;1760.0;14 Zwangerschap en bevalling;Medisch;< 5
