commune;code_ins;code_postal;mdc_apr-drg_36;type_de_drg;nombre_de_séjours
Landen;24059.0;3400.0;03 Nez, gorge, oreilles, crâne et face;Chirurgical;131
Landen;24059.0;3400.0;03 Nez, gorge, oreilles, crâne et face;Médical;245
Landen;24059.0;3400.0;04 Système respiratoire;Chirurgical;< 5
Landen;24059.0;3400.0;04 Système respiratoire;Médical;14
Landen;24059.0;3400.0;05 Système circulatoire;Chirurgical;77
Landen;24059.0;3400.0;05 Système circulatoire;Médical;73
Landen;24059.0;3400.0;06 Système digestif;Chirurgical;47
Landen;24059.0;3400.0;06 Système digestif;Médical;369
Landen;24059.0;3400.0;07 Système hépatobiliaire et pancréas;Chirurgical;13
Landen;24059.0;3400.0;07 Système hépatobiliaire et pancréas;Médical;11
Landen;24059.0;3400.0;08 Système musculo-squelettique et tissu conjonctif;Chirurgical;120
Landen;24059.0;3400.0;08 Système musculo-squelettique et tissu conjonctif;Médical;30
Landen;24059.0;3400.0;09 Peau, tissu sous-cutané, sein;Chirurgical;28
Landen;24059.0;3400.0;09 Peau, tissu sous-cutané, sein;Médical;43
Landen;24059.0;3400.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;0
Landen;24059.0;3400.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;5
Landen;24059.0;3400.0;11 Reins et voies urinaires;Chirurgical;22
Landen;24059.0;3400.0;11 Reins et voies urinaires;Médical;83
Landen;24059.0;3400.0;12 Système reproducteur masculin;Chirurgical;6
Landen;24059.0;3400.0;12 Système reproducteur masculin;Médical;50
Landen;24059.0;3400.0;13 Système reproducteur féminin;Chirurgical;39
Landen;24059.0;3400.0;13 Système reproducteur féminin;Médical;22
Landen;24059.0;3400.0;14 Grossesse, accouchement et puerpéralité;Chirurgical;12
Landen;24059.0;3400.0;14 Grossesse, accouchement et puerpéralité;Médical;< 5
Landen;24059.0;3400.0;15 Nouveau-nés - Affections d'origine périnatale;Chirurgical;0
Landen;24059.0;3400.0;15 Nouveau-nés - Affections d'origine périnatale;Médical;0
Landen;24059.0;3400.0;16 Sang, organes hématopoïétiques et système immunitaire;Chirurgical;< 5
Landen;24059.0;3400.0;16 Sang, organes hématopoïétiques et système immunitaire;Médical;73
Landen;24059.0;3400.0;17 Affections malignes lymph., hématop. et autres, chimio et radiothérapie;Chirurgical;< 5
Landen;24059.0;3400.0;17 Affections malignes lymph., hématop. et autres, chimio et radiothérapie;Médical;809
Landen;24059.0;3400.0;18 Maladies infectieuses et parasitaire;Chirurgical;0
Landen;24059.0;3400.0;18 Maladies infectieuses et parasitaire;Médical;< 5
Landen;24059.0;3400.0;19 Troubles mentaux;Chirurgical;0
Landen;24059.0;3400.0;19 Troubles mentaux;Médical;0
Landen;24059.0;3400.0;20 Alcoolisme et usage de drogue;Chirurgical;0
Landen;24059.0;3400.0;20 Alcoolisme et usage de drogue;Médical;0
Landen;24059.0;3400.0;21 Empois., effets tox., autres traum. et compl. du traitement;Chirurgical;< 5
Landen;24059.0;3400.0;21 Empois., effets tox., autres traum. et compl. du traitement;Médical;< 5
Landen;24059.0;3400.0;22 Brulures;Chirurgical;0
Landen;24059.0;3400.0;22 Brulures;Médical;0
Landen;24059.0;3400.0;23 Revalidation, soins de suite, autres facteurs influencant la santé;Chirurgical;46
Landen;24059.0;3400.0;23 Revalidation, soins de suite, autres facteurs influencant la santé;Médical;763
Landen;24059.0;3400.0;24 Infections HIV;Chirurgical;0
Landen;24059.0;3400.0;24 Infections HIV;Médical;0
Landen;24059.0;3400.0;25 Polytraumatismes significatifs;Chirurgical;0
Landen;24059.0;3400.0;25 Polytraumatismes significatifs;Médical;0
Landen;24059.0;3400.0;PP pre-MDC;Autre;0
Landen;24059.0;3400.0;PP pre-MDC;Chirurgical;0
Landen;24059.0;3400.0;PP pre-MDC;Médical;0
Landen;24059.0;3400.0;SS DRGs spéciaux;Autre;6
Landen;24059.0;3400.0;SS DRGs spéciaux;Chirurgical;0
Landen;24059.0;3400.0;SS DRGs spéciaux;Médical;0
Louvain;24062.0;3000.0;00 Groupe residuel;Autre;< 5
Louvain;24062.0;3000.0;00 Groupe residuel;Chirurgical;28
Louvain;24062.0;3000.0;00 Groupe residuel;Médical;0
Louvain;24062.0;3000.0;01 Système nerveux;Chirurgical;174
Louvain;24062.0;3000.0;01 Système nerveux;Médical;14
Louvain;24062.0;3000.0;02 Affections des yeux;Chirurgical;1 087
Louvain;24062.0;3000.0;02 Affections des yeux;Médical;22
Louvain;24062.0;3000.0;03 Nez, gorge, oreilles, crâne et face;Chirurgical;1 443
Louvain;24062.0;3000.0;03 Nez, gorge, oreilles, crâne et face;Médical;1 430
Louvain;24062.0;3000.0;04 Système respiratoire;Chirurgical;< 5
Louvain;24062.0;3000.0;04 Système respiratoire;Médical;76
Louvain;24062.0;3000.0;05 Système circulatoire;Chirurgical;135
Louvain;24062.0;3000.0;05 Système circulatoire;Médical;305
Louvain;24062.0;3000.0;06 Système digestif;Chirurgical;258
Louvain;24062.0;3000.0;06 Système digestif;Médical;1 708
Louvain;24062.0;3000.0;07 Système hépatobiliaire et pancréas;Chirurgical;40
Louvain;24062.0;3000.0;07 Système hépatobiliaire et pancréas;Médical;41
Louvain;24062.0;3000.0;08 Système musculo-squelettique et tissu conjonctif;Chirurgical;782
Louvain;24062.0;3000.0;08 Système musculo-squelettique et tissu conjonctif;Médical;109
Louvain;24062.0;3000.0;09 Peau, tissu sous-cutané, sein;Chirurgical;124
Louvain;24062.0;3000.0;09 Peau, tissu sous-cutané, sein;Médical;184
Louvain;24062.0;3000.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;< 5
Louvain;24062.0;3000.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;9
Louvain;24062.0;3000.0;11 Reins et voies urinaires;Chirurgical;89
Louvain;24062.0;3000.0;11 Reins et voies urinaires;Médical;388
Louvain;24062.0;3000.0;12 Système reproducteur masculin;Chirurgical;45
Louvain;24062.0;3000.0;12 Système reproducteur masculin;Médical;219
Louvain;24062.0;3000.0;13 Système reproducteur féminin;Chirurgical;194
Louvain;24062.0;3000.0;13 Système reproducteur féminin;Médical;144
Louvain;24062.0;3000.0;14 Grossesse, accouchement et puerpéralité;Chirurgical;96
Louvain;24062.0;3000.0;14 Grossesse, accouchement et puerpéralité;Médical;21
Louvain;24062.0;3000.0;15 Nouveau-nés - Affections d'origine périnatale;Chirurgical;0
Louvain;24062.0;3000.0;15 Nouveau-nés - Affections d'origine périnatale;Médical;< 5
Louvain;24062.0;3000.0;16 Sang, organes hématopoïétiques et système immunitaire;Chirurgical;0
Louvain;24062.0;3000.0;16 Sang, organes hématopoïétiques et système immunitaire;Médical;337
Louvain;24062.0;3000.0;17 Affections malignes lymph., hématop. et autres, chimio et radiothérapie;Chirurgical;13
Louvain;24062.0;3000.0;17 Affections malignes lymph., hématop. et autres, chimio et radiothérapie;Médical;3 241
Louvain;24062.0;3000.0;18 Maladies infectieuses et parasitaire;Chirurgical;11
Louvain;24062.0;3000.0;18 Maladies infectieuses et parasitaire;Médical;7
Louvain;24062.0;3000.0;19 Troubles mentaux;Chirurgical;< 5
Louvain;24062.0;3000.0;19 Troubles mentaux;Médical;16
Louvain;24062.0;3000.0;20 Alcoolisme et usage de drogue;Chirurgical;0
Louvain;24062.0;3000.0;20 Alcoolisme et usage de drogue;Médical;0
Louvain;24062.0;3000.0;21 Empois., effets tox., autres traum. et compl. du traitement;Chirurgical;18
Louvain;24062.0;3000.0;21 Empois., effets tox., autres traum. et compl. du traitement;Médical;19
Louvain;24062.0;3000.0;22 Brulures;Chirurgical;< 5
Louvain;24062.0;3000.0;22 Brulures;Médical;< 5
Louvain;24062.0;3000.0;23 Revalidation, soins de suite, autres facteurs influencant la santé;Chirurgical;392
Louvain;24062.0;3000.0;23 Revalidation, soins de suite, autres facteurs influencant la santé;Médical;2 552
Louvain;24062.0;3000.0;24 Infections HIV;Chirurgical;0
Louvain;24062.0;3000.0;24 Infections HIV;Médical;< 5
Louvain;24062.0;3000.0;25 Polytraumatismes significatifs;Chirurgical;0
Louvain;24062.0;3000.0;25 Polytraumatismes significatifs;Médical;0
Louvain;24062.0;3000.0;PP pre-MDC;Autre;0
Louvain;24062.0;3000.0;PP pre-MDC;Chirurgical;0
Louvain;24062.0;3000.0;PP pre-MDC;Médical;0
Louvain;24062.0;3000.0;SS DRGs spéciaux;Autre;< 5
Louvain;24062.0;3000.0;SS DRGs spéciaux;Chirurgical;0
Louvain;24062.0;3000.0;SS DRGs spéciaux;Médical;0
Lubbeek;24066.0;3210.0;00 Groupe residuel;Autre;< 5
Lubbeek;24066.0;3210.0;00 Groupe residuel;Chirurgical;< 5
Lubbeek;24066.0;3210.0;00 Groupe residuel;Médical;0
Lubbeek;24066.0;3210.0;01 Système nerveux;Chirurgical;48
Lubbeek;24066.0;3210.0;01 Système nerveux;Médical;< 5
Lubbeek;24066.0;3210.0;02 Affections des yeux;Chirurgical;203
Lubbeek;24066.0;3210.0;02 Affections des yeux;Médical;0
Lubbeek;24066.0;3210.0;03 Nez, gorge, oreilles, crâne et face;Chirurgical;218
Lubbeek;24066.0;3210.0;03 Nez, gorge, oreilles, crâne et face;Médical;196
Lubbeek;24066.0;3210.0;04 Système respiratoire;Chirurgical;0
Lubbeek;24066.0;3210.0;04 Système respiratoire;Médical;18
Lubbeek;24066.0;3210.0;05 Système circulatoire;Chirurgical;33
Lubbeek;24066.0;3210.0;05 Système circulatoire;Médical;78
Lubbeek;24066.0;3210.0;06 Système digestif;Chirurgical;43
Lubbeek;24066.0;3210.0;06 Système digestif;Médical;331
Lubbeek;24066.0;3210.0;07 Système hépatobiliaire et pancréas;Chirurgical;11
Lubbeek;24066.0;3210.0;07 Système hépatobiliaire et pancréas;Médical;7
Lubbeek;24066.0;3210.0;08 Système musculo-squelettique et tissu conjonctif;Chirurgical;143
Lubbeek;24066.0;3210.0;08 Système musculo-squelettique et tissu conjonctif;Médical;33
Lubbeek;24066.0;3210.0;09 Peau, tissu sous-cutané, sein;Chirurgical;22
Lubbeek;24066.0;3210.0;09 Peau, tissu sous-cutané, sein;Médical;17
Lubbeek;24066.0;3210.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;0
Lubbeek;24066.0;3210.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;0
Lubbeek;24066.0;3210.0;11 Reins et voies urinaires;Chirurgical;16
Lubbeek;24066.0;3210.0;11 Reins et voies urinaires;Médical;76
Lubbeek;24066.0;3210.0;12 Système reproducteur masculin;Chirurgical;9
Lubbeek;24066.0;3210.0;12 Système reproducteur masculin;Médical;28
Lubbeek;24066.0;3210.0;13 Système reproducteur féminin;Chirurgical;37
Lubbeek;24066.0;3210.0;13 Système reproducteur féminin;Médical;19
Lubbeek;24066.0;3210.0;14 Grossesse, accouchement et puerpéralité;Chirurgical;11
Lubbeek;24066.0;3210.0;14 Grossesse, accouchement et puerpéralité;Médical;< 5
Lubbeek;24066.0;3210.0;15 Nouveau-nés - Affections d'origine périnatale;Chirurgical;0
Lubbeek;24066.0;3210.0;15 Nouveau-nés - Affections d'origine périnatale;Médical;0
Lubbeek;24066.0;3210.0;16 Sang, organes hématopoïétiques et système immunitaire;Chirurgical;< 5
Lubbeek;24066.0;3210.0;16 Sang, organes hématopoïétiques et système immunitaire;Médical;57
Lubbeek;24066.0;3210.0;17 Affections malignes lymph., hématop. et autres, chimio et radiothérapie;Chirurgical;7
Lubbeek;24066.0;3210.0;17 Affections malignes lymph., hématop. et autres, chimio et radiothérapie;Médical;626
Lubbeek;24066.0;3210.0;18 Maladies infectieuses et parasitaire;Chirurgical;0
Lubbeek;24066.0;3210.0;18 Maladies infectieuses et parasitaire;Médical;0
Lubbeek;24066.0;3210.0;19 Troubles mentaux;Chirurgical;0
Lubbeek;24066.0;3210.0;19 Troubles mentaux;Médical;< 5
Lubbeek;24066.0;3210.0;20 Alcoolisme et usage de drogue;Chirurgical;0
Lubbeek;24066.0;3210.0;20 Alcoolisme et usage de drogue;Médical;0
Lubbeek;24066.0;3210.0;21 Empois., effets tox., autres traum. et compl. du traitement;Chirurgical;< 5
Lubbeek;24066.0;3210.0;21 Empois., effets tox., autres traum. et compl. du traitement;Médical;< 5
Lubbeek;24066.0;3210.0;22 Brulures;Chirurgical;0
Lubbeek;24066.0;3210.0;22 Brulures;Médical;0
Lubbeek;24066.0;3210.0;23 Revalidation, soins de suite, autres facteurs influencant la santé;Chirurgical;48
Lubbeek;24066.0;3210.0;23 Revalidation, soins de suite, autres facteurs influencant la santé;Médical;577
Lubbeek;24066.0;3210.0;24 Infections HIV;Chirurgical;0
Lubbeek;24066.0;3210.0;24 Infections HIV;Médical;0
Lubbeek;24066.0;3210.0;25 Polytraumatismes significatifs;Chirurgical;0
Lubbeek;24066.0;3210.0;25 Polytraumatismes significatifs;Médical;0
Lubbeek;24066.0;3210.0;PP pre-MDC;Autre;0
Lubbeek;24066.0;3210.0;PP pre-MDC;Chirurgical;0
Lubbeek;24066.0;3210.0;PP pre-MDC;Médical;0
Lubbeek;24066.0;3210.0;SS DRGs spéciaux;Autre;< 5
Lubbeek;24066.0;3210.0;SS DRGs spéciaux;Chirurgical;0
Lubbeek;24066.0;3210.0;SS DRGs spéciaux;Médical;0
Oud-Heverlee;24086.0;3050.0;00 Groupe residuel;Autre;0
Oud-Heverlee;24086.0;3050.0;00 Groupe residuel;Chirurgical;5
Oud-Heverlee;24086.0;3050.0;00 Groupe residuel;Médical;0
Oud-Heverlee;24086.0;3050.0;01 Système nerveux;Chirurgical;33
Oud-Heverlee;24086.0;3050.0;01 Système nerveux;Médical;5
Oud-Heverlee;24086.0;3050.0;02 Affections des yeux;Chirurgical;121
Oud-Heverlee;24086.0;3050.0;02 Affections des yeux;Médical;< 5
Oud-Heverlee;24086.0;3050.0;03 Nez, gorge, oreilles, crâne et face;Chirurgical;181
Oud-Heverlee;24086.0;3050.0;03 Nez, gorge, oreilles, crâne et face;Médical;166
Oud-Heverlee;24086.0;3050.0;04 Système respiratoire;Chirurgical;0
Oud-Heverlee;24086.0;3050.0;04 Système respiratoire;Médical;19
Oud-Heverlee;24086.0;3050.0;05 Système circulatoire;Chirurgical;20
Oud-Heverlee;24086.0;3050.0;05 Système circulatoire;Médical;52
Oud-Heverlee;24086.0;3050.0;06 Système digestif;Chirurgical;32
Oud-Heverlee;24086.0;3050.0;06 Système digestif;Médical;320
Oud-Heverlee;24086.0;3050.0;07 Système hépatobiliaire et pancréas;Chirurgical;< 5
Oud-Heverlee;24086.0;3050.0;07 Système hépatobiliaire et pancréas;Médical;< 5
Oud-Heverlee;24086.0;3050.0;08 Système musculo-squelettique et tissu conjonctif;Chirurgical;106
Oud-Heverlee;24086.0;3050.0;08 Système musculo-squelettique et tissu conjonctif;Médical;21
Oud-Heverlee;24086.0;3050.0;09 Peau, tissu sous-cutané, sein;Chirurgical;16
Oud-Heverlee;24086.0;3050.0;09 Peau, tissu sous-cutané, sein;Médical;21
Oud-Heverlee;24086.0;3050.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;0
Oud-Heverlee;24086.0;3050.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;0
Oud-Heverlee;24086.0;3050.0;11 Reins et voies urinaires;Chirurgical;17
Oud-Heverlee;24086.0;3050.0;11 Reins et voies urinaires;Médical;66
Oud-Heverlee;24086.0;3050.0;12 Système reproducteur masculin;Chirurgical;< 5
Oud-Heverlee;24086.0;3050.0;12 Système reproducteur masculin;Médical;17
Oud-Heverlee;24086.0;3050.0;13 Système reproducteur féminin;Chirurgical;30
Oud-Heverlee;24086.0;3050.0;13 Système reproducteur féminin;Médical;13
Oud-Heverlee;24086.0;3050.0;14 Grossesse, accouchement et puerpéralité;Chirurgical;< 5
Oud-Heverlee;24086.0;3050.0;14 Grossesse, accouchement et puerpéralité;Médical;0
Oud-Heverlee;24086.0;3050.0;15 Nouveau-nés - Affections d'origine périnatale;Chirurgical;0
Oud-Heverlee;24086.0;3050.0;15 Nouveau-nés - Affections d'origine périnatale;Médical;< 5
Oud-Heverlee;24086.0;3050.0;16 Sang, organes hématopoïétiques et système immunitaire;Chirurgical;0
Oud-Heverlee;24086.0;3050.0;16 Sang, organes hématopoïétiques et système immunitaire;Médical;50
Oud-Heverlee;24086.0;3050.0;17 Affections malignes lymph., hématop. et autres, chimio et radiothérapie;Chirurgical;< 5
Oud-Heverlee;24086.0;3050.0;17 Affections malignes lymph., hématop. et autres, chimio et radiothérapie;Médical;509
Oud-Heverlee;24086.0;3050.0;18 Maladies infectieuses et parasitaire;Chirurgical;< 5
Oud-Heverlee;24086.0;3050.0;18 Maladies infectieuses et parasitaire;Médical;< 5
Oud-Heverlee;24086.0;3050.0;19 Troubles mentaux;Chirurgical;0
Oud-Heverlee;24086.0;3050.0;19 Troubles mentaux;Médical;0
Oud-Heverlee;24086.0;3050.0;20 Alcoolisme et usage de drogue;Chirurgical;0
Oud-Heverlee;24086.0;3050.0;20 Alcoolisme et usage de drogue;Médical;0
Oud-Heverlee;24086.0;3050.0;21 Empois., effets tox., autres traum. et compl. du traitement;Chirurgical;< 5
Oud-Heverlee;24086.0;3050.0;21 Empois., effets tox., autres traum. et compl. du traitement;Médical;< 5
Oud-Heverlee;24086.0;3050.0;22 Brulures;Chirurgical;0
Oud-Heverlee;24086.0;3050.0;22 Brulures;Médical;0
Oud-Heverlee;24086.0;3050.0;23 Revalidation, soins de suite, autres facteurs influencant la santé;Chirurgical;44
Oud-Heverlee;24086.0;3050.0;23 Revalidation, soins de suite, autres facteurs influencant la santé;Médical;411
Oud-Heverlee;24086.0;3050.0;24 Infections HIV;Chirurgical;0
Oud-Heverlee;24086.0;3050.0;24 Infections HIV;Médical;0
Oud-Heverlee;24086.0;3050.0;25 Polytraumatismes significatifs;Chirurgical;0
Oud-Heverlee;24086.0;3050.0;25 Polytraumatismes significatifs;Médical;0
Oud-Heverlee;24086.0;3050.0;PP pre-MDC;Autre;0
Oud-Heverlee;24086.0;3050.0;PP pre-MDC;Chirurgical;0
Oud-Heverlee;24086.0;3050.0;PP pre-MDC;Médical;0
Oud-Heverlee;24086.0;3050.0;SS DRGs spéciaux;Autre;0
Oud-Heverlee;24086.0;3050.0;SS DRGs spéciaux;Chirurgical;0
Oud-Heverlee;24086.0;3050.0;SS DRGs spéciaux;Médical;0
Rotselaar;24094.0;3110.0;00 Groupe residuel;Autre;0
Rotselaar;24094.0;3110.0;00 Groupe residuel;Chirurgical;< 5
Rotselaar;24094.0;3110.0;00 Groupe residuel;Médical;0
Rotselaar;24094.0;3110.0;01 Système nerveux;Chirurgical;38
Rotselaar;24094.0;3110.0;01 Système nerveux;Médical;< 5
Rotselaar;24094.0;3110.0;02 Affections des yeux;Chirurgical;235
Rotselaar;24094.0;3110.0;02 Affections des yeux;Médical;< 5
Rotselaar;24094.0;3110.0;03 Nez, gorge, oreilles, crâne et face;Chirurgical;240
Rotselaar;24094.0;3110.0;03 Nez, gorge, oreilles, crâne et face;Médical;247
Rotselaar;24094.0;3110.0;04 Système respiratoire;Chirurgical;0
Rotselaar;24094.0;3110.0;04 Système respiratoire;Médical;18
Rotselaar;24094.0;3110.0;05 Système circulatoire;Chirurgical;39
Rotselaar;24094.0;3110.0;05 Système circulatoire;Médical;59
Rotselaar;24094.0;3110.0;06 Système digestif;Chirurgical;70
Rotselaar;24094.0;3110.0;06 Système digestif;Médical;379
Rotselaar;24094.0;3110.0;07 Système hépatobiliaire et pancréas;Chirurgical;12
Rotselaar;24094.0;3110.0;07 Système hépatobiliaire et pancréas;Médical;6
Rotselaar;24094.0;3110.0;08 Système musculo-squelettique et tissu conjonctif;Chirurgical;159
Rotselaar;24094.0;3110.0;08 Système musculo-squelettique et tissu conjonctif;Médical;23
Rotselaar;24094.0;3110.0;09 Peau, tissu sous-cutané, sein;Chirurgical;27
Rotselaar;24094.0;3110.0;09 Peau, tissu sous-cutané, sein;Médical;41
Rotselaar;24094.0;3110.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;0
Rotselaar;24094.0;3110.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;0
Rotselaar;24094.0;3110.0;11 Reins et voies urinaires;Chirurgical;16
Rotselaar;24094.0;3110.0;11 Reins et voies urinaires;Médical;102
Rotselaar;24094.0;3110.0;12 Système reproducteur masculin;Chirurgical;14
Rotselaar;24094.0;3110.0;12 Système reproducteur masculin;Médical;25
Rotselaar;24094.0;3110.0;13 Système reproducteur féminin;Chirurgical;36
Rotselaar;24094.0;3110.0;13 Système reproducteur féminin;Médical;28
Rotselaar;24094.0;3110.0;14 Grossesse, accouchement et puerpéralité;Chirurgical;10
Rotselaar;24094.0;3110.0;14 Grossesse, accouchement et puerpéralité;Médical;< 5
Rotselaar;24094.0;3110.0;15 Nouveau-nés - Affections d'origine périnatale;Chirurgical;0
Rotselaar;24094.0;3110.0;15 Nouveau-nés - Affections d'origine périnatale;Médical;0
Rotselaar;24094.0;3110.0;16 Sang, organes hématopoïétiques et système immunitaire;Chirurgical;< 5
Rotselaar;24094.0;3110.0;16 Sang, organes hématopoïétiques et système immunitaire;Médical;37
Rotselaar;24094.0;3110.0;17 Affections malignes lymph., hématop. et autres, chimio et radiothérapie;Chirurgical;< 5
Rotselaar;24094.0;3110.0;17 Affections malignes lymph., hématop. et autres, chimio et radiothérapie;Médical;729
Rotselaar;24094.0;3110.0;18 Maladies infectieuses et parasitaire;Chirurgical;< 5
Rotselaar;24094.0;3110.0;18 Maladies infectieuses et parasitaire;Médical;< 5
Rotselaar;24094.0;3110.0;19 Troubles mentaux;Chirurgical;0
Rotselaar;24094.0;3110.0;19 Troubles mentaux;Médical;0
Rotselaar;24094.0;3110.0;20 Alcoolisme et usage de drogue;Chirurgical;0
Rotselaar;24094.0;3110.0;20 Alcoolisme et usage de drogue;Médical;0
Rotselaar;24094.0;3110.0;21 Empois., effets tox., autres traum. et compl. du traitement;Chirurgical;< 5
Rotselaar;24094.0;3110.0;21 Empois., effets tox., autres traum. et compl. du traitement;Médical;< 5
Rotselaar;24094.0;3110.0;22 Brulures;Chirurgical;0
Rotselaar;24094.0;3110.0;22 Brulures;Médical;0
Rotselaar;24094.0;3110.0;23 Revalidation, soins de suite, autres facteurs influencant la santé;Chirurgical;61
Rotselaar;24094.0;3110.0;23 Revalidation, soins de suite, autres facteurs influencant la santé;Médical;583
Rotselaar;24094.0;3110.0;24 Infections HIV;Chirurgical;0
Rotselaar;24094.0;3110.0;24 Infections HIV;Médical;0
Rotselaar;24094.0;3110.0;25 Polytraumatismes significatifs;Chirurgical;0
Rotselaar;24094.0;3110.0;25 Polytraumatismes significatifs;Médical;0
Rotselaar;24094.0;3110.0;PP pre-MDC;Autre;0
Rotselaar;24094.0;3110.0;PP pre-MDC;Chirurgical;0
Rotselaar;24094.0;3110.0;PP pre-MDC;Médical;0
Rotselaar;24094.0;3110.0;SS DRGs spéciaux;Autre;0
Rotselaar;24094.0;3110.0;SS DRGs spéciaux;Chirurgical;0
Rotselaar;24094.0;3110.0;SS DRGs spéciaux;Médical;0
Tervuren;24104.0;3080.0;00 Groupe residuel;Autre;0
Tervuren;24104.0;3080.0;00 Groupe residuel;Chirurgical;8
Tervuren;24104.0;3080.0;00 Groupe residuel;Médical;0
Tervuren;24104.0;3080.0;01 Système nerveux;Chirurgical;37
Tervuren;24104.0;3080.0;01 Système nerveux;Médical;< 5
Tervuren;24104.0;3080.0;02 Affections des yeux;Chirurgical;292
Tervuren;24104.0;3080.0;02 Affections des yeux;Médical;5
Tervuren;24104.0;3080.0;03 Nez, gorge, oreilles, crâne et face;Chirurgical;147
Tervuren;24104.0;3080.0;03 Nez, gorge, oreilles, crâne et face;Médical;233
Tervuren;24104.0;3080.0;04 Système respiratoire;Chirurgical;0
Tervuren;24104.0;3080.0;04 Système respiratoire;Médical;17
Tervuren;24104.0;3080.0;05 Système circulatoire;Chirurgical;31
Tervuren;24104.0;3080.0;05 Système circulatoire;Médical;79
Tervuren;24104.0;3080.0;06 Système digestif;Chirurgical;72
Tervuren;24104.0;3080.0;06 Système digestif;Médical;396
Tervuren;24104.0;3080.0;07 Système hépatobiliaire et pancréas;Chirurgical;9
Tervuren;24104.0;3080.0;07 Système hépatobiliaire et pancréas;Médical;14
Tervuren;24104.0;3080.0;08 Système musculo-squelettique et tissu conjonctif;Chirurgical;204
Tervuren;24104.0;3080.0;08 Système musculo-squelettique et tissu conjonctif;Médical;108
Tervuren;24104.0;3080.0;09 Peau, tissu sous-cutané, sein;Chirurgical;39
Tervuren;24104.0;3080.0;09 Peau, tissu sous-cutané, sein;Médical;39
Tervuren;24104.0;3080.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;0
Tervuren;24104.0;3080.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;< 5
Tervuren;24104.0;3080.0;11 Reins et voies urinaires;Chirurgical;15
Tervuren;24104.0;3080.0;11 Reins et voies urinaires;Médical;67
Tervuren;24104.0;3080.0;12 Système reproducteur masculin;Chirurgical;20
Tervuren;24104.0;3080.0;12 Système reproducteur masculin;Médical;42
Tervuren;24104.0;3080.0;13 Système reproducteur féminin;Chirurgical;35
Tervuren;24104.0;3080.0;13 Système reproducteur féminin;Médical;22
Tervuren;24104.0;3080.0;14 Grossesse, accouchement et puerpéralité;Chirurgical;10
Tervuren;24104.0;3080.0;14 Grossesse, accouchement et puerpéralité;Médical;< 5
Tervuren;24104.0;3080.0;15 Nouveau-nés - Affections d'origine périnatale;Chirurgical;0
Tervuren;24104.0;3080.0;15 Nouveau-nés - Affections d'origine périnatale;Médical;0
Tervuren;24104.0;3080.0;16 Sang, organes hématopoïétiques et système immunitaire;Chirurgical;< 5
Tervuren;24104.0;3080.0;16 Sang, organes hématopoïétiques et système immunitaire;Médical;66
Tervuren;24104.0;3080.0;17 Affections malignes lymph., hématop. et autres, chimio et radiothérapie;Chirurgical;< 5
Tervuren;24104.0;3080.0;17 Affections malignes lymph., hématop. et autres, chimio et radiothérapie;Médical;940
Tervuren;24104.0;3080.0;18 Maladies infectieuses et parasitaire;Chirurgical;< 5
Tervuren;24104.0;3080.0;18 Maladies infectieuses et parasitaire;Médical;< 5
Tervuren;24104.0;3080.0;19 Troubles mentaux;Chirurgical;0
Tervuren;24104.0;3080.0;19 Troubles mentaux;Médical;0
Tervuren;24104.0;3080.0;20 Alcoolisme et usage de drogue;Chirurgical;0
Tervuren;24104.0;3080.0;20 Alcoolisme et usage de drogue;Médical;0
Tervuren;24104.0;3080.0;21 Empois., effets tox., autres traum. et compl. du traitement;Chirurgical;< 5
Tervuren;24104.0;3080.0;21 Empois., effets tox., autres traum. et compl. du traitement;Médical;< 5
Tervuren;24104.0;3080.0;22 Brulures;Chirurgical;0
Tervuren;24104.0;3080.0;22 Brulures;Médical;0
Tervuren;24104.0;3080.0;23 Revalidation, soins de suite, autres facteurs influencant la santé;Chirurgical;74
Tervuren;24104.0;3080.0;23 Revalidation, soins de suite, autres facteurs influencant la santé;Médical;445
Tervuren;24104.0;3080.0;24 Infections HIV;Chirurgical;0
Tervuren;24104.0;3080.0;24 Infections HIV;Médical;0
Tervuren;24104.0;3080.0;25 Polytraumatismes significatifs;Chirurgical;0
Tervuren;24104.0;3080.0;25 Polytraumatismes significatifs;Médical;0
Tervuren;24104.0;3080.0;PP pre-MDC;Autre;0
Tervuren;24104.0;3080.0;PP pre-MDC;Chirurgical;0
Tervuren;24104.0;3080.0;PP pre-MDC;Médical;0
Tervuren;24104.0;3080.0;SS DRGs spéciaux;Autre;< 5
Tervuren;24104.0;3080.0;SS DRGs spéciaux;Chirurgical;0
Tervuren;24104.0;3080.0;SS DRGs spéciaux;Médical;0
