gemeente;nis_code;postcode;mdc_apr-drg_36;soort_drg;aantal_verblijven
Vilvoorde;23088.0;1800.0;08 Musculoskeletaal stelsel en bindweefsel;Medisch;179
Vilvoorde;23088.0;1800.0;09 Huid, subcutis, borst;Chirurgisch;98
Vilvoorde;23088.0;1800.0;09 Huid, subcutis, borst;Medisch;66
Vilvoorde;23088.0;1800.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;123
Vilvoorde;23088.0;1800.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;149
Vilvoorde;23088.0;1800.0;11 Nieren en urinewegen;Chirurgisch;171
Vilvoorde;23088.0;1800.0;11 Nieren en urinewegen;Medisch;181
Vilvoorde;23088.0;1800.0;12 Mannelijk voortplantingsstelsel;Chirurgisch;57
Vilvoorde;23088.0;1800.0;12 Mannelijk voortplantingsstelsel;Medisch;14
Vilvoorde;23088.0;1800.0;13 Vrouwelijk voortplantingsstelsel;Chirurgisch;87
Vilvoorde;23088.0;1800.0;13 Vrouwelijk voortplantingsstelsel;Medisch;17
Vilvoorde;23088.0;1800.0;14 Zwangerschap, bevalling en puerperium;Chirurgisch;149
Vilvoorde;23088.0;1800.0;14 Zwangerschap, bevalling en puerperium;Medisch;519
Vilvoorde;23088.0;1800.0;15 Neonati - Perinatale aandoeningen;Chirurgisch;0
Vilvoorde;23088.0;1800.0;15 Neonati - Perinatale aandoeningen;Medisch;45
Vilvoorde;23088.0;1800.0;16 Bloed, bloedvormende organen en immuunsysteem;Chirurgisch;0
Vilvoorde;23088.0;1800.0;16 Bloed, bloedvormende organen en immuunsysteem;Medisch;72
Vilvoorde;23088.0;1800.0;17 Lymf., hematop. en and. maligne aandoeningen, chemo- en radiotherapie;Chirurgisch;9
Vilvoorde;23088.0;1800.0;17 Lymf., hematop. en and. maligne aandoeningen, chemo- en radiotherapie;Medisch;105
Vilvoorde;23088.0;1800.0;18 Infectieuze en parasitaire ziekten;Chirurgisch;9
Vilvoorde;23088.0;1800.0;18 Infectieuze en parasitaire ziekten;Medisch;119
Vilvoorde;23088.0;1800.0;19 Psychische stoornissen;Chirurgisch;< 5
Vilvoorde;23088.0;1800.0;19 Psychische stoornissen;Medisch;32
Vilvoorde;23088.0;1800.0;20 Alcohol en druggebruik;Chirurgisch;0
Vilvoorde;23088.0;1800.0;20 Alcohol en druggebruik;Medisch;15
Vilvoorde;23088.0;1800.0;21 Vergift., tox. effecten en andere letsels en compl. van behand.;Chirurgisch;8
Vilvoorde;23088.0;1800.0;21 Vergift., tox. effecten en andere letsels en compl. van behand.;Medisch;41
Vilvoorde;23088.0;1800.0;22 Brandwonden;Chirurgisch;0
Vilvoorde;23088.0;1800.0;22 Brandwonden;Medisch;0
Vilvoorde;23088.0;1800.0;23 Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Chirurgisch;31
Vilvoorde;23088.0;1800.0;23 Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Medisch;188
Vilvoorde;23088.0;1800.0;24 HIV infecties;Chirurgisch;0
Vilvoorde;23088.0;1800.0;24 HIV infecties;Medisch;0
Vilvoorde;23088.0;1800.0;25 Multipele significante traumata;Chirurgisch;7
Vilvoorde;23088.0;1800.0;25 Multipele significante traumata;Medisch;< 5
Vilvoorde;23088.0;1800.0;PP pre-MDC;Andere;0
Vilvoorde;23088.0;1800.0;PP pre-MDC;Chirurgisch;11
Vilvoorde;23088.0;1800.0;PP pre-MDC;Medisch;0
Vilvoorde;23088.0;1800.0;SS Speciale DRGs;Andere;0
Vilvoorde;23088.0;1800.0;SS Speciale DRGs;Chirurgisch;0
Vilvoorde;23088.0;1800.0;SS Speciale DRGs;Medisch;0
Zaventem;23094.0;1930.0;00 Restgroep;Andere;0
Zaventem;23094.0;1930.0;00 Restgroep;Chirurgisch;29
Zaventem;23094.0;1930.0;00 Restgroep;Medisch;0
Zaventem;23094.0;1930.0;01 Zenuwstelsel;Chirurgisch;51
Zaventem;23094.0;1930.0;01 Zenuwstelsel;Medisch;256
Zaventem;23094.0;1930.0;02 Oogaandoeningen;Chirurgisch;19
Zaventem;23094.0;1930.0;02 Oogaandoeningen;Medisch;5
Zaventem;23094.0;1930.0;03 Neus, keel, oren, schedel en aangezicht;Chirurgisch;85
Zaventem;23094.0;1930.0;03 Neus, keel, oren, schedel en aangezicht;Medisch;191
Zaventem;23094.0;1930.0;04 Ademhalingsstelsel;Chirurgisch;17
Zaventem;23094.0;1930.0;04 Ademhalingsstelsel;Medisch;358
Zaventem;23094.0;1930.0;05 Hart en vaatstelsel;Chirurgisch;229
Zaventem;23094.0;1930.0;05 Hart en vaatstelsel;Medisch;225
Zaventem;23094.0;1930.0;06 Spijsverteringsstelsel;Chirurgisch;133
Zaventem;23094.0;1930.0;06 Spijsverteringsstelsel;Medisch;208
Zaventem;23094.0;1930.0;07 Hepatobiliair stelsel en pancreas;Chirurgisch;67
Zaventem;23094.0;1930.0;07 Hepatobiliair stelsel en pancreas;Medisch;91
Zaventem;23094.0;1930.0;08 Musculoskeletaal stelsel en bindweefsel;Chirurgisch;426
Zaventem;23094.0;1930.0;08 Musculoskeletaal stelsel en bindweefsel;Medisch;118
Zaventem;23094.0;1930.0;09 Huid, subcutis, borst;Chirurgisch;85
Zaventem;23094.0;1930.0;09 Huid, subcutis, borst;Medisch;73
Zaventem;23094.0;1930.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;62
Zaventem;23094.0;1930.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;88
Zaventem;23094.0;1930.0;11 Nieren en urinewegen;Chirurgisch;65
Zaventem;23094.0;1930.0;11 Nieren en urinewegen;Medisch;142
Zaventem;23094.0;1930.0;12 Mannelijk voortplantingsstelsel;Chirurgisch;46
Zaventem;23094.0;1930.0;12 Mannelijk voortplantingsstelsel;Medisch;20
Zaventem;23094.0;1930.0;13 Vrouwelijk voortplantingsstelsel;Chirurgisch;64
Zaventem;23094.0;1930.0;13 Vrouwelijk voortplantingsstelsel;Medisch;8
Zaventem;23094.0;1930.0;14 Zwangerschap, bevalling en puerperium;Chirurgisch;113
Zaventem;23094.0;1930.0;14 Zwangerschap, bevalling en puerperium;Medisch;372
Zaventem;23094.0;1930.0;15 Neonati - Perinatale aandoeningen;Chirurgisch;< 5
Zaventem;23094.0;1930.0;15 Neonati - Perinatale aandoeningen;Medisch;23
Zaventem;23094.0;1930.0;16 Bloed, bloedvormende organen en immuunsysteem;Chirurgisch;0
Zaventem;23094.0;1930.0;16 Bloed, bloedvormende organen en immuunsysteem;Medisch;36
Zaventem;23094.0;1930.0;17 Lymf., hematop. en and. maligne aandoeningen, chemo- en radiotherapie;Chirurgisch;6
Zaventem;23094.0;1930.0;17 Lymf., hematop. en and. maligne aandoeningen, chemo- en radiotherapie;Medisch;72
Zaventem;23094.0;1930.0;18 Infectieuze en parasitaire ziekten;Chirurgisch;12
Zaventem;23094.0;1930.0;18 Infectieuze en parasitaire ziekten;Medisch;78
Zaventem;23094.0;1930.0;19 Psychische stoornissen;Chirurgisch;< 5
Zaventem;23094.0;1930.0;19 Psychische stoornissen;Medisch;35
Zaventem;23094.0;1930.0;20 Alcohol en druggebruik;Chirurgisch;0
Zaventem;23094.0;1930.0;20 Alcohol en druggebruik;Medisch;50
Zaventem;23094.0;1930.0;21 Vergift., tox. effecten en andere letsels en compl. van behand.;Chirurgisch;7
Zaventem;23094.0;1930.0;21 Vergift., tox. effecten en andere letsels en compl. van behand.;Medisch;56
Zaventem;23094.0;1930.0;22 Brandwonden;Chirurgisch;0
Zaventem;23094.0;1930.0;22 Brandwonden;Medisch;< 5
Zaventem;23094.0;1930.0;23 Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Chirurgisch;16
Zaventem;23094.0;1930.0;23 Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Medisch;143
Zaventem;23094.0;1930.0;24 HIV infecties;Chirurgisch;0
Zaventem;23094.0;1930.0;24 HIV infecties;Medisch;< 5
Zaventem;23094.0;1930.0;25 Multipele significante traumata;Chirurgisch;< 5
Zaventem;23094.0;1930.0;25 Multipele significante traumata;Medisch;< 5
Zaventem;23094.0;1930.0;PP pre-MDC;Andere;0
Zaventem;23094.0;1930.0;PP pre-MDC;Chirurgisch;7
Zaventem;23094.0;1930.0;PP pre-MDC;Medisch;0
Zaventem;23094.0;1930.0;SS Speciale DRGs;Andere;0
Zaventem;23094.0;1930.0;SS Speciale DRGs;Chirurgisch;0
Zaventem;23094.0;1930.0;SS Speciale DRGs;Medisch;0
Zemst;23096.0;1980.0;00 Restgroep;Andere;0
Zemst;23096.0;1980.0;00 Restgroep;Chirurgisch;25
Zemst;23096.0;1980.0;00 Restgroep;Medisch;0
Zemst;23096.0;1980.0;01 Zenuwstelsel;Chirurgisch;22
Zemst;23096.0;1980.0;01 Zenuwstelsel;Medisch;212
Zemst;23096.0;1980.0;02 Oogaandoeningen;Chirurgisch;25
Zemst;23096.0;1980.0;02 Oogaandoeningen;Medisch;9
Zemst;23096.0;1980.0;03 Neus, keel, oren, schedel en aangezicht;Chirurgisch;71
Zemst;23096.0;1980.0;03 Neus, keel, oren, schedel en aangezicht;Medisch;129
Zemst;23096.0;1980.0;04 Ademhalingsstelsel;Chirurgisch;10
Zemst;23096.0;1980.0;04 Ademhalingsstelsel;Medisch;238
Zemst;23096.0;1980.0;05 Hart en vaatstelsel;Chirurgisch;214
Zemst;23096.0;1980.0;05 Hart en vaatstelsel;Medisch;187
Zemst;23096.0;1980.0;06 Spijsverteringsstelsel;Chirurgisch;125
Zemst;23096.0;1980.0;06 Spijsverteringsstelsel;Medisch;200
Zemst;23096.0;1980.0;07 Hepatobiliair stelsel en pancreas;Chirurgisch;39
Zemst;23096.0;1980.0;07 Hepatobiliair stelsel en pancreas;Medisch;59
Zemst;23096.0;1980.0;08 Musculoskeletaal stelsel en bindweefsel;Chirurgisch;387
Zemst;23096.0;1980.0;08 Musculoskeletaal stelsel en bindweefsel;Medisch;115
Zemst;23096.0;1980.0;09 Huid, subcutis, borst;Chirurgisch;67
Zemst;23096.0;1980.0;09 Huid, subcutis, borst;Medisch;42
Zemst;23096.0;1980.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;49
Zemst;23096.0;1980.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;49
Zemst;23096.0;1980.0;11 Nieren en urinewegen;Chirurgisch;66
Zemst;23096.0;1980.0;11 Nieren en urinewegen;Medisch;82
Zemst;23096.0;1980.0;12 Mannelijk voortplantingsstelsel;Chirurgisch;42
Zemst;23096.0;1980.0;12 Mannelijk voortplantingsstelsel;Medisch;10
Zemst;23096.0;1980.0;13 Vrouwelijk voortplantingsstelsel;Chirurgisch;39
Zemst;23096.0;1980.0;13 Vrouwelijk voortplantingsstelsel;Medisch;< 5
Zemst;23096.0;1980.0;14 Zwangerschap, bevalling en puerperium;Chirurgisch;43
Zemst;23096.0;1980.0;14 Zwangerschap, bevalling en puerperium;Medisch;166
Zemst;23096.0;1980.0;15 Neonati - Perinatale aandoeningen;Chirurgisch;0
Zemst;23096.0;1980.0;15 Neonati - Perinatale aandoeningen;Medisch;6
Zemst;23096.0;1980.0;16 Bloed, bloedvormende organen en immuunsysteem;Chirurgisch;< 5
Zemst;23096.0;1980.0;16 Bloed, bloedvormende organen en immuunsysteem;Medisch;26
Zemst;23096.0;1980.0;17 Lymf., hematop. en and. maligne aandoeningen, chemo- en radiotherapie;Chirurgisch;5
Zemst;23096.0;1980.0;17 Lymf., hematop. en and. maligne aandoeningen, chemo- en radiotherapie;Medisch;80
Zemst;23096.0;1980.0;18 Infectieuze en parasitaire ziekten;Chirurgisch;6
Zemst;23096.0;1980.0;18 Infectieuze en parasitaire ziekten;Medisch;68
Zemst;23096.0;1980.0;19 Psychische stoornissen;Chirurgisch;0
Zemst;23096.0;1980.0;19 Psychische stoornissen;Medisch;18
Zemst;23096.0;1980.0;20 Alcohol en druggebruik;Chirurgisch;0
Zemst;23096.0;1980.0;20 Alcohol en druggebruik;Medisch;10
Zemst;23096.0;1980.0;21 Vergift., tox. effecten en andere letsels en compl. van behand.;Chirurgisch;7
Zemst;23096.0;1980.0;21 Vergift., tox. effecten en andere letsels en compl. van behand.;Medisch;30
Zemst;23096.0;1980.0;22 Brandwonden;Chirurgisch;0
Zemst;23096.0;1980.0;22 Brandwonden;Medisch;0
Zemst;23096.0;1980.0;23 Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Chirurgisch;12
Zemst;23096.0;1980.0;23 Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Medisch;62
Zemst;23096.0;1980.0;24 HIV infecties;Chirurgisch;0
Zemst;23096.0;1980.0;24 HIV infecties;Medisch;0
Zemst;23096.0;1980.0;25 Multipele significante traumata;Chirurgisch;< 5
Zemst;23096.0;1980.0;25 Multipele significante traumata;Medisch;< 5
Zemst;23096.0;1980.0;PP pre-MDC;Andere;0
Zemst;23096.0;1980.0;PP pre-MDC;Chirurgisch;9
Zemst;23096.0;1980.0;PP pre-MDC;Medisch;0
Zemst;23096.0;1980.0;SS Speciale DRGs;Andere;0
Zemst;23096.0;1980.0;SS Speciale DRGs;Chirurgisch;0
Zemst;23096.0;1980.0;SS Speciale DRGs;Medisch;0
Roosdaal;23097.0;1760.0;00 Restgroep;Andere;0
Roosdaal;23097.0;1760.0;00 Restgroep;Chirurgisch;14
Roosdaal;23097.0;1760.0;00 Restgroep;Medisch;0
Roosdaal;23097.0;1760.0;01 Zenuwstelsel;Chirurgisch;16
Roosdaal;23097.0;1760.0;01 Zenuwstelsel;Medisch;92
Roosdaal;23097.0;1760.0;02 Oogaandoeningen;Chirurgisch;8
Roosdaal;23097.0;1760.0;02 Oogaandoeningen;Medisch;< 5
Roosdaal;23097.0;1760.0;03 Neus, keel, oren, schedel en aangezicht;Chirurgisch;35
Roosdaal;23097.0;1760.0;03 Neus, keel, oren, schedel en aangezicht;Medisch;73
Roosdaal;23097.0;1760.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Roosdaal;23097.0;1760.0;04 Ademhalingsstelsel;Medisch;106
Roosdaal;23097.0;1760.0;05 Hart en vaatstelsel;Chirurgisch;94
Roosdaal;23097.0;1760.0;05 Hart en vaatstelsel;Medisch;79
Roosdaal;23097.0;1760.0;06 Spijsverteringsstelsel;Chirurgisch;65
Roosdaal;23097.0;1760.0;06 Spijsverteringsstelsel;Medisch;100
Roosdaal;23097.0;1760.0;07 Hepatobiliair stelsel en pancreas;Chirurgisch;25
Roosdaal;23097.0;1760.0;07 Hepatobiliair stelsel en pancreas;Medisch;28
Roosdaal;23097.0;1760.0;08 Musculoskeletaal stelsel en bindweefsel;Chirurgisch;189
Roosdaal;23097.0;1760.0;08 Musculoskeletaal stelsel en bindweefsel;Medisch;31
Roosdaal;23097.0;1760.0;09 Huid, subcutis, borst;Chirurgisch;29
Roosdaal;23097.0;1760.0;09 Huid, subcutis, borst;Medisch;21
Roosdaal;23097.0;1760.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;18
Roosdaal;23097.0;1760.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;13
Roosdaal;23097.0;1760.0;11 Nieren en urinewegen;Chirurgisch;30
Roosdaal;23097.0;1760.0;11 Nieren en urinewegen;Medisch;57
Roosdaal;23097.0;1760.0;12 Mannelijk voortplantingsstelsel;Chirurgisch;17
Roosdaal;23097.0;1760.0;12 Mannelijk voortplantingsstelsel;Medisch;8
Roosdaal;23097.0;1760.0;13 Vrouwelijk voortplantingsstelsel;Chirurgisch;15
Roosdaal;23097.0;1760.0;13 Vrouwelijk voortplantingsstelsel;Medisch;< 5
Roosdaal;23097.0;1760.0;14 Zwangerschap, bevalling en puerperium;Chirurgisch;33
Roosdaal;23097.0;1760.0;14 Zwangerschap, bevalling en puerperium;Medisch;81
Roosdaal;23097.0;1760.0;15 Neonati - Perinatale aandoeningen;Chirurgisch;< 5
Roosdaal;23097.0;1760.0;15 Neonati - Perinatale aandoeningen;Medisch;5
Roosdaal;23097.0;1760.0;16 Bloed, bloedvormende organen en immuunsysteem;Chirurgisch;< 5
Roosdaal;23097.0;1760.0;16 Bloed, bloedvormende organen en immuunsysteem;Medisch;12
Roosdaal;23097.0;1760.0;17 Lymf., hematop. en and. maligne aandoeningen, chemo- en radiotherapie;Chirurgisch;6
Roosdaal;23097.0;1760.0;17 Lymf., hematop. en and. maligne aandoeningen, chemo- en radiotherapie;Medisch;26
Roosdaal;23097.0;1760.0;18 Infectieuze en parasitaire ziekten;Chirurgisch;7
Roosdaal;23097.0;1760.0;18 Infectieuze en parasitaire ziekten;Medisch;25
Roosdaal;23097.0;1760.0;19 Psychische stoornissen;Chirurgisch;< 5
Roosdaal;23097.0;1760.0;19 Psychische stoornissen;Medisch;10
Roosdaal;23097.0;1760.0;20 Alcohol en druggebruik;Chirurgisch;0
Roosdaal;23097.0;1760.0;20 Alcohol en druggebruik;Medisch;< 5
Roosdaal;23097.0;1760.0;21 Vergift., tox. effecten en andere letsels en compl. van behand.;Chirurgisch;5
Roosdaal;23097.0;1760.0;21 Vergift., tox. effecten en andere letsels en compl. van behand.;Medisch;21
Roosdaal;23097.0;1760.0;22 Brandwonden;Chirurgisch;0
Roosdaal;23097.0;1760.0;22 Brandwonden;Medisch;0
Roosdaal;23097.0;1760.0;23 Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Chirurgisch;< 5
Roosdaal;23097.0;1760.0;23 Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Medisch;44
Roosdaal;23097.0;1760.0;24 HIV infecties;Chirurgisch;0
Roosdaal;23097.0;1760.0;24 HIV infecties;Medisch;0
Roosdaal;23097.0;1760.0;25 Multipele significante traumata;Chirurgisch;< 5
Roosdaal;23097.0;1760.0;25 Multipele significante traumata;Medisch;< 5
Roosdaal;23097.0;1760.0;PP pre-MDC;Andere;0
Roosdaal;23097.0;1760.0;PP pre-MDC;Chirurgisch;5
Roosdaal;23097.0;1760.0;PP pre-MDC;Medisch;0
Roosdaal;23097.0;1760.0;SS Speciale DRGs;Andere;0
Roosdaal;23097.0;1760.0;SS Speciale DRGs;Chirurgisch;0
Roosdaal;23097.0;1760.0;SS Speciale DRGs;Medisch;0
Drogenbos;23098.0;1620.0;00 Restgroep;Andere;0
Drogenbos;23098.0;1620.0;00 Restgroep;Chirurgisch;0
Drogenbos;23098.0;1620.0;00 Restgroep;Medisch;0
Drogenbos;23098.0;1620.0;01 Zenuwstelsel;Chirurgisch;8
Drogenbos;23098.0;1620.0;01 Zenuwstelsel;Medisch;29
Drogenbos;23098.0;1620.0;02 Oogaandoeningen;Chirurgisch;< 5
Drogenbos;23098.0;1620.0;02 Oogaandoeningen;Medisch;< 5
Drogenbos;23098.0;1620.0;03 Neus, keel, oren, schedel en aangezicht;Chirurgisch;14
Drogenbos;23098.0;1620.0;03 Neus, keel, oren, schedel en aangezicht;Medisch;43
Drogenbos;23098.0;1620.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Drogenbos;23098.0;1620.0;04 Ademhalingsstelsel;Medisch;54
Drogenbos;23098.0;1620.0;05 Hart en vaatstelsel;Chirurgisch;30
Drogenbos;23098.0;1620.0;05 Hart en vaatstelsel;Medisch;28
Drogenbos;23098.0;1620.0;06 Spijsverteringsstelsel;Chirurgisch;23
Drogenbos;23098.0;1620.0;06 Spijsverteringsstelsel;Medisch;40
Drogenbos;23098.0;1620.0;07 Hepatobiliair stelsel en pancreas;Chirurgisch;10
Drogenbos;23098.0;1620.0;07 Hepatobiliair stelsel en pancreas;Medisch;14
Drogenbos;23098.0;1620.0;08 Musculoskeletaal stelsel en bindweefsel;Chirurgisch;73
Drogenbos;23098.0;1620.0;08 Musculoskeletaal stelsel en bindweefsel;Medisch;17
Drogenbos;23098.0;1620.0;09 Huid, subcutis, borst;Chirurgisch;15
Drogenbos;23098.0;1620.0;09 Huid, subcutis, borst;Medisch;8
Drogenbos;23098.0;1620.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;9
Drogenbos;23098.0;1620.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;11
Drogenbos;23098.0;1620.0;11 Nieren en urinewegen;Chirurgisch;6
Drogenbos;23098.0;1620.0;11 Nieren en urinewegen;Medisch;12
Drogenbos;23098.0;1620.0;12 Mannelijk voortplantingsstelsel;Chirurgisch;6
Drogenbos;23098.0;1620.0;12 Mannelijk voortplantingsstelsel;Medisch;< 5
Drogenbos;23098.0;1620.0;13 Vrouwelijk voortplantingsstelsel;Chirurgisch;10
Drogenbos;23098.0;1620.0;13 Vrouwelijk voortplantingsstelsel;Medisch;< 5
Drogenbos;23098.0;1620.0;14 Zwangerschap, bevalling en puerperium;Chirurgisch;28
Drogenbos;23098.0;1620.0;14 Zwangerschap, bevalling en puerperium;Medisch;68
Drogenbos;23098.0;1620.0;15 Neonati - Perinatale aandoeningen;Chirurgisch;0
Drogenbos;23098.0;1620.0;15 Neonati - Perinatale aandoeningen;Medisch;10
Drogenbos;23098.0;1620.0;16 Bloed, bloedvormende organen en immuunsysteem;Chirurgisch;0
Drogenbos;23098.0;1620.0;16 Bloed, bloedvormende organen en immuunsysteem;Medisch;< 5
Drogenbos;23098.0;1620.0;17 Lymf., hematop. en and. maligne aandoeningen, chemo- en radiotherapie;Chirurgisch;< 5
Drogenbos;23098.0;1620.0;17 Lymf., hematop. en and. maligne aandoeningen, chemo- en radiotherapie;Medisch;7
Drogenbos;23098.0;1620.0;18 Infectieuze en parasitaire ziekten;Chirurgisch;0
Drogenbos;23098.0;1620.0;18 Infectieuze en parasitaire ziekten;Medisch;11
Drogenbos;23098.0;1620.0;19 Psychische stoornissen;Chirurgisch;0
Drogenbos;23098.0;1620.0;19 Psychische stoornissen;Medisch;5
Drogenbos;23098.0;1620.0;20 Alcohol en druggebruik;Chirurgisch;0
Drogenbos;23098.0;1620.0;20 Alcohol en druggebruik;Medisch;< 5
Drogenbos;23098.0;1620.0;21 Vergift., tox. effecten en andere letsels en compl. van behand.;Chirurgisch;0
Drogenbos;23098.0;1620.0;21 Vergift., tox. effecten en andere letsels en compl. van behand.;Medisch;9
Drogenbos;23098.0;1620.0;22 Brandwonden;Chirurgisch;0
Drogenbos;23098.0;1620.0;22 Brandwonden;Medisch;0
Drogenbos;23098.0;1620.0;23 Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Chirurgisch;< 5
Drogenbos;23098.0;1620.0;23 Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Medisch;21
Drogenbos;23098.0;1620.0;24 HIV infecties;Chirurgisch;0
Drogenbos;23098.0;1620.0;24 HIV infecties;Medisch;0
Drogenbos;23098.0;1620.0;25 Multipele significante traumata;Chirurgisch;0
Drogenbos;23098.0;1620.0;25 Multipele significante traumata;Medisch;0
Drogenbos;23098.0;1620.0;PP pre-MDC;Andere;0
Drogenbos;23098.0;1620.0;PP pre-MDC;Chirurgisch;< 5
Drogenbos;23098.0;1620.0;PP pre-MDC;Medisch;0
Drogenbos;23098.0;1620.0;SS Speciale DRGs;Andere;0
Drogenbos;23098.0;1620.0;SS Speciale DRGs;Chirurgisch;0
Drogenbos;23098.0;1620.0;SS Speciale DRGs;Medisch;0
Kraainem;23099.0;1950.0;00 Restgroep;Andere;0
Kraainem;23099.0;1950.0;00 Restgroep;Chirurgisch;10
Kraainem;23099.0;1950.0;00 Restgroep;Medisch;0
Kraainem;23099.0;1950.0;01 Zenuwstelsel;Chirurgisch;9
Kraainem;23099.0;1950.0;01 Zenuwstelsel;Medisch;82
Kraainem;23099.0;1950.0;02 Oogaandoeningen;Chirurgisch;8
Kraainem;23099.0;1950.0;02 Oogaandoeningen;Medisch;< 5
Kraainem;23099.0;1950.0;03 Neus, keel, oren, schedel en aangezicht;Chirurgisch;29
Kraainem;23099.0;1950.0;03 Neus, keel, oren, schedel en aangezicht;Medisch;72
Kraainem;23099.0;1950.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Kraainem;23099.0;1950.0;04 Ademhalingsstelsel;Medisch;125
Kraainem;23099.0;1950.0;05 Hart en vaatstelsel;Chirurgisch;82
Kraainem;23099.0;1950.0;05 Hart en vaatstelsel;Medisch;85
Kraainem;23099.0;1950.0;06 Spijsverteringsstelsel;Chirurgisch;62
Kraainem;23099.0;1950.0;06 Spijsverteringsstelsel;Medisch;50
Kraainem;23099.0;1950.0;07 Hepatobiliair stelsel en pancreas;Chirurgisch;23
Kraainem;23099.0;1950.0;07 Hepatobiliair stelsel en pancreas;Medisch;41
Kraainem;23099.0;1950.0;08 Musculoskeletaal stelsel en bindweefsel;Chirurgisch;175
Kraainem;23099.0;1950.0;08 Musculoskeletaal stelsel en bindweefsel;Medisch;41
Kraainem;23099.0;1950.0;09 Huid, subcutis, borst;Chirurgisch;48
Kraainem;23099.0;1950.0;09 Huid, subcutis, borst;Medisch;12
Kraainem;23099.0;1950.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;13
Kraainem;23099.0;1950.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;21
Kraainem;23099.0;1950.0;11 Nieren en urinewegen;Chirurgisch;21
Kraainem;23099.0;1950.0;11 Nieren en urinewegen;Medisch;34
Kraainem;23099.0;1950.0;12 Mannelijk voortplantingsstelsel;Chirurgisch;21
Kraainem;23099.0;1950.0;12 Mannelijk voortplantingsstelsel;Medisch;7
Kraainem;23099.0;1950.0;13 Vrouwelijk voortplantingsstelsel;Chirurgisch;24
Kraainem;23099.0;1950.0;13 Vrouwelijk voortplantingsstelsel;Medisch;5
Kraainem;23099.0;1950.0;14 Zwangerschap, bevalling en puerperium;Chirurgisch;38
Kraainem;23099.0;1950.0;14 Zwangerschap, bevalling en puerperium;Medisch;108
Kraainem;23099.0;1950.0;15 Neonati - Perinatale aandoeningen;Chirurgisch;0
Kraainem;23099.0;1950.0;15 Neonati - Perinatale aandoeningen;Medisch;8
Kraainem;23099.0;1950.0;16 Bloed, bloedvormende organen en immuunsysteem;Chirurgisch;0
Kraainem;23099.0;1950.0;16 Bloed, bloedvormende organen en immuunsysteem;Medisch;8
Kraainem;23099.0;1950.0;17 Lymf., hematop. en and. maligne aandoeningen, chemo- en radiotherapie;Chirurgisch;< 5
Kraainem;23099.0;1950.0;17 Lymf., hematop. en and. maligne aandoeningen, chemo- en radiotherapie;Medisch;15
Kraainem;23099.0;1950.0;18 Infectieuze en parasitaire ziekten;Chirurgisch;< 5
Kraainem;23099.0;1950.0;18 Infectieuze en parasitaire ziekten;Medisch;19
Kraainem;23099.0;1950.0;19 Psychische stoornissen;Chirurgisch;0
Kraainem;23099.0;1950.0;19 Psychische stoornissen;Medisch;12
Kraainem;23099.0;1950.0;20 Alcohol en druggebruik;Chirurgisch;0
Kraainem;23099.0;1950.0;20 Alcohol en druggebruik;Medisch;14
Kraainem;23099.0;1950.0;21 Vergift., tox. effecten en andere letsels en compl. van behand.;Chirurgisch;6
Kraainem;23099.0;1950.0;21 Vergift., tox. effecten en andere letsels en compl. van behand.;Medisch;17
Kraainem;23099.0;1950.0;22 Brandwonden;Chirurgisch;0
Kraainem;23099.0;1950.0;22 Brandwonden;Medisch;0
Kraainem;23099.0;1950.0;23 Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Chirurgisch;10
Kraainem;23099.0;1950.0;23 Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Medisch;54
Kraainem;23099.0;1950.0;24 HIV infecties;Chirurgisch;0
Kraainem;23099.0;1950.0;24 HIV infecties;Medisch;< 5
Kraainem;23099.0;1950.0;25 Multipele significante traumata;Chirurgisch;< 5
Kraainem;23099.0;1950.0;25 Multipele significante traumata;Medisch;< 5
