gemeente;nis_code;postcode;mdc;diagnose;aantal_verblijven
Schilde;11039.0;2970.0;06 Spijsverteringsstelsel;Medisch;166
Schilde;11039.0;2970.0;06 Spijsverteringsstelsel;Chirurgisch;148
Schilde;11039.0;2970.0;07 Lever, gal en pancreas;Medisch;23
Schilde;11039.0;2970.0;07 Lever, gal en pancreas;Chirurgisch;29
Schilde;11039.0;2970.0;08 Bewegingsstelsel en bindweefsel;Medisch;78
Schilde;11039.0;2970.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;346
Schilde;11039.0;2970.0;09 Huid, subcutis, borstklier;Medisch;49
Schilde;11039.0;2970.0;09 Huid, subcutis, borstklier;Chirurgisch;67
Schilde;11039.0;2970.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;54
Schilde;11039.0;2970.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;15
Schilde;11039.0;2970.0;11 Nieren en urinewegen;Medisch;81
Schilde;11039.0;2970.0;11 Nieren en urinewegen;Chirurgisch;59
Schilde;11039.0;2970.0;12 Mannelijke geslachtsorganen;Medisch;8
Schilde;11039.0;2970.0;12 Mannelijke geslachtsorganen;Chirurgisch;35
Schilde;11039.0;2970.0;13 Vrouwelijke geslachtsorganen;Medisch;5
Schilde;11039.0;2970.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;78
Schilde;11039.0;2970.0;14 Zwangerschap en bevalling;Medisch;128
Schilde;11039.0;2970.0;14 Zwangerschap en bevalling;Chirurgisch;41
Schilde;11039.0;2970.0;15 Neonati, perinatale aandoeningen;Medisch;18
Schilde;11039.0;2970.0;16 Bloed en bloedvormende organen;Medisch;27
Schilde;11039.0;2970.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;103
Schilde;11039.0;2970.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;5
Schilde;11039.0;2970.0;18 Infectie en parasitaire ziekten;Medisch;46
Schilde;11039.0;2970.0;18 Infectie en parasitaire ziekten;Chirurgisch;< 5
Schilde;11039.0;2970.0;19 Psychische stoornissen;Medisch;43
Schilde;11039.0;2970.0;19 Psychische stoornissen;Chirurgisch;< 5
Schilde;11039.0;2970.0;20 Alcohol en druggebruik;Medisch;20
Schilde;11039.0;2970.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;20
Schilde;11039.0;2970.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;8
Schilde;11039.0;2970.0;22 Brandwonden;Medisch;< 5
Schilde;11039.0;2970.0;22 Brandwonden;Chirurgisch;< 5
Schilde;11039.0;2970.0;23 Factoren die de gezondheid beïnvloeden;Medisch;120
Schilde;11039.0;2970.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;11
Schilde;11039.0;2970.0;24 HIV infecties;Medisch;< 5
Schilde;11039.0;2970.0;25 Multipele traumata;Chirurgisch;< 5
Schilde;11039.0;2970.0;p2 Pre-MDC : beenmergtransplantatie;Chirurgisch;< 5
Schilde;11039.0;2970.0;p3 Pre-MDC : tracheostomie;Chirurgisch;5
Schoten;11040.0;2900.0;00 Restgroep;Chirurgisch;23
Schoten;11040.0;2900.0;01 Zenuwstelsel;Medisch;369
Schoten;11040.0;2900.0;01 Zenuwstelsel;Chirurgisch;49
Schoten;11040.0;2900.0;02 Oogaandoeningen;Medisch;10
Schoten;11040.0;2900.0;02 Oogaandoeningen;Chirurgisch;39
Schoten;11040.0;2900.0;03 Neus, keel en oren;Medisch;161
Schoten;11040.0;2900.0;03 Neus, keel en oren;Chirurgisch;156
Schoten;11040.0;2900.0;04 Ademhalingsstelsel;Medisch;340
Schoten;11040.0;2900.0;04 Ademhalingsstelsel;Chirurgisch;20
Schoten;11040.0;2900.0;05 Hart en vaatstelsel;Medisch;361
Schoten;11040.0;2900.0;05 Hart en vaatstelsel;Chirurgisch;206
Schoten;11040.0;2900.0;06 Spijsverteringsstelsel;Medisch;278
Schoten;11040.0;2900.0;06 Spijsverteringsstelsel;Chirurgisch;212
Schoten;11040.0;2900.0;07 Lever, gal en pancreas;Medisch;58
Schoten;11040.0;2900.0;07 Lever, gal en pancreas;Chirurgisch;57
Schoten;11040.0;2900.0;08 Bewegingsstelsel en bindweefsel;Medisch;194
Schoten;11040.0;2900.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;680
Schoten;11040.0;2900.0;09 Huid, subcutis, borstklier;Medisch;50
Schoten;11040.0;2900.0;09 Huid, subcutis, borstklier;Chirurgisch;99
Schoten;11040.0;2900.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;101
Schoten;11040.0;2900.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;53
Schoten;11040.0;2900.0;11 Nieren en urinewegen;Medisch;131
Schoten;11040.0;2900.0;11 Nieren en urinewegen;Chirurgisch;75
Schoten;11040.0;2900.0;12 Mannelijke geslachtsorganen;Medisch;17
Schoten;11040.0;2900.0;12 Mannelijke geslachtsorganen;Chirurgisch;53
Schoten;11040.0;2900.0;13 Vrouwelijke geslachtsorganen;Medisch;11
Schoten;11040.0;2900.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;120
Schoten;11040.0;2900.0;14 Zwangerschap en bevalling;Medisch;246
Schoten;11040.0;2900.0;14 Zwangerschap en bevalling;Chirurgisch;52
Schoten;11040.0;2900.0;15 Neonati, perinatale aandoeningen;Medisch;30
Schoten;11040.0;2900.0;15 Neonati, perinatale aandoeningen;Chirurgisch;< 5
Schoten;11040.0;2900.0;16 Bloed en bloedvormende organen;Medisch;49
Schoten;11040.0;2900.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Schoten;11040.0;2900.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;82
Schoten;11040.0;2900.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;13
Schoten;11040.0;2900.0;18 Infectie en parasitaire ziekten;Medisch;69
Schoten;11040.0;2900.0;18 Infectie en parasitaire ziekten;Chirurgisch;5
Schoten;11040.0;2900.0;19 Psychische stoornissen;Medisch;47
Schoten;11040.0;2900.0;19 Psychische stoornissen;Chirurgisch;< 5
Schoten;11040.0;2900.0;20 Alcohol en druggebruik;Medisch;15
Schoten;11040.0;2900.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;47
Schoten;11040.0;2900.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;15
Schoten;11040.0;2900.0;22 Brandwonden;Medisch;< 5
Schoten;11040.0;2900.0;23 Factoren die de gezondheid beïnvloeden;Medisch;187
Schoten;11040.0;2900.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;8
Schoten;11040.0;2900.0;25 Multipele traumata;Chirurgisch;< 5
Schoten;11040.0;2900.0;p1 Pre-MDC : levertransplantatie;Chirurgisch;< 5
Schoten;11040.0;2900.0;p3 Pre-MDC : tracheostomie;Chirurgisch;< 5
Stabroek;11044.0;2940.0;00 Restgroep;Chirurgisch;12
Stabroek;11044.0;2940.0;01 Zenuwstelsel;Medisch;125
Stabroek;11044.0;2940.0;01 Zenuwstelsel;Chirurgisch;25
Stabroek;11044.0;2940.0;02 Oogaandoeningen;Medisch;6
Stabroek;11044.0;2940.0;02 Oogaandoeningen;Chirurgisch;16
Stabroek;11044.0;2940.0;03 Neus, keel en oren;Medisch;80
Stabroek;11044.0;2940.0;03 Neus, keel en oren;Chirurgisch;74
Stabroek;11044.0;2940.0;04 Ademhalingsstelsel;Medisch;176
Stabroek;11044.0;2940.0;04 Ademhalingsstelsel;Chirurgisch;13
Stabroek;11044.0;2940.0;05 Hart en vaatstelsel;Medisch;170
Stabroek;11044.0;2940.0;05 Hart en vaatstelsel;Chirurgisch;122
Stabroek;11044.0;2940.0;06 Spijsverteringsstelsel;Medisch;119
Stabroek;11044.0;2940.0;06 Spijsverteringsstelsel;Chirurgisch;108
Stabroek;11044.0;2940.0;07 Lever, gal en pancreas;Medisch;29
Stabroek;11044.0;2940.0;07 Lever, gal en pancreas;Chirurgisch;44
Stabroek;11044.0;2940.0;08 Bewegingsstelsel en bindweefsel;Medisch;84
Stabroek;11044.0;2940.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;327
Stabroek;11044.0;2940.0;09 Huid, subcutis, borstklier;Medisch;32
Stabroek;11044.0;2940.0;09 Huid, subcutis, borstklier;Chirurgisch;54
Stabroek;11044.0;2940.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;49
Stabroek;11044.0;2940.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;25
Stabroek;11044.0;2940.0;11 Nieren en urinewegen;Medisch;60
Stabroek;11044.0;2940.0;11 Nieren en urinewegen;Chirurgisch;50
Stabroek;11044.0;2940.0;12 Mannelijke geslachtsorganen;Medisch;10
Stabroek;11044.0;2940.0;12 Mannelijke geslachtsorganen;Chirurgisch;42
Stabroek;11044.0;2940.0;13 Vrouwelijke geslachtsorganen;Medisch;< 5
Stabroek;11044.0;2940.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;65
Stabroek;11044.0;2940.0;14 Zwangerschap en bevalling;Medisch;205
Stabroek;11044.0;2940.0;14 Zwangerschap en bevalling;Chirurgisch;36
Stabroek;11044.0;2940.0;15 Neonati, perinatale aandoeningen;Medisch;13
Stabroek;11044.0;2940.0;16 Bloed en bloedvormende organen;Medisch;21
Stabroek;11044.0;2940.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Stabroek;11044.0;2940.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;89
Stabroek;11044.0;2940.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;9
Stabroek;11044.0;2940.0;18 Infectie en parasitaire ziekten;Medisch;32
Stabroek;11044.0;2940.0;18 Infectie en parasitaire ziekten;Chirurgisch;< 5
Stabroek;11044.0;2940.0;19 Psychische stoornissen;Medisch;18
Stabroek;11044.0;2940.0;19 Psychische stoornissen;Chirurgisch;< 5
Stabroek;11044.0;2940.0;20 Alcohol en druggebruik;Medisch;12
Stabroek;11044.0;2940.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;31
Stabroek;11044.0;2940.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;13
Stabroek;11044.0;2940.0;23 Factoren die de gezondheid beïnvloeden;Medisch;100
Stabroek;11044.0;2940.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;7
Stabroek;11044.0;2940.0;25 Multipele traumata;Medisch;< 5
Stabroek;11044.0;2940.0;25 Multipele traumata;Chirurgisch;< 5
Stabroek;11044.0;2940.0;p1 Pre-MDC : levertransplantatie;Chirurgisch;< 5
Stabroek;11044.0;2940.0;p2 Pre-MDC : beenmergtransplantatie;Chirurgisch;< 5
Stabroek;11044.0;2940.0;p4 Pre-MDC : hard en/of long transplantatie;Chirurgisch;< 5
Wijnegem;11050.0;2110.0;00 Restgroep;Chirurgisch;6
Wijnegem;11050.0;2110.0;01 Zenuwstelsel;Medisch;92
Wijnegem;11050.0;2110.0;01 Zenuwstelsel;Chirurgisch;16
Wijnegem;11050.0;2110.0;02 Oogaandoeningen;Medisch;< 5
Wijnegem;11050.0;2110.0;02 Oogaandoeningen;Chirurgisch;23
Wijnegem;11050.0;2110.0;03 Neus, keel en oren;Medisch;30
Wijnegem;11050.0;2110.0;03 Neus, keel en oren;Chirurgisch;40
Wijnegem;11050.0;2110.0;04 Ademhalingsstelsel;Medisch;110
Wijnegem;11050.0;2110.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Wijnegem;11050.0;2110.0;05 Hart en vaatstelsel;Medisch;88
Wijnegem;11050.0;2110.0;05 Hart en vaatstelsel;Chirurgisch;73
Wijnegem;11050.0;2110.0;06 Spijsverteringsstelsel;Medisch;72
Wijnegem;11050.0;2110.0;06 Spijsverteringsstelsel;Chirurgisch;62
Wijnegem;11050.0;2110.0;07 Lever, gal en pancreas;Medisch;30
Wijnegem;11050.0;2110.0;07 Lever, gal en pancreas;Chirurgisch;27
Wijnegem;11050.0;2110.0;08 Bewegingsstelsel en bindweefsel;Medisch;45
Wijnegem;11050.0;2110.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;178
Wijnegem;11050.0;2110.0;09 Huid, subcutis, borstklier;Medisch;24
Wijnegem;11050.0;2110.0;09 Huid, subcutis, borstklier;Chirurgisch;41
Wijnegem;11050.0;2110.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;25
Wijnegem;11050.0;2110.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;11
Wijnegem;11050.0;2110.0;11 Nieren en urinewegen;Medisch;31
Wijnegem;11050.0;2110.0;11 Nieren en urinewegen;Chirurgisch;30
Wijnegem;11050.0;2110.0;12 Mannelijke geslachtsorganen;Medisch;6
Wijnegem;11050.0;2110.0;12 Mannelijke geslachtsorganen;Chirurgisch;15
Wijnegem;11050.0;2110.0;13 Vrouwelijke geslachtsorganen;Medisch;7
Wijnegem;11050.0;2110.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;33
Wijnegem;11050.0;2110.0;14 Zwangerschap en bevalling;Medisch;60
Wijnegem;11050.0;2110.0;14 Zwangerschap en bevalling;Chirurgisch;23
Wijnegem;11050.0;2110.0;15 Neonati, perinatale aandoeningen;Medisch;6
Wijnegem;11050.0;2110.0;15 Neonati, perinatale aandoeningen;Chirurgisch;< 5
Wijnegem;11050.0;2110.0;16 Bloed en bloedvormende organen;Medisch;19
Wijnegem;11050.0;2110.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Wijnegem;11050.0;2110.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;31
Wijnegem;11050.0;2110.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;5
Wijnegem;11050.0;2110.0;18 Infectie en parasitaire ziekten;Medisch;32
Wijnegem;11050.0;2110.0;18 Infectie en parasitaire ziekten;Chirurgisch;< 5
Wijnegem;11050.0;2110.0;19 Psychische stoornissen;Medisch;23
Wijnegem;11050.0;2110.0;20 Alcohol en druggebruik;Medisch;11
Wijnegem;11050.0;2110.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;13
Wijnegem;11050.0;2110.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Wijnegem;11050.0;2110.0;22 Brandwonden;Medisch;< 5
Wijnegem;11050.0;2110.0;23 Factoren die de gezondheid beïnvloeden;Medisch;54
Wijnegem;11050.0;2110.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;< 5
Wijnegem;11050.0;2110.0;25 Multipele traumata;Medisch;< 5
Wijnegem;11050.0;2110.0;p3 Pre-MDC : tracheostomie;Chirurgisch;< 5
Wommelgem;11052.0;2160.0;00 Restgroep;Chirurgisch;15
Wommelgem;11052.0;2160.0;01 Zenuwstelsel;Medisch;125
Wommelgem;11052.0;2160.0;01 Zenuwstelsel;Chirurgisch;22
Wommelgem;11052.0;2160.0;02 Oogaandoeningen;Medisch;5
Wommelgem;11052.0;2160.0;02 Oogaandoeningen;Chirurgisch;20
Wommelgem;11052.0;2160.0;03 Neus, keel en oren;Medisch;58
Wommelgem;11052.0;2160.0;03 Neus, keel en oren;Chirurgisch;50
Wommelgem;11052.0;2160.0;04 Ademhalingsstelsel;Medisch;117
Wommelgem;11052.0;2160.0;04 Ademhalingsstelsel;Chirurgisch;8
Wommelgem;11052.0;2160.0;05 Hart en vaatstelsel;Medisch;151
Wommelgem;11052.0;2160.0;05 Hart en vaatstelsel;Chirurgisch;95
Wommelgem;11052.0;2160.0;06 Spijsverteringsstelsel;Medisch;139
Wommelgem;11052.0;2160.0;06 Spijsverteringsstelsel;Chirurgisch;82
Wommelgem;11052.0;2160.0;07 Lever, gal en pancreas;Medisch;22
Wommelgem;11052.0;2160.0;07 Lever, gal en pancreas;Chirurgisch;25
Wommelgem;11052.0;2160.0;08 Bewegingsstelsel en bindweefsel;Medisch;60
Wommelgem;11052.0;2160.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;250
Wommelgem;11052.0;2160.0;09 Huid, subcutis, borstklier;Medisch;33
Wommelgem;11052.0;2160.0;09 Huid, subcutis, borstklier;Chirurgisch;43
Wommelgem;11052.0;2160.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;37
Wommelgem;11052.0;2160.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;13
Wommelgem;11052.0;2160.0;11 Nieren en urinewegen;Medisch;43
Wommelgem;11052.0;2160.0;11 Nieren en urinewegen;Chirurgisch;30
Wommelgem;11052.0;2160.0;12 Mannelijke geslachtsorganen;Medisch;12
Wommelgem;11052.0;2160.0;12 Mannelijke geslachtsorganen;Chirurgisch;27
Wommelgem;11052.0;2160.0;13 Vrouwelijke geslachtsorganen;Medisch;8
Wommelgem;11052.0;2160.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;34
Wommelgem;11052.0;2160.0;14 Zwangerschap en bevalling;Medisch;114
Wommelgem;11052.0;2160.0;14 Zwangerschap en bevalling;Chirurgisch;27
Wommelgem;11052.0;2160.0;15 Neonati, perinatale aandoeningen;Medisch;8
Wommelgem;11052.0;2160.0;15 Neonati, perinatale aandoeningen;Chirurgisch;< 5
Wommelgem;11052.0;2160.0;16 Bloed en bloedvormende organen;Medisch;12
Wommelgem;11052.0;2160.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;31
Wommelgem;11052.0;2160.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Wommelgem;11052.0;2160.0;18 Infectie en parasitaire ziekten;Medisch;30
Wommelgem;11052.0;2160.0;18 Infectie en parasitaire ziekten;Chirurgisch;5
Wommelgem;11052.0;2160.0;19 Psychische stoornissen;Medisch;17
Wommelgem;11052.0;2160.0;19 Psychische stoornissen;Chirurgisch;< 5
Wommelgem;11052.0;2160.0;20 Alcohol en druggebruik;Medisch;5
Wommelgem;11052.0;2160.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;24
Wommelgem;11052.0;2160.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;13
Wommelgem;11052.0;2160.0;22 Brandwonden;Medisch;< 5
Wommelgem;11052.0;2160.0;22 Brandwonden;Chirurgisch;< 5
Wommelgem;11052.0;2160.0;23 Factoren die de gezondheid beïnvloeden;Medisch;76
Wommelgem;11052.0;2160.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;6
Wommelgem;11052.0;2160.0;24 HIV infecties;Medisch;< 5
Wommelgem;11052.0;2160.0;25 Multipele traumata;Medisch;< 5
Wommelgem;11052.0;2160.0;p3 Pre-MDC : tracheostomie;Chirurgisch;< 5
Wuustwezel;11053.0;2990.0;00 Restgroep;Chirurgisch;11
Wuustwezel;11053.0;2990.0;01 Zenuwstelsel;Medisch;128
Wuustwezel;11053.0;2990.0;01 Zenuwstelsel;Chirurgisch;33
Wuustwezel;11053.0;2990.0;02 Oogaandoeningen;Medisch;< 5
Wuustwezel;11053.0;2990.0;02 Oogaandoeningen;Chirurgisch;14
Wuustwezel;11053.0;2990.0;03 Neus, keel en oren;Medisch;54
Wuustwezel;11053.0;2990.0;03 Neus, keel en oren;Chirurgisch;44
Wuustwezel;11053.0;2990.0;04 Ademhalingsstelsel;Medisch;149
Wuustwezel;11053.0;2990.0;04 Ademhalingsstelsel;Chirurgisch;11
Wuustwezel;11053.0;2990.0;05 Hart en vaatstelsel;Medisch;189
Wuustwezel;11053.0;2990.0;05 Hart en vaatstelsel;Chirurgisch;123
Wuustwezel;11053.0;2990.0;06 Spijsverteringsstelsel;Medisch;142
Wuustwezel;11053.0;2990.0;06 Spijsverteringsstelsel;Chirurgisch;141
Wuustwezel;11053.0;2990.0;07 Lever, gal en pancreas;Medisch;34
Wuustwezel;11053.0;2990.0;07 Lever, gal en pancreas;Chirurgisch;44
Wuustwezel;11053.0;2990.0;08 Bewegingsstelsel en bindweefsel;Medisch;76
Wuustwezel;11053.0;2990.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;349
Wuustwezel;11053.0;2990.0;09 Huid, subcutis, borstklier;Medisch;38
Wuustwezel;11053.0;2990.0;09 Huid, subcutis, borstklier;Chirurgisch;53
Wuustwezel;11053.0;2990.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;70
Wuustwezel;11053.0;2990.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;26
Wuustwezel;11053.0;2990.0;11 Nieren en urinewegen;Medisch;75
Wuustwezel;11053.0;2990.0;11 Nieren en urinewegen;Chirurgisch;34
Wuustwezel;11053.0;2990.0;12 Mannelijke geslachtsorganen;Medisch;5
Wuustwezel;11053.0;2990.0;12 Mannelijke geslachtsorganen;Chirurgisch;23
Wuustwezel;11053.0;2990.0;13 Vrouwelijke geslachtsorganen;Medisch;6
Wuustwezel;11053.0;2990.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;63
Wuustwezel;11053.0;2990.0;14 Zwangerschap en bevalling;Medisch;189
Wuustwezel;11053.0;2990.0;14 Zwangerschap en bevalling;Chirurgisch;44
Wuustwezel;11053.0;2990.0;15 Neonati, perinatale aandoeningen;Medisch;20
Wuustwezel;11053.0;2990.0;15 Neonati, perinatale aandoeningen;Chirurgisch;< 5
Wuustwezel;11053.0;2990.0;16 Bloed en bloedvormende organen;Medisch;30
Wuustwezel;11053.0;2990.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Wuustwezel;11053.0;2990.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;103
Wuustwezel;11053.0;2990.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;10
Wuustwezel;11053.0;2990.0;18 Infectie en parasitaire ziekten;Medisch;30
Wuustwezel;11053.0;2990.0;18 Infectie en parasitaire ziekten;Chirurgisch;< 5
Wuustwezel;11053.0;2990.0;19 Psychische stoornissen;Medisch;26
Wuustwezel;11053.0;2990.0;20 Alcohol en druggebruik;Medisch;12
Wuustwezel;11053.0;2990.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;32
Wuustwezel;11053.0;2990.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;13
Wuustwezel;11053.0;2990.0;22 Brandwonden;Medisch;< 5
Wuustwezel;11053.0;2990.0;23 Factoren die de gezondheid beïnvloeden;Medisch;114
Wuustwezel;11053.0;2990.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;5
Wuustwezel;11053.0;2990.0;24 HIV infecties;Medisch;< 5
Wuustwezel;11053.0;2990.0;25 Multipele traumata;Medisch;< 5
Wuustwezel;11053.0;2990.0;25 Multipele traumata;Chirurgisch;< 5
Wuustwezel;11053.0;2990.0;p1 Pre-MDC : levertransplantatie;Chirurgisch;< 5
Wuustwezel;11053.0;2990.0;p2 Pre-MDC : beenmergtransplantatie;Chirurgisch;< 5
Wuustwezel;11053.0;2990.0;p3 Pre-MDC : tracheostomie;Chirurgisch;< 5
Wuustwezel;11053.0;2990.0;p4 Pre-MDC : hard en/of long transplantatie;Chirurgisch;< 5
Zandhoven;11054.0;2240.0;00 Restgroep;Chirurgisch;18
Zandhoven;11054.0;2240.0;01 Zenuwstelsel;Medisch;110
Zandhoven;11054.0;2240.0;01 Zenuwstelsel;Chirurgisch;11
Zandhoven;11054.0;2240.0;02 Oogaandoeningen;Medisch;< 5
Zandhoven;11054.0;2240.0;02 Oogaandoeningen;Chirurgisch;13
Zandhoven;11054.0;2240.0;03 Neus, keel en oren;Medisch;53
Zandhoven;11054.0;2240.0;03 Neus, keel en oren;Chirurgisch;32
Zandhoven;11054.0;2240.0;04 Ademhalingsstelsel;Medisch;143
Zandhoven;11054.0;2240.0;04 Ademhalingsstelsel;Chirurgisch;6
Zandhoven;11054.0;2240.0;05 Hart en vaatstelsel;Medisch;151
Zandhoven;11054.0;2240.0;05 Hart en vaatstelsel;Chirurgisch;92
Zandhoven;11054.0;2240.0;06 Spijsverteringsstelsel;Medisch;123
Zandhoven;11054.0;2240.0;06 Spijsverteringsstelsel;Chirurgisch;92
Zandhoven;11054.0;2240.0;07 Lever, gal en pancreas;Medisch;25
Zandhoven;11054.0;2240.0;07 Lever, gal en pancreas;Chirurgisch;23
Zandhoven;11054.0;2240.0;08 Bewegingsstelsel en bindweefsel;Medisch;59
Zandhoven;11054.0;2240.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;237
Zandhoven;11054.0;2240.0;09 Huid, subcutis, borstklier;Medisch;18
Zandhoven;11054.0;2240.0;09 Huid, subcutis, borstklier;Chirurgisch;38
Zandhoven;11054.0;2240.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;25
Zandhoven;11054.0;2240.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;17
Zandhoven;11054.0;2240.0;11 Nieren en urinewegen;Medisch;57
Zandhoven;11054.0;2240.0;11 Nieren en urinewegen;Chirurgisch;36
Zandhoven;11054.0;2240.0;12 Mannelijke geslachtsorganen;Medisch;< 5
Zandhoven;11054.0;2240.0;12 Mannelijke geslachtsorganen;Chirurgisch;27
Zandhoven;11054.0;2240.0;13 Vrouwelijke geslachtsorganen;Medisch;< 5
Zandhoven;11054.0;2240.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;58
Zandhoven;11054.0;2240.0;14 Zwangerschap en bevalling;Medisch;104
Zandhoven;11054.0;2240.0;14 Zwangerschap en bevalling;Chirurgisch;30
Zandhoven;11054.0;2240.0;15 Neonati, perinatale aandoeningen;Medisch;7
Zandhoven;11054.0;2240.0;16 Bloed en bloedvormende organen;Medisch;20
Zandhoven;11054.0;2240.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;49
Zandhoven;11054.0;2240.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Zandhoven;11054.0;2240.0;18 Infectie en parasitaire ziekten;Medisch;29
Zandhoven;11054.0;2240.0;18 Infectie en parasitaire ziekten;Chirurgisch;< 5
Zandhoven;11054.0;2240.0;19 Psychische stoornissen;Medisch;20
Zandhoven;11054.0;2240.0;20 Alcohol en druggebruik;Medisch;5
Zandhoven;11054.0;2240.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;14
Zandhoven;11054.0;2240.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;8
Zandhoven;11054.0;2240.0;22 Brandwonden;Medisch;< 5
Zandhoven;11054.0;2240.0;23 Factoren die de gezondheid beïnvloeden;Medisch;69
Zandhoven;11054.0;2240.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;6
Zandhoven;11054.0;2240.0;24 HIV infecties;Medisch;< 5
Zandhoven;11054.0;2240.0;25 Multipele traumata;Chirurgisch;< 5
Zandhoven;11054.0;2240.0;p1 Pre-MDC : levertransplantatie;Chirurgisch;< 5
Zandhoven;11054.0;2240.0;p2 Pre-MDC : beenmergtransplantatie;Chirurgisch;< 5
Zandhoven;11054.0;2240.0;p3 Pre-MDC : tracheostomie;Chirurgisch;< 5
Zoersel;11055.0;2980.0;00 Restgroep;Andere;< 5
Zoersel;11055.0;2980.0;00 Restgroep;Chirurgisch;17
Zoersel;11055.0;2980.0;01 Zenuwstelsel;Medisch;264
Zoersel;11055.0;2980.0;01 Zenuwstelsel;Chirurgisch;37
