gemeente;nis_code;postcode;mdc;diagnose;aantal_verblijven
Terhulpen;25050.0;1310.0;01  Zenuwstelsel;Medisch;< 5
Terhulpen;25050.0;1310.0;01  Zenuwstelsel;Chirurgisch;29
Terhulpen;25050.0;1310.0;02  Oogaandoeningen;Chirurgisch;85
Terhulpen;25050.0;1310.0;03  Neus, keel en oren;Medisch;42
Terhulpen;25050.0;1310.0;03  Neus, keel en oren;Chirurgisch;37
Terhulpen;25050.0;1310.0;04  Ademhalingsstelsel;Medisch;9
Terhulpen;25050.0;1310.0;05  Hart en vaatstelsel;Medisch;< 5
Terhulpen;25050.0;1310.0;05  Hart en vaatstelsel;Chirurgisch;13
Terhulpen;25050.0;1310.0;06  Spijsverteringsstelsel;Medisch;88
Terhulpen;25050.0;1310.0;06  Spijsverteringsstelsel;Chirurgisch;5
Terhulpen;25050.0;1310.0;07  Lever, gal en pancreas;Chirurgisch;< 5
Terhulpen;25050.0;1310.0;08  Bewegingsstelsel en bindweefsel;Medisch;65
Terhulpen;25050.0;1310.0;08  Bewegingsstelsel en bindweefsel;Chirurgisch;41
Terhulpen;25050.0;1310.0;09  Huid, subcutis, borstklier;Medisch;< 5
Terhulpen;25050.0;1310.0;09  Huid, subcutis, borstklier;Chirurgisch;19
Terhulpen;25050.0;1310.0;10  Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Terhulpen;25050.0;1310.0;10  Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Terhulpen;25050.0;1310.0;11  Nieren en urinewegen;Medisch;25
Terhulpen;25050.0;1310.0;11  Nieren en urinewegen;Chirurgisch;< 5
Terhulpen;25050.0;1310.0;12  Mannelijke geslachtsorganen;Medisch;< 5
Terhulpen;25050.0;1310.0;12  Mannelijke geslachtsorganen;Chirurgisch;12
Terhulpen;25050.0;1310.0;13  Vrouwelijke geslachtsorganen;Medisch;< 5
Terhulpen;25050.0;1310.0;13  Vrouwelijke geslachtsorganen;Chirurgisch;17
Terhulpen;25050.0;1310.0;14  Zwangerschap en bevalling;Medisch;5
Terhulpen;25050.0;1310.0;14  Zwangerschap en bevalling;Chirurgisch;8
Terhulpen;25050.0;1310.0;16  Bloed en bloedvormende organen;Medisch;14
Terhulpen;25050.0;1310.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;179
Terhulpen;25050.0;1310.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Terhulpen;25050.0;1310.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Terhulpen;25050.0;1310.0;23  Factoren die de gezondheid beïnvloeden;Medisch;31
Terhulpen;25050.0;1310.0;23  Factoren die de gezondheid beïnvloeden;Chirurgisch;9
Mont-Saint-Guibert;25068.0;1435.0;01  Zenuwstelsel;Medisch;9
Mont-Saint-Guibert;25068.0;1435.0;01  Zenuwstelsel;Chirurgisch;20
Mont-Saint-Guibert;25068.0;1435.0;02  Oogaandoeningen;Medisch;< 5
Mont-Saint-Guibert;25068.0;1435.0;02  Oogaandoeningen;Chirurgisch;60
Mont-Saint-Guibert;25068.0;1435.0;03  Neus, keel en oren;Medisch;37
Mont-Saint-Guibert;25068.0;1435.0;03  Neus, keel en oren;Chirurgisch;32
Mont-Saint-Guibert;25068.0;1435.0;04  Ademhalingsstelsel;Medisch;5
Mont-Saint-Guibert;25068.0;1435.0;04  Ademhalingsstelsel;Chirurgisch;< 5
Mont-Saint-Guibert;25068.0;1435.0;05  Hart en vaatstelsel;Medisch;< 5
Mont-Saint-Guibert;25068.0;1435.0;05  Hart en vaatstelsel;Chirurgisch;18
Mont-Saint-Guibert;25068.0;1435.0;06  Spijsverteringsstelsel;Medisch;86
Mont-Saint-Guibert;25068.0;1435.0;06  Spijsverteringsstelsel;Chirurgisch;8
Mont-Saint-Guibert;25068.0;1435.0;07  Lever, gal en pancreas;Medisch;< 5
Mont-Saint-Guibert;25068.0;1435.0;07  Lever, gal en pancreas;Chirurgisch;< 5
Mont-Saint-Guibert;25068.0;1435.0;08  Bewegingsstelsel en bindweefsel;Medisch;134
Mont-Saint-Guibert;25068.0;1435.0;08  Bewegingsstelsel en bindweefsel;Chirurgisch;78
Mont-Saint-Guibert;25068.0;1435.0;09  Huid, subcutis, borstklier;Medisch;21
Mont-Saint-Guibert;25068.0;1435.0;09  Huid, subcutis, borstklier;Chirurgisch;14
Mont-Saint-Guibert;25068.0;1435.0;10  Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Mont-Saint-Guibert;25068.0;1435.0;11  Nieren en urinewegen;Medisch;33
Mont-Saint-Guibert;25068.0;1435.0;11  Nieren en urinewegen;Chirurgisch;< 5
Mont-Saint-Guibert;25068.0;1435.0;12  Mannelijke geslachtsorganen;Medisch;11
Mont-Saint-Guibert;25068.0;1435.0;12  Mannelijke geslachtsorganen;Chirurgisch;6
Mont-Saint-Guibert;25068.0;1435.0;13  Vrouwelijke geslachtsorganen;Chirurgisch;13
Mont-Saint-Guibert;25068.0;1435.0;14  Zwangerschap en bevalling;Medisch;< 5
Mont-Saint-Guibert;25068.0;1435.0;14  Zwangerschap en bevalling;Chirurgisch;6
Mont-Saint-Guibert;25068.0;1435.0;16  Bloed en bloedvormende organen;Medisch;106
Mont-Saint-Guibert;25068.0;1435.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;216
Mont-Saint-Guibert;25068.0;1435.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Mont-Saint-Guibert;25068.0;1435.0;23  Factoren die de gezondheid beïnvloeden;Medisch;34
Mont-Saint-Guibert;25068.0;1435.0;23  Factoren die de gezondheid beïnvloeden;Chirurgisch;5
Nijvel;25072.0;1400.0;01  Zenuwstelsel;Medisch;43
Nijvel;25072.0;1400.0;01  Zenuwstelsel;Chirurgisch;96
Nijvel;25072.0;1400.0;02  Oogaandoeningen;Medisch;< 5
Nijvel;25072.0;1400.0;02  Oogaandoeningen;Chirurgisch;270
Nijvel;25072.0;1400.0;03  Neus, keel en oren;Medisch;150
Nijvel;25072.0;1400.0;03  Neus, keel en oren;Chirurgisch;136
Nijvel;25072.0;1400.0;04  Ademhalingsstelsel;Medisch;9
Nijvel;25072.0;1400.0;04  Ademhalingsstelsel;Chirurgisch;5
Nijvel;25072.0;1400.0;05  Hart en vaatstelsel;Medisch;16
Nijvel;25072.0;1400.0;05  Hart en vaatstelsel;Chirurgisch;26
Nijvel;25072.0;1400.0;06  Spijsverteringsstelsel;Medisch;347
Nijvel;25072.0;1400.0;06  Spijsverteringsstelsel;Chirurgisch;21
Nijvel;25072.0;1400.0;07  Lever, gal en pancreas;Medisch;8
Nijvel;25072.0;1400.0;08  Bewegingsstelsel en bindweefsel;Medisch;367
Nijvel;25072.0;1400.0;08  Bewegingsstelsel en bindweefsel;Chirurgisch;250
Nijvel;25072.0;1400.0;09  Huid, subcutis, borstklier;Medisch;10
Nijvel;25072.0;1400.0;09  Huid, subcutis, borstklier;Chirurgisch;46
Nijvel;25072.0;1400.0;10  Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Nijvel;25072.0;1400.0;10  Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Nijvel;25072.0;1400.0;11  Nieren en urinewegen;Medisch;104
Nijvel;25072.0;1400.0;11  Nieren en urinewegen;Chirurgisch;10
Nijvel;25072.0;1400.0;12  Mannelijke geslachtsorganen;Medisch;24
Nijvel;25072.0;1400.0;12  Mannelijke geslachtsorganen;Chirurgisch;43
Nijvel;25072.0;1400.0;13  Vrouwelijke geslachtsorganen;Medisch;18
Nijvel;25072.0;1400.0;13  Vrouwelijke geslachtsorganen;Chirurgisch;50
Nijvel;25072.0;1400.0;14  Zwangerschap en bevalling;Andere;< 5
Nijvel;25072.0;1400.0;14  Zwangerschap en bevalling;Medisch;25
Nijvel;25072.0;1400.0;14  Zwangerschap en bevalling;Chirurgisch;42
Nijvel;25072.0;1400.0;16  Bloed en bloedvormende organen;Medisch;49
Nijvel;25072.0;1400.0;16  Bloed en bloedvormende organen;Chirurgisch;< 5
Nijvel;25072.0;1400.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;734
Nijvel;25072.0;1400.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Nijvel;25072.0;1400.0;19  Psychische stoornissen;Medisch;< 5
Nijvel;25072.0;1400.0;19  Psychische stoornissen;Chirurgisch;< 5
Nijvel;25072.0;1400.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;11
Nijvel;25072.0;1400.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;7
Nijvel;25072.0;1400.0;23  Factoren die de gezondheid beïnvloeden;Andere;< 5
Nijvel;25072.0;1400.0;23  Factoren die de gezondheid beïnvloeden;Medisch;116
Nijvel;25072.0;1400.0;23  Factoren die de gezondheid beïnvloeden;Chirurgisch;61
Perwijs;25084.0;1360.0;01  Zenuwstelsel;Medisch;5
Perwijs;25084.0;1360.0;01  Zenuwstelsel;Chirurgisch;32
Perwijs;25084.0;1360.0;02  Oogaandoeningen;Medisch;16
Perwijs;25084.0;1360.0;02  Oogaandoeningen;Chirurgisch;54
Perwijs;25084.0;1360.0;03  Neus, keel en oren;Medisch;47
Perwijs;25084.0;1360.0;03  Neus, keel en oren;Chirurgisch;60
Perwijs;25084.0;1360.0;04  Ademhalingsstelsel;Medisch;6
Perwijs;25084.0;1360.0;05  Hart en vaatstelsel;Medisch;8
Perwijs;25084.0;1360.0;05  Hart en vaatstelsel;Chirurgisch;18
Perwijs;25084.0;1360.0;06  Spijsverteringsstelsel;Medisch;59
Perwijs;25084.0;1360.0;06  Spijsverteringsstelsel;Chirurgisch;5
Perwijs;25084.0;1360.0;07  Lever, gal en pancreas;Medisch;< 5
Perwijs;25084.0;1360.0;08  Bewegingsstelsel en bindweefsel;Medisch;74
Perwijs;25084.0;1360.0;08  Bewegingsstelsel en bindweefsel;Chirurgisch;59
Perwijs;25084.0;1360.0;09  Huid, subcutis, borstklier;Medisch;< 5
Perwijs;25084.0;1360.0;09  Huid, subcutis, borstklier;Chirurgisch;9
Perwijs;25084.0;1360.0;11  Nieren en urinewegen;Medisch;12
Perwijs;25084.0;1360.0;11  Nieren en urinewegen;Chirurgisch;< 5
Perwijs;25084.0;1360.0;12  Mannelijke geslachtsorganen;Medisch;5
Perwijs;25084.0;1360.0;12  Mannelijke geslachtsorganen;Chirurgisch;11
Perwijs;25084.0;1360.0;13  Vrouwelijke geslachtsorganen;Medisch;< 5
Perwijs;25084.0;1360.0;13  Vrouwelijke geslachtsorganen;Chirurgisch;21
Perwijs;25084.0;1360.0;14  Zwangerschap en bevalling;Medisch;8
Perwijs;25084.0;1360.0;14  Zwangerschap en bevalling;Chirurgisch;< 5
Perwijs;25084.0;1360.0;16  Bloed en bloedvormende organen;Medisch;8
Perwijs;25084.0;1360.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;231
Perwijs;25084.0;1360.0;18  Infectie en parasitaire ziekten;Medisch;< 5
Perwijs;25084.0;1360.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Perwijs;25084.0;1360.0;23  Factoren die de gezondheid beïnvloeden;Medisch;34
Perwijs;25084.0;1360.0;23  Factoren die de gezondheid beïnvloeden;Chirurgisch;11
Rixensart;25091.0;1330.0;01  Zenuwstelsel;Medisch;19
Rixensart;25091.0;1330.0;01  Zenuwstelsel;Chirurgisch;49
Rixensart;25091.0;1330.0;02  Oogaandoeningen;Medisch;< 5
Rixensart;25091.0;1330.0;02  Oogaandoeningen;Chirurgisch;308
Rixensart;25091.0;1330.0;03  Neus, keel en oren;Medisch;100
Rixensart;25091.0;1330.0;03  Neus, keel en oren;Chirurgisch;102
Rixensart;25091.0;1330.0;04  Ademhalingsstelsel;Medisch;20
Rixensart;25091.0;1330.0;04  Ademhalingsstelsel;Chirurgisch;< 5
Rixensart;25091.0;1330.0;05  Hart en vaatstelsel;Medisch;14
Rixensart;25091.0;1330.0;05  Hart en vaatstelsel;Chirurgisch;43
Rixensart;25091.0;1330.0;06  Spijsverteringsstelsel;Medisch;319
Rixensart;25091.0;1330.0;06  Spijsverteringsstelsel;Chirurgisch;24
Rixensart;25091.0;1330.0;07  Lever, gal en pancreas;Medisch;9
Rixensart;25091.0;1330.0;07  Lever, gal en pancreas;Chirurgisch;< 5
Rixensart;25091.0;1330.0;08  Bewegingsstelsel en bindweefsel;Medisch;193
Rixensart;25091.0;1330.0;08  Bewegingsstelsel en bindweefsel;Chirurgisch;160
Rixensart;25091.0;1330.0;09  Huid, subcutis, borstklier;Medisch;11
Rixensart;25091.0;1330.0;09  Huid, subcutis, borstklier;Chirurgisch;50
Rixensart;25091.0;1330.0;10  Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Rixensart;25091.0;1330.0;10  Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Rixensart;25091.0;1330.0;11  Nieren en urinewegen;Medisch;52
Rixensart;25091.0;1330.0;11  Nieren en urinewegen;Chirurgisch;< 5
Rixensart;25091.0;1330.0;12  Mannelijke geslachtsorganen;Medisch;24
Rixensart;25091.0;1330.0;12  Mannelijke geslachtsorganen;Chirurgisch;30
Rixensart;25091.0;1330.0;13  Vrouwelijke geslachtsorganen;Medisch;< 5
Rixensart;25091.0;1330.0;13  Vrouwelijke geslachtsorganen;Chirurgisch;48
Rixensart;25091.0;1330.0;14  Zwangerschap en bevalling;Medisch;24
Rixensart;25091.0;1330.0;14  Zwangerschap en bevalling;Chirurgisch;29
Rixensart;25091.0;1330.0;16  Bloed en bloedvormende organen;Medisch;81
Rixensart;25091.0;1330.0;16  Bloed en bloedvormende organen;Chirurgisch;< 5
Rixensart;25091.0;1330.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;798
Rixensart;25091.0;1330.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Rixensart;25091.0;1330.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Rixensart;25091.0;1330.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;9
Rixensart;25091.0;1330.0;23  Factoren die de gezondheid beïnvloeden;Medisch;127
Rixensart;25091.0;1330.0;23  Factoren die de gezondheid beïnvloeden;Chirurgisch;49
Rixensart;25091.0;1330.0;24  HIV infecties;Medisch;< 5
Tubeke;25105.0;1480.0;01  Zenuwstelsel;Medisch;18
Tubeke;25105.0;1480.0;01  Zenuwstelsel;Chirurgisch;82
Tubeke;25105.0;1480.0;02  Oogaandoeningen;Chirurgisch;244
Tubeke;25105.0;1480.0;03  Neus, keel en oren;Medisch;176
Tubeke;25105.0;1480.0;03  Neus, keel en oren;Chirurgisch;192
Tubeke;25105.0;1480.0;04  Ademhalingsstelsel;Medisch;33
Tubeke;25105.0;1480.0;04  Ademhalingsstelsel;Chirurgisch;5
Tubeke;25105.0;1480.0;05  Hart en vaatstelsel;Medisch;21
Tubeke;25105.0;1480.0;05  Hart en vaatstelsel;Chirurgisch;37
Tubeke;25105.0;1480.0;06  Spijsverteringsstelsel;Medisch;253
Tubeke;25105.0;1480.0;06  Spijsverteringsstelsel;Chirurgisch;26
Tubeke;25105.0;1480.0;07  Lever, gal en pancreas;Medisch;13
Tubeke;25105.0;1480.0;07  Lever, gal en pancreas;Chirurgisch;< 5
Tubeke;25105.0;1480.0;08  Bewegingsstelsel en bindweefsel;Medisch;324
Tubeke;25105.0;1480.0;08  Bewegingsstelsel en bindweefsel;Chirurgisch;202
Tubeke;25105.0;1480.0;09  Huid, subcutis, borstklier;Medisch;14
Tubeke;25105.0;1480.0;09  Huid, subcutis, borstklier;Chirurgisch;54
Tubeke;25105.0;1480.0;10  Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Tubeke;25105.0;1480.0;11  Nieren en urinewegen;Medisch;110
Tubeke;25105.0;1480.0;11  Nieren en urinewegen;Chirurgisch;17
Tubeke;25105.0;1480.0;12  Mannelijke geslachtsorganen;Medisch;27
Tubeke;25105.0;1480.0;12  Mannelijke geslachtsorganen;Chirurgisch;52
Tubeke;25105.0;1480.0;13  Vrouwelijke geslachtsorganen;Medisch;7
Tubeke;25105.0;1480.0;13  Vrouwelijke geslachtsorganen;Chirurgisch;62
Tubeke;25105.0;1480.0;14  Zwangerschap en bevalling;Medisch;26
Tubeke;25105.0;1480.0;14  Zwangerschap en bevalling;Chirurgisch;17
Tubeke;25105.0;1480.0;15  Neonati, perinatale aandoeningen;Medisch;< 5
Tubeke;25105.0;1480.0;16  Bloed en bloedvormende organen;Medisch;46
Tubeke;25105.0;1480.0;16  Bloed en bloedvormende organen;Chirurgisch;< 5
Tubeke;25105.0;1480.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;853
Tubeke;25105.0;1480.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Tubeke;25105.0;1480.0;18  Infectie en parasitaire ziekten;Chirurgisch;< 5
Tubeke;25105.0;1480.0;19  Psychische stoornissen;Medisch;< 5
Tubeke;25105.0;1480.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;7
Tubeke;25105.0;1480.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;7
Tubeke;25105.0;1480.0;23  Factoren die de gezondheid beïnvloeden;Andere;7
Tubeke;25105.0;1480.0;23  Factoren die de gezondheid beïnvloeden;Medisch;97
Tubeke;25105.0;1480.0;23  Factoren die de gezondheid beïnvloeden;Chirurgisch;35
Villers-la-Ville;25107.0;1495.0;01  Zenuwstelsel;Medisch;11
Villers-la-Ville;25107.0;1495.0;01  Zenuwstelsel;Chirurgisch;33
Villers-la-Ville;25107.0;1495.0;02  Oogaandoeningen;Medisch;< 5
Villers-la-Ville;25107.0;1495.0;02  Oogaandoeningen;Chirurgisch;90
Villers-la-Ville;25107.0;1495.0;03  Neus, keel en oren;Medisch;57
Villers-la-Ville;25107.0;1495.0;03  Neus, keel en oren;Chirurgisch;37
Villers-la-Ville;25107.0;1495.0;04  Ademhalingsstelsel;Medisch;11
Villers-la-Ville;25107.0;1495.0;04  Ademhalingsstelsel;Chirurgisch;< 5
Villers-la-Ville;25107.0;1495.0;05  Hart en vaatstelsel;Medisch;14
Villers-la-Ville;25107.0;1495.0;05  Hart en vaatstelsel;Chirurgisch;21
Villers-la-Ville;25107.0;1495.0;06  Spijsverteringsstelsel;Medisch;102
Villers-la-Ville;25107.0;1495.0;06  Spijsverteringsstelsel;Chirurgisch;9
Villers-la-Ville;25107.0;1495.0;07  Lever, gal en pancreas;Medisch;< 5
Villers-la-Ville;25107.0;1495.0;08  Bewegingsstelsel en bindweefsel;Medisch;93
Villers-la-Ville;25107.0;1495.0;08  Bewegingsstelsel en bindweefsel;Chirurgisch;82
Villers-la-Ville;25107.0;1495.0;09  Huid, subcutis, borstklier;Medisch;< 5
Villers-la-Ville;25107.0;1495.0;09  Huid, subcutis, borstklier;Chirurgisch;25
Villers-la-Ville;25107.0;1495.0;10  Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Villers-la-Ville;25107.0;1495.0;11  Nieren en urinewegen;Medisch;25
Villers-la-Ville;25107.0;1495.0;11  Nieren en urinewegen;Chirurgisch;< 5
Villers-la-Ville;25107.0;1495.0;12  Mannelijke geslachtsorganen;Medisch;9
Villers-la-Ville;25107.0;1495.0;12  Mannelijke geslachtsorganen;Chirurgisch;12
Villers-la-Ville;25107.0;1495.0;13  Vrouwelijke geslachtsorganen;Medisch;< 5
Villers-la-Ville;25107.0;1495.0;13  Vrouwelijke geslachtsorganen;Chirurgisch;29
Villers-la-Ville;25107.0;1495.0;14  Zwangerschap en bevalling;Andere;< 5
Villers-la-Ville;25107.0;1495.0;14  Zwangerschap en bevalling;Medisch;9
Villers-la-Ville;25107.0;1495.0;14  Zwangerschap en bevalling;Chirurgisch;9
Villers-la-Ville;25107.0;1495.0;16  Bloed en bloedvormende organen;Medisch;26
Villers-la-Ville;25107.0;1495.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;184
Villers-la-Ville;25107.0;1495.0;19  Psychische stoornissen;Medisch;< 5
Villers-la-Ville;25107.0;1495.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Villers-la-Ville;25107.0;1495.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Villers-la-Ville;25107.0;1495.0;23  Factoren die de gezondheid beïnvloeden;Medisch;31
Villers-la-Ville;25107.0;1495.0;23  Factoren die de gezondheid beïnvloeden;Chirurgisch;18
Waterloo;25110.0;1410.0;00  Restgroep;Andere;< 5
Waterloo;25110.0;1410.0;01  Zenuwstelsel;Medisch;24
Waterloo;25110.0;1410.0;01  Zenuwstelsel;Chirurgisch;79
Waterloo;25110.0;1410.0;02  Oogaandoeningen;Medisch;< 5
Waterloo;25110.0;1410.0;02  Oogaandoeningen;Chirurgisch;410
Waterloo;25110.0;1410.0;03  Neus, keel en oren;Medisch;194
Waterloo;25110.0;1410.0;03  Neus, keel en oren;Chirurgisch;161
Waterloo;25110.0;1410.0;04  Ademhalingsstelsel;Medisch;11
Waterloo;25110.0;1410.0;04  Ademhalingsstelsel;Chirurgisch;< 5
Waterloo;25110.0;1410.0;05  Hart en vaatstelsel;Medisch;32
Waterloo;25110.0;1410.0;05  Hart en vaatstelsel;Chirurgisch;45
Waterloo;25110.0;1410.0;06  Spijsverteringsstelsel;Medisch;390
Waterloo;25110.0;1410.0;06  Spijsverteringsstelsel;Chirurgisch;19
Waterloo;25110.0;1410.0;07  Lever, gal en pancreas;Medisch;21
Waterloo;25110.0;1410.0;07  Lever, gal en pancreas;Chirurgisch;< 5
Waterloo;25110.0;1410.0;08  Bewegingsstelsel en bindweefsel;Medisch;238
Waterloo;25110.0;1410.0;08  Bewegingsstelsel en bindweefsel;Chirurgisch;258
Waterloo;25110.0;1410.0;09  Huid, subcutis, borstklier;Medisch;9
Waterloo;25110.0;1410.0;09  Huid, subcutis, borstklier;Chirurgisch;71
Waterloo;25110.0;1410.0;10  Endocriene, voedings- en stofwisselingsziekten;Medisch;7
Waterloo;25110.0;1410.0;10  Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Waterloo;25110.0;1410.0;11  Nieren en urinewegen;Medisch;63
Waterloo;25110.0;1410.0;11  Nieren en urinewegen;Chirurgisch;5
Waterloo;25110.0;1410.0;12  Mannelijke geslachtsorganen;Medisch;24
Waterloo;25110.0;1410.0;12  Mannelijke geslachtsorganen;Chirurgisch;47
Waterloo;25110.0;1410.0;13  Vrouwelijke geslachtsorganen;Medisch;7
Waterloo;25110.0;1410.0;13  Vrouwelijke geslachtsorganen;Chirurgisch;63
Waterloo;25110.0;1410.0;14  Zwangerschap en bevalling;Andere;< 5
Waterloo;25110.0;1410.0;14  Zwangerschap en bevalling;Medisch;21
Waterloo;25110.0;1410.0;14  Zwangerschap en bevalling;Chirurgisch;26
Waterloo;25110.0;1410.0;15  Neonati, perinatale aandoeningen;Medisch;5
Waterloo;25110.0;1410.0;16  Bloed en bloedvormende organen;Medisch;130
Waterloo;25110.0;1410.0;16  Bloed en bloedvormende organen;Chirurgisch;< 5
Waterloo;25110.0;1410.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;821
Waterloo;25110.0;1410.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Waterloo;25110.0;1410.0;19  Psychische stoornissen;Medisch;5
Waterloo;25110.0;1410.0;20  Alcohol en druggebruik;Medisch;< 5
Waterloo;25110.0;1410.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Waterloo;25110.0;1410.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;10
Waterloo;25110.0;1410.0;23  Factoren die de gezondheid beïnvloeden;Andere;< 5
Waterloo;25110.0;1410.0;23  Factoren die de gezondheid beïnvloeden;Medisch;161
Waterloo;25110.0;1410.0;23  Factoren die de gezondheid beïnvloeden;Chirurgisch;56
Waver;25112.0;1300.0;01  Zenuwstelsel;Medisch;29
Waver;25112.0;1300.0;01  Zenuwstelsel;Chirurgisch;65
Waver;25112.0;1300.0;02  Oogaandoeningen;Medisch;7
Waver;25112.0;1300.0;02  Oogaandoeningen;Chirurgisch;429
Waver;25112.0;1300.0;03  Neus, keel en oren;Medisch;147
Waver;25112.0;1300.0;03  Neus, keel en oren;Chirurgisch;124
Waver;25112.0;1300.0;04  Ademhalingsstelsel;Medisch;15
Waver;25112.0;1300.0;04  Ademhalingsstelsel;Chirurgisch;< 5
Waver;25112.0;1300.0;05  Hart en vaatstelsel;Medisch;29
Waver;25112.0;1300.0;05  Hart en vaatstelsel;Chirurgisch;75
Waver;25112.0;1300.0;06  Spijsverteringsstelsel;Medisch;398
Waver;25112.0;1300.0;06  Spijsverteringsstelsel;Chirurgisch;36
Waver;25112.0;1300.0;07  Lever, gal en pancreas;Medisch;12
Waver;25112.0;1300.0;07  Lever, gal en pancreas;Chirurgisch;< 5
Waver;25112.0;1300.0;08  Bewegingsstelsel en bindweefsel;Medisch;468
Waver;25112.0;1300.0;08  Bewegingsstelsel en bindweefsel;Chirurgisch;274
Waver;25112.0;1300.0;09  Huid, subcutis, borstklier;Medisch;12
Waver;25112.0;1300.0;09  Huid, subcutis, borstklier;Chirurgisch;92
Waver;25112.0;1300.0;10  Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Waver;25112.0;1300.0;10  Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Waver;25112.0;1300.0;11  Nieren en urinewegen;Medisch;114
Waver;25112.0;1300.0;11  Nieren en urinewegen;Chirurgisch;8
Waver;25112.0;1300.0;12  Mannelijke geslachtsorganen;Medisch;33
Waver;25112.0;1300.0;12  Mannelijke geslachtsorganen;Chirurgisch;40
Waver;25112.0;1300.0;13  Vrouwelijke geslachtsorganen;Medisch;< 5
Waver;25112.0;1300.0;13  Vrouwelijke geslachtsorganen;Chirurgisch;81
Waver;25112.0;1300.0;14  Zwangerschap en bevalling;Medisch;17
Waver;25112.0;1300.0;14  Zwangerschap en bevalling;Chirurgisch;24
Waver;25112.0;1300.0;16  Bloed en bloedvormende organen;Medisch;178
Waver;25112.0;1300.0;16  Bloed en bloedvormende organen;Chirurgisch;< 5
Waver;25112.0;1300.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;821
Waver;25112.0;1300.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Waver;25112.0;1300.0;18  Infectie en parasitaire ziekten;Chirurgisch;< 5
Waver;25112.0;1300.0;19  Psychische stoornissen;Medisch;< 5
Waver;25112.0;1300.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;7
Waver;25112.0;1300.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;16
Waver;25112.0;1300.0;23  Factoren die de gezondheid beïnvloeden;Medisch;138
Waver;25112.0;1300.0;23  Factoren die de gezondheid beïnvloeden;Chirurgisch;59
Chastre;25117.0;1450.0;01  Zenuwstelsel;Medisch;6
Chastre;25117.0;1450.0;01  Zenuwstelsel;Chirurgisch;14
Chastre;25117.0;1450.0;02  Oogaandoeningen;Medisch;8
