commune;code_ins;code_postal;mdc;diagnostic;nombre_de_séjours
Berchem-Sainte-Agathe;21003.0;1082.0;14  Grossesse et accouchement;Chirurgical;52
Berchem-Sainte-Agathe;21003.0;1082.0;15  Nouveau-nés, affections d'origine périnatale;Médical;19
Berchem-Sainte-Agathe;21003.0;1082.0;15  Nouveau-nés, affections d'origine périnatale;Chirurgical;< 5
Berchem-Sainte-Agathe;21003.0;1082.0;16  Sang et organes hématopoïétiques;Médical;29
Berchem-Sainte-Agathe;21003.0;1082.0;16  Sang et organes hématopoïétiques;Chirurgical;< 5
Berchem-Sainte-Agathe;21003.0;1082.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;62
Berchem-Sainte-Agathe;21003.0;1082.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;7
Berchem-Sainte-Agathe;21003.0;1082.0;18  Maladies infectieuses et parasitaires;Médical;32
Berchem-Sainte-Agathe;21003.0;1082.0;18  Maladies infectieuses et parasitaires;Chirurgical;< 5
Berchem-Sainte-Agathe;21003.0;1082.0;19  Troubles mentaux;Médical;62
Berchem-Sainte-Agathe;21003.0;1082.0;19  Troubles mentaux;Chirurgical;< 5
Berchem-Sainte-Agathe;21003.0;1082.0;20  Alcoolisme et usage de drogue;Médical;17
Berchem-Sainte-Agathe;21003.0;1082.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;28
Berchem-Sainte-Agathe;21003.0;1082.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;12
Berchem-Sainte-Agathe;21003.0;1082.0;22  Brûlures;Chirurgical;< 5
Berchem-Sainte-Agathe;21003.0;1082.0;23  Facteurs influençant la santé;Autre;< 5
Berchem-Sainte-Agathe;21003.0;1082.0;23  Facteurs influençant la santé;Médical;182
Berchem-Sainte-Agathe;21003.0;1082.0;23  Facteurs influençant la santé;Chirurgical;11
Berchem-Sainte-Agathe;21003.0;1082.0;24  Infections HIV;Médical;7
Berchem-Sainte-Agathe;21003.0;1082.0;25  Traumatismes multiples;Chirurgical;< 5
Bruxelles;21004.0;1000.0;00  Groupe résiduel;Autre;5
Bruxelles;21004.0;1000.0;00  Groupe résiduel;Chirurgical;59
Bruxelles;21004.0;1000.0;01  Système nerveux;Médical;1 431
Bruxelles;21004.0;1000.0;01  Système nerveux;Chirurgical;181
Bruxelles;21004.0;1000.0;02  Affections des yeux;Médical;52
Bruxelles;21004.0;1000.0;02  Affections des yeux;Chirurgical;134
Bruxelles;21004.0;1000.0;03  Nez, gorge, oreilles;Médical;416
Bruxelles;21004.0;1000.0;03  Nez, gorge, oreilles;Chirurgical;528
Bruxelles;21004.0;1000.0;04  Système respiratoire;Médical;1 818
Bruxelles;21004.0;1000.0;04  Système respiratoire;Chirurgical;119
Bruxelles;21004.0;1000.0;05  Système circulatoire;Médical;1 069
Bruxelles;21004.0;1000.0;05  Système circulatoire;Chirurgical;833
Bruxelles;21004.0;1000.0;06  Système digestif;Médical;1 163
Bruxelles;21004.0;1000.0;06  Système digestif;Chirurgical;896
Bruxelles;21004.0;1000.0;07  Foie, bile et pancréas;Médical;463
Bruxelles;21004.0;1000.0;07  Foie, bile et pancréas;Chirurgical;271
Bruxelles;21004.0;1000.0;08  Système musculaire et tissu conjonctif;Médical;685
Bruxelles;21004.0;1000.0;08  Système musculaire et tissu conjonctif;Chirurgical;1 706
Bruxelles;21004.0;1000.0;09  Peau, tissu sous-cutané, sein;Médical;400
Bruxelles;21004.0;1000.0;09  Peau, tissu sous-cutané, sein;Chirurgical;373
Bruxelles;21004.0;1000.0;10  Maladies endocriniennes, nutritives et du métabolisme;Médical;426
Bruxelles;21004.0;1000.0;10  Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;230
Bruxelles;21004.0;1000.0;11  Reins et voies urinaires;Médical;676
Bruxelles;21004.0;1000.0;11  Reins et voies urinaires;Chirurgical;295
Bruxelles;21004.0;1000.0;12  Organes génitaux masculins;Médical;56
Bruxelles;21004.0;1000.0;12  Organes génitaux masculins;Chirurgical;188
Bruxelles;21004.0;1000.0;13  Organes génitaux féminins;Médical;96
Bruxelles;21004.0;1000.0;13  Organes génitaux féminins;Chirurgical;441
Bruxelles;21004.0;1000.0;14  Grossesse et accouchement;Autre;< 5
Bruxelles;21004.0;1000.0;14  Grossesse et accouchement;Médical;2 606
Bruxelles;21004.0;1000.0;14  Grossesse et accouchement;Chirurgical;519
Bruxelles;21004.0;1000.0;15  Nouveau-nés, affections d'origine périnatale;Médical;322
Bruxelles;21004.0;1000.0;15  Nouveau-nés, affections d'origine périnatale;Chirurgical;10
Bruxelles;21004.0;1000.0;16  Sang et organes hématopoïétiques;Médical;237
Bruxelles;21004.0;1000.0;16  Sang et organes hématopoïétiques;Chirurgical;31
Bruxelles;21004.0;1000.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;446
Bruxelles;21004.0;1000.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;50
Bruxelles;21004.0;1000.0;18  Maladies infectieuses et parasitaires;Médical;277
Bruxelles;21004.0;1000.0;18  Maladies infectieuses et parasitaires;Chirurgical;39
Bruxelles;21004.0;1000.0;19  Troubles mentaux;Médical;382
Bruxelles;21004.0;1000.0;19  Troubles mentaux;Chirurgical;9
Bruxelles;21004.0;1000.0;20  Alcoolisme et usage de drogue;Médical;197
Bruxelles;21004.0;1000.0;20  Alcoolisme et usage de drogue;Chirurgical;5
Bruxelles;21004.0;1000.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;335
Bruxelles;21004.0;1000.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;85
Bruxelles;21004.0;1000.0;22  Brûlures;Médical;7
Bruxelles;21004.0;1000.0;22  Brûlures;Chirurgical;< 5
Bruxelles;21004.0;1000.0;23  Facteurs influençant la santé;Autre;71
Bruxelles;21004.0;1000.0;23  Facteurs influençant la santé;Médical;982
Bruxelles;21004.0;1000.0;23  Facteurs influençant la santé;Chirurgical;52
Bruxelles;21004.0;1000.0;24  Infections HIV;Médical;107
Bruxelles;21004.0;1000.0;24  Infections HIV;Chirurgical;22
Bruxelles;21004.0;1000.0;25  Traumatismes multiples;Médical;11
Bruxelles;21004.0;1000.0;25  Traumatismes multiples;Chirurgical;18
Etterbeek;21005.0;1040.0;00  Groupe résiduel;Autre;< 5
Etterbeek;21005.0;1040.0;00  Groupe résiduel;Chirurgical;6
Etterbeek;21005.0;1040.0;01  Système nerveux;Médical;437
Etterbeek;21005.0;1040.0;01  Système nerveux;Chirurgical;65
Etterbeek;21005.0;1040.0;02  Affections des yeux;Médical;12
Etterbeek;21005.0;1040.0;02  Affections des yeux;Chirurgical;37
Etterbeek;21005.0;1040.0;03  Nez, gorge, oreilles;Médical;94
Etterbeek;21005.0;1040.0;03  Nez, gorge, oreilles;Chirurgical;152
Etterbeek;21005.0;1040.0;04  Système respiratoire;Médical;377
Etterbeek;21005.0;1040.0;04  Système respiratoire;Chirurgical;26
Etterbeek;21005.0;1040.0;05  Système circulatoire;Médical;298
Etterbeek;21005.0;1040.0;05  Système circulatoire;Chirurgical;216
Etterbeek;21005.0;1040.0;06  Système digestif;Médical;294
Etterbeek;21005.0;1040.0;06  Système digestif;Chirurgical;287
Etterbeek;21005.0;1040.0;07  Foie, bile et pancréas;Médical;105
Etterbeek;21005.0;1040.0;07  Foie, bile et pancréas;Chirurgical;73
Etterbeek;21005.0;1040.0;08  Système musculaire et tissu conjonctif;Médical;161
Etterbeek;21005.0;1040.0;08  Système musculaire et tissu conjonctif;Chirurgical;564
Etterbeek;21005.0;1040.0;09  Peau, tissu sous-cutané, sein;Médical;78
Etterbeek;21005.0;1040.0;09  Peau, tissu sous-cutané, sein;Chirurgical;129
Etterbeek;21005.0;1040.0;10  Maladies endocriniennes, nutritives et du métabolisme;Médical;100
Etterbeek;21005.0;1040.0;10  Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;74
Etterbeek;21005.0;1040.0;11  Reins et voies urinaires;Médical;154
Etterbeek;21005.0;1040.0;11  Reins et voies urinaires;Chirurgical;69
Etterbeek;21005.0;1040.0;12  Organes génitaux masculins;Médical;21
Etterbeek;21005.0;1040.0;12  Organes génitaux masculins;Chirurgical;54
Etterbeek;21005.0;1040.0;13  Organes génitaux féminins;Médical;17
Etterbeek;21005.0;1040.0;13  Organes génitaux féminins;Chirurgical;158
Etterbeek;21005.0;1040.0;14  Grossesse et accouchement;Médical;622
Etterbeek;21005.0;1040.0;14  Grossesse et accouchement;Chirurgical;153
Etterbeek;21005.0;1040.0;15  Nouveau-nés, affections d'origine périnatale;Médical;60
Etterbeek;21005.0;1040.0;15  Nouveau-nés, affections d'origine périnatale;Chirurgical;< 5
Etterbeek;21005.0;1040.0;16  Sang et organes hématopoïétiques;Médical;63
Etterbeek;21005.0;1040.0;16  Sang et organes hématopoïétiques;Chirurgical;8
Etterbeek;21005.0;1040.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;105
Etterbeek;21005.0;1040.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;12
Etterbeek;21005.0;1040.0;18  Maladies infectieuses et parasitaires;Médical;71
Etterbeek;21005.0;1040.0;18  Maladies infectieuses et parasitaires;Chirurgical;8
Etterbeek;21005.0;1040.0;19  Troubles mentaux;Médical;151
Etterbeek;21005.0;1040.0;19  Troubles mentaux;Chirurgical;< 5
Etterbeek;21005.0;1040.0;20  Alcoolisme et usage de drogue;Médical;66
Etterbeek;21005.0;1040.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;104
Etterbeek;21005.0;1040.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;13
Etterbeek;21005.0;1040.0;23  Facteurs influençant la santé;Autre;6
Etterbeek;21005.0;1040.0;23  Facteurs influençant la santé;Médical;293
Etterbeek;21005.0;1040.0;23  Facteurs influençant la santé;Chirurgical;20
Etterbeek;21005.0;1040.0;24  Infections HIV;Médical;15
Etterbeek;21005.0;1040.0;24  Infections HIV;Chirurgical;< 5
Etterbeek;21005.0;1040.0;25  Traumatismes multiples;Chirurgical;< 5
Evere;21006.0;1140.0;00  Groupe résiduel;Autre;< 5
Evere;21006.0;1140.0;00  Groupe résiduel;Chirurgical;16
Evere;21006.0;1140.0;01  Système nerveux;Médical;317
Evere;21006.0;1140.0;01  Système nerveux;Chirurgical;50
Evere;21006.0;1140.0;02  Affections des yeux;Médical;< 5
Evere;21006.0;1140.0;02  Affections des yeux;Chirurgical;28
Evere;21006.0;1140.0;03  Nez, gorge, oreilles;Médical;84
Evere;21006.0;1140.0;03  Nez, gorge, oreilles;Chirurgical;103
Evere;21006.0;1140.0;04  Système respiratoire;Médical;360
Evere;21006.0;1140.0;04  Système respiratoire;Chirurgical;31
Evere;21006.0;1140.0;05  Système circulatoire;Médical;302
Evere;21006.0;1140.0;05  Système circulatoire;Chirurgical;256
Evere;21006.0;1140.0;06  Système digestif;Médical;284
Evere;21006.0;1140.0;06  Système digestif;Chirurgical;238
Evere;21006.0;1140.0;07  Foie, bile et pancréas;Médical;100
Evere;21006.0;1140.0;07  Foie, bile et pancréas;Chirurgical;62
Evere;21006.0;1140.0;08  Système musculaire et tissu conjonctif;Médical;178
Evere;21006.0;1140.0;08  Système musculaire et tissu conjonctif;Chirurgical;521
Evere;21006.0;1140.0;09  Peau, tissu sous-cutané, sein;Médical;72
Evere;21006.0;1140.0;09  Peau, tissu sous-cutané, sein;Chirurgical;132
Evere;21006.0;1140.0;10  Maladies endocriniennes, nutritives et du métabolisme;Médical;87
Evere;21006.0;1140.0;10  Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;66
Evere;21006.0;1140.0;11  Reins et voies urinaires;Médical;152
Evere;21006.0;1140.0;11  Reins et voies urinaires;Chirurgical;67
Evere;21006.0;1140.0;12  Organes génitaux masculins;Médical;12
Evere;21006.0;1140.0;12  Organes génitaux masculins;Chirurgical;48
Evere;21006.0;1140.0;13  Organes génitaux féminins;Médical;19
Evere;21006.0;1140.0;13  Organes génitaux féminins;Chirurgical;124
Evere;21006.0;1140.0;14  Grossesse et accouchement;Médical;432
Evere;21006.0;1140.0;14  Grossesse et accouchement;Chirurgical;110
Evere;21006.0;1140.0;15  Nouveau-nés, affections d'origine périnatale;Médical;55
Evere;21006.0;1140.0;15  Nouveau-nés, affections d'origine périnatale;Chirurgical;< 5
Evere;21006.0;1140.0;16  Sang et organes hématopoïétiques;Médical;44
Evere;21006.0;1140.0;16  Sang et organes hématopoïétiques;Chirurgical;9
Evere;21006.0;1140.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;107
Evere;21006.0;1140.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;15
Evere;21006.0;1140.0;18  Maladies infectieuses et parasitaires;Médical;69
Evere;21006.0;1140.0;18  Maladies infectieuses et parasitaires;Chirurgical;< 5
Evere;21006.0;1140.0;19  Troubles mentaux;Médical;90
Evere;21006.0;1140.0;19  Troubles mentaux;Chirurgical;< 5
Evere;21006.0;1140.0;20  Alcoolisme et usage de drogue;Médical;39
Evere;21006.0;1140.0;20  Alcoolisme et usage de drogue;Chirurgical;< 5
Evere;21006.0;1140.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;57
Evere;21006.0;1140.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;27
Evere;21006.0;1140.0;22  Brûlures;Médical;< 5
Evere;21006.0;1140.0;22  Brûlures;Chirurgical;< 5
Evere;21006.0;1140.0;23  Facteurs influençant la santé;Autre;6
Evere;21006.0;1140.0;23  Facteurs influençant la santé;Médical;280
Evere;21006.0;1140.0;23  Facteurs influençant la santé;Chirurgical;27
Evere;21006.0;1140.0;24  Infections HIV;Médical;19
Evere;21006.0;1140.0;25  Traumatismes multiples;Chirurgical;5
Forest;21007.0;1190.0;00  Groupe résiduel;Autre;< 5
Forest;21007.0;1190.0;00  Groupe résiduel;Chirurgical;15
Forest;21007.0;1190.0;01  Système nerveux;Médical;460
Forest;21007.0;1190.0;01  Système nerveux;Chirurgical;54
Forest;21007.0;1190.0;02  Affections des yeux;Médical;10
Forest;21007.0;1190.0;02  Affections des yeux;Chirurgical;45
Forest;21007.0;1190.0;03  Nez, gorge, oreilles;Médical;124
Forest;21007.0;1190.0;03  Nez, gorge, oreilles;Chirurgical;162
Forest;21007.0;1190.0;04  Système respiratoire;Médical;519
Forest;21007.0;1190.0;04  Système respiratoire;Chirurgical;27
Forest;21007.0;1190.0;05  Système circulatoire;Médical;379
Forest;21007.0;1190.0;05  Système circulatoire;Chirurgical;254
Forest;21007.0;1190.0;06  Système digestif;Médical;392
Forest;21007.0;1190.0;06  Système digestif;Chirurgical;346
Forest;21007.0;1190.0;07  Foie, bile et pancréas;Médical;138
Forest;21007.0;1190.0;07  Foie, bile et pancréas;Chirurgical;107
Forest;21007.0;1190.0;08  Système musculaire et tissu conjonctif;Médical;211
Forest;21007.0;1190.0;08  Système musculaire et tissu conjonctif;Chirurgical;630
Forest;21007.0;1190.0;09  Peau, tissu sous-cutané, sein;Médical;92
Forest;21007.0;1190.0;09  Peau, tissu sous-cutané, sein;Chirurgical;140
Forest;21007.0;1190.0;10  Maladies endocriniennes, nutritives et du métabolisme;Médical;119
Forest;21007.0;1190.0;10  Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;72
Forest;21007.0;1190.0;11  Reins et voies urinaires;Médical;203
Forest;21007.0;1190.0;11  Reins et voies urinaires;Chirurgical;95
Forest;21007.0;1190.0;12  Organes génitaux masculins;Médical;22
Forest;21007.0;1190.0;12  Organes génitaux masculins;Chirurgical;80
Forest;21007.0;1190.0;13  Organes génitaux féminins;Médical;28
Forest;21007.0;1190.0;13  Organes génitaux féminins;Chirurgical;170
Forest;21007.0;1190.0;14  Grossesse et accouchement;Médical;796
Forest;21007.0;1190.0;14  Grossesse et accouchement;Chirurgical;175
Forest;21007.0;1190.0;15  Nouveau-nés, affections d'origine périnatale;Médical;90
Forest;21007.0;1190.0;15  Nouveau-nés, affections d'origine périnatale;Chirurgical;< 5
Forest;21007.0;1190.0;16  Sang et organes hématopoïétiques;Médical;57
Forest;21007.0;1190.0;16  Sang et organes hématopoïétiques;Chirurgical;7
Forest;21007.0;1190.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;98
Forest;21007.0;1190.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;9
Forest;21007.0;1190.0;18  Maladies infectieuses et parasitaires;Médical;114
Forest;21007.0;1190.0;18  Maladies infectieuses et parasitaires;Chirurgical;7
Forest;21007.0;1190.0;19  Troubles mentaux;Médical;138
Forest;21007.0;1190.0;19  Troubles mentaux;Chirurgical;< 5
Forest;21007.0;1190.0;20  Alcoolisme et usage de drogue;Médical;48
Forest;21007.0;1190.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;77
Forest;21007.0;1190.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;21
Forest;21007.0;1190.0;23  Facteurs influençant la santé;Autre;< 5
Forest;21007.0;1190.0;23  Facteurs influençant la santé;Médical;298
Forest;21007.0;1190.0;23  Facteurs influençant la santé;Chirurgical;19
Forest;21007.0;1190.0;24  Infections HIV;Médical;18
Forest;21007.0;1190.0;24  Infections HIV;Chirurgical;< 5
Forest;21007.0;1190.0;25  Traumatismes multiples;Médical;< 5
Forest;21007.0;1190.0;25  Traumatismes multiples;Chirurgical;< 5
Ganshoren;21008.0;1083.0;00  Groupe résiduel;Chirurgical;< 5
Ganshoren;21008.0;1083.0;01  Système nerveux;Médical;132
Ganshoren;21008.0;1083.0;01  Système nerveux;Chirurgical;28
Ganshoren;21008.0;1083.0;02  Affections des yeux;Médical;< 5
Ganshoren;21008.0;1083.0;02  Affections des yeux;Chirurgical;27
Ganshoren;21008.0;1083.0;03  Nez, gorge, oreilles;Médical;27
Ganshoren;21008.0;1083.0;03  Nez, gorge, oreilles;Chirurgical;53
Ganshoren;21008.0;1083.0;04  Système respiratoire;Médical;154
Ganshoren;21008.0;1083.0;04  Système respiratoire;Chirurgical;10
Ganshoren;21008.0;1083.0;05  Système circulatoire;Médical;149
Ganshoren;21008.0;1083.0;05  Système circulatoire;Chirurgical;114
Ganshoren;21008.0;1083.0;06  Système digestif;Médical;117
Ganshoren;21008.0;1083.0;06  Système digestif;Chirurgical;108
Ganshoren;21008.0;1083.0;07  Foie, bile et pancréas;Médical;67
Ganshoren;21008.0;1083.0;07  Foie, bile et pancréas;Chirurgical;19
Ganshoren;21008.0;1083.0;08  Système musculaire et tissu conjonctif;Médical;79
Ganshoren;21008.0;1083.0;08  Système musculaire et tissu conjonctif;Chirurgical;263
Ganshoren;21008.0;1083.0;09  Peau, tissu sous-cutané, sein;Médical;31
Ganshoren;21008.0;1083.0;09  Peau, tissu sous-cutané, sein;Chirurgical;67
Ganshoren;21008.0;1083.0;10  Maladies endocriniennes, nutritives et du métabolisme;Médical;38
Ganshoren;21008.0;1083.0;10  Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;40
Ganshoren;21008.0;1083.0;11  Reins et voies urinaires;Médical;52
Ganshoren;21008.0;1083.0;11  Reins et voies urinaires;Chirurgical;30
Ganshoren;21008.0;1083.0;12  Organes génitaux masculins;Médical;14
Ganshoren;21008.0;1083.0;12  Organes génitaux masculins;Chirurgical;31
Ganshoren;21008.0;1083.0;13  Organes génitaux féminins;Médical;< 5
Ganshoren;21008.0;1083.0;13  Organes génitaux féminins;Chirurgical;63
Ganshoren;21008.0;1083.0;14  Grossesse et accouchement;Médical;206
Ganshoren;21008.0;1083.0;14  Grossesse et accouchement;Chirurgical;54
Ganshoren;21008.0;1083.0;15  Nouveau-nés, affections d'origine périnatale;Médical;20
Ganshoren;21008.0;1083.0;15  Nouveau-nés, affections d'origine périnatale;Chirurgical;< 5
Ganshoren;21008.0;1083.0;16  Sang et organes hématopoïétiques;Médical;19
Ganshoren;21008.0;1083.0;16  Sang et organes hématopoïétiques;Chirurgical;< 5
Ganshoren;21008.0;1083.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;32
Ganshoren;21008.0;1083.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;7
Ganshoren;21008.0;1083.0;18  Maladies infectieuses et parasitaires;Médical;20
Ganshoren;21008.0;1083.0;18  Maladies infectieuses et parasitaires;Chirurgical;< 5
Ganshoren;21008.0;1083.0;19  Troubles mentaux;Médical;54
Ganshoren;21008.0;1083.0;20  Alcoolisme et usage de drogue;Médical;20
Ganshoren;21008.0;1083.0;20  Alcoolisme et usage de drogue;Chirurgical;< 5
Ganshoren;21008.0;1083.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;30
Ganshoren;21008.0;1083.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;8
Ganshoren;21008.0;1083.0;23  Facteurs influençant la santé;Autre;< 5
Ganshoren;21008.0;1083.0;23  Facteurs influençant la santé;Médical;158
Ganshoren;21008.0;1083.0;23  Facteurs influençant la santé;Chirurgical;6
Ganshoren;21008.0;1083.0;24  Infections HIV;Médical;6
Ganshoren;21008.0;1083.0;25  Traumatismes multiples;Chirurgical;< 5
Ixelles;21009.0;1050.0;00  Groupe résiduel;Autre;< 5
Ixelles;21009.0;1050.0;00  Groupe résiduel;Chirurgical;24
Ixelles;21009.0;1050.0;01  Système nerveux;Médical;676
Ixelles;21009.0;1050.0;01  Système nerveux;Chirurgical;96
Ixelles;21009.0;1050.0;02  Affections des yeux;Médical;13
Ixelles;21009.0;1050.0;02  Affections des yeux;Chirurgical;63
Ixelles;21009.0;1050.0;03  Nez, gorge, oreilles;Médical;190
Ixelles;21009.0;1050.0;03  Nez, gorge, oreilles;Chirurgical;238
Ixelles;21009.0;1050.0;04  Système respiratoire;Médical;643
Ixelles;21009.0;1050.0;04  Système respiratoire;Chirurgical;57
Ixelles;21009.0;1050.0;05  Système circulatoire;Médical;490
Ixelles;21009.0;1050.0;05  Système circulatoire;Chirurgical;311
Ixelles;21009.0;1050.0;06  Système digestif;Médical;521
Ixelles;21009.0;1050.0;06  Système digestif;Chirurgical;526
Ixelles;21009.0;1050.0;07  Foie, bile et pancréas;Médical;177
Ixelles;21009.0;1050.0;07  Foie, bile et pancréas;Chirurgical;118
Ixelles;21009.0;1050.0;08  Système musculaire et tissu conjonctif;Médical;332
Ixelles;21009.0;1050.0;08  Système musculaire et tissu conjonctif;Chirurgical;938
Ixelles;21009.0;1050.0;09  Peau, tissu sous-cutané, sein;Médical;162
Ixelles;21009.0;1050.0;09  Peau, tissu sous-cutané, sein;Chirurgical;254
Ixelles;21009.0;1050.0;10  Maladies endocriniennes, nutritives et du métabolisme;Médical;167
Ixelles;21009.0;1050.0;10  Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;89
Ixelles;21009.0;1050.0;11  Reins et voies urinaires;Médical;284
Ixelles;21009.0;1050.0;11  Reins et voies urinaires;Chirurgical;122
Ixelles;21009.0;1050.0;12  Organes génitaux masculins;Médical;40
Ixelles;21009.0;1050.0;12  Organes génitaux masculins;Chirurgical;91
Ixelles;21009.0;1050.0;13  Organes génitaux féminins;Médical;22
Ixelles;21009.0;1050.0;13  Organes génitaux féminins;Chirurgical;289
Ixelles;21009.0;1050.0;14  Grossesse et accouchement;Médical;1 136
Ixelles;21009.0;1050.0;14  Grossesse et accouchement;Chirurgical;267
Ixelles;21009.0;1050.0;15  Nouveau-nés, affections d'origine périnatale;Médical;115
Ixelles;21009.0;1050.0;15  Nouveau-nés, affections d'origine périnatale;Chirurgical;8
Ixelles;21009.0;1050.0;16  Sang et organes hématopoïétiques;Médical;79
Ixelles;21009.0;1050.0;16  Sang et organes hématopoïétiques;Chirurgical;13
Ixelles;21009.0;1050.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;163
Ixelles;21009.0;1050.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;15
Ixelles;21009.0;1050.0;18  Maladies infectieuses et parasitaires;Médical;185
Ixelles;21009.0;1050.0;18  Maladies infectieuses et parasitaires;Chirurgical;10
Ixelles;21009.0;1050.0;19  Troubles mentaux;Médical;202
Ixelles;21009.0;1050.0;19  Troubles mentaux;Chirurgical;< 5
Ixelles;21009.0;1050.0;20  Alcoolisme et usage de drogue;Médical;120
Ixelles;21009.0;1050.0;20  Alcoolisme et usage de drogue;Chirurgical;< 5
Ixelles;21009.0;1050.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;193
Ixelles;21009.0;1050.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;43
Ixelles;21009.0;1050.0;22  Brûlures;Médical;< 5
Ixelles;21009.0;1050.0;22  Brûlures;Chirurgical;< 5
Ixelles;21009.0;1050.0;23  Facteurs influençant la santé;Autre;< 5
Ixelles;21009.0;1050.0;23  Facteurs influençant la santé;Médical;455
Ixelles;21009.0;1050.0;23  Facteurs influençant la santé;Chirurgical;24
Ixelles;21009.0;1050.0;24  Infections HIV;Médical;21
Ixelles;21009.0;1050.0;24  Infections HIV;Chirurgical;5
Ixelles;21009.0;1050.0;25  Traumatismes multiples;Médical;5
Ixelles;21009.0;1050.0;25  Traumatismes multiples;Chirurgical;6
Jette;21010.0;1090.0;00  Groupe résiduel;Autre;< 5
Jette;21010.0;1090.0;00  Groupe résiduel;Chirurgical;28
Jette;21010.0;1090.0;01  Système nerveux;Médical;525
Jette;21010.0;1090.0;01  Système nerveux;Chirurgical;63
Jette;21010.0;1090.0;02  Affections des yeux;Médical;16
Jette;21010.0;1090.0;02  Affections des yeux;Chirurgical;49
Jette;21010.0;1090.0;03  Nez, gorge, oreilles;Médical;88
Jette;21010.0;1090.0;03  Nez, gorge, oreilles;Chirurgical;151
Jette;21010.0;1090.0;04  Système respiratoire;Médical;566
Jette;21010.0;1090.0;04  Système respiratoire;Chirurgical;26
Jette;21010.0;1090.0;05  Système circulatoire;Médical;425
Jette;21010.0;1090.0;05  Système circulatoire;Chirurgical;351
Jette;21010.0;1090.0;06  Système digestif;Médical;393
Jette;21010.0;1090.0;06  Système digestif;Chirurgical;328
Jette;21010.0;1090.0;07  Foie, bile et pancréas;Médical;132
Jette;21010.0;1090.0;07  Foie, bile et pancréas;Chirurgical;76
Jette;21010.0;1090.0;08  Système musculaire et tissu conjonctif;Médical;197
Jette;21010.0;1090.0;08  Système musculaire et tissu conjonctif;Chirurgical;606
Jette;21010.0;1090.0;09  Peau, tissu sous-cutané, sein;Médical;112
Jette;21010.0;1090.0;09  Peau, tissu sous-cutané, sein;Chirurgical;157
Jette;21010.0;1090.0;10  Maladies endocriniennes, nutritives et du métabolisme;Médical;143
Jette;21010.0;1090.0;10  Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;98
Jette;21010.0;1090.0;11  Reins et voies urinaires;Médical;215
Jette;21010.0;1090.0;11  Reins et voies urinaires;Chirurgical;106
Jette;21010.0;1090.0;12  Organes génitaux masculins;Médical;19
Jette;21010.0;1090.0;12  Organes génitaux masculins;Chirurgical;77
Jette;21010.0;1090.0;13  Organes génitaux féminins;Médical;18
Jette;21010.0;1090.0;13  Organes génitaux féminins;Chirurgical;143
Jette;21010.0;1090.0;14  Grossesse et accouchement;Médical;677
Jette;21010.0;1090.0;14  Grossesse et accouchement;Chirurgical;138
Jette;21010.0;1090.0;15  Nouveau-nés, affections d'origine périnatale;Médical;78
Jette;21010.0;1090.0;15  Nouveau-nés, affections d'origine périnatale;Chirurgical;10
Jette;21010.0;1090.0;16  Sang et organes hématopoïétiques;Médical;80
Jette;21010.0;1090.0;16  Sang et organes hématopoïétiques;Chirurgical;11
