gemeente;nis_code;postcode;mdc;diagnose;aantal_verblijven
Oostkamp;31022.0;8020.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;11
Oostkamp;31022.0;8020.0;18 Infectie en parasitaire ziekten;Medisch;48
Oostkamp;31022.0;8020.0;18 Infectie en parasitaire ziekten;Chirurgisch;8
Oostkamp;31022.0;8020.0;19 Psychische stoornissen;Medisch;28
Oostkamp;31022.0;8020.0;19 Psychische stoornissen;Chirurgisch;< 5
Oostkamp;31022.0;8020.0;20 Alcohol en druggebruik;Medisch;13
Oostkamp;31022.0;8020.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;35
Oostkamp;31022.0;8020.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;23
Oostkamp;31022.0;8020.0;22 Brandwonden;Medisch;< 5
Oostkamp;31022.0;8020.0;23 Factoren die de gezondheid beïnvloeden;Medisch;106
Oostkamp;31022.0;8020.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;7
Oostkamp;31022.0;8020.0;25 Multipele traumata;Chirurgisch;< 5
Oostkamp;31022.0;8020.0;p3 Pre-MDC : tracheostomie;Chirurgisch;< 5
Oostkamp;31022.0;8020.0;p4 Pre-MDC : hard en/of long transplantatie;Chirurgisch;< 5
Torhout;31033.0;8820.0;00 Restgroep;Andere;< 5
Torhout;31033.0;8820.0;00 Restgroep;Chirurgisch;34
Torhout;31033.0;8820.0;01 Zenuwstelsel;Medisch;266
Torhout;31033.0;8820.0;01 Zenuwstelsel;Chirurgisch;30
Torhout;31033.0;8820.0;02 Oogaandoeningen;Medisch;5
Torhout;31033.0;8820.0;02 Oogaandoeningen;Chirurgisch;32
Torhout;31033.0;8820.0;03 Neus, keel en oren;Medisch;81
Torhout;31033.0;8820.0;03 Neus, keel en oren;Chirurgisch;94
Torhout;31033.0;8820.0;04 Ademhalingsstelsel;Medisch;291
Torhout;31033.0;8820.0;04 Ademhalingsstelsel;Chirurgisch;12
Torhout;31033.0;8820.0;05 Hart en vaatstelsel;Medisch;248
Torhout;31033.0;8820.0;05 Hart en vaatstelsel;Chirurgisch;159
Torhout;31033.0;8820.0;06 Spijsverteringsstelsel;Medisch;299
Torhout;31033.0;8820.0;06 Spijsverteringsstelsel;Chirurgisch;182
Torhout;31033.0;8820.0;07 Lever, gal en pancreas;Medisch;62
Torhout;31033.0;8820.0;07 Lever, gal en pancreas;Chirurgisch;42
Torhout;31033.0;8820.0;08 Bewegingsstelsel en bindweefsel;Medisch;132
Torhout;31033.0;8820.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;502
Torhout;31033.0;8820.0;09 Huid, subcutis, borstklier;Medisch;66
Torhout;31033.0;8820.0;09 Huid, subcutis, borstklier;Chirurgisch;60
Torhout;31033.0;8820.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;44
Torhout;31033.0;8820.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;44
Torhout;31033.0;8820.0;11 Nieren en urinewegen;Medisch;87
Torhout;31033.0;8820.0;11 Nieren en urinewegen;Chirurgisch;46
Torhout;31033.0;8820.0;12 Mannelijke geslachtsorganen;Medisch;10
Torhout;31033.0;8820.0;12 Mannelijke geslachtsorganen;Chirurgisch;43
Torhout;31033.0;8820.0;13 Vrouwelijke geslachtsorganen;Medisch;6
Torhout;31033.0;8820.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;69
Torhout;31033.0;8820.0;14 Zwangerschap en bevalling;Medisch;227
Torhout;31033.0;8820.0;14 Zwangerschap en bevalling;Chirurgisch;61
Torhout;31033.0;8820.0;15 Neonati, perinatale aandoeningen;Medisch;24
Torhout;31033.0;8820.0;16 Bloed en bloedvormende organen;Medisch;29
Torhout;31033.0;8820.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Torhout;31033.0;8820.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;55
Torhout;31033.0;8820.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;5
Torhout;31033.0;8820.0;18 Infectie en parasitaire ziekten;Medisch;41
Torhout;31033.0;8820.0;18 Infectie en parasitaire ziekten;Chirurgisch;6
Torhout;31033.0;8820.0;19 Psychische stoornissen;Medisch;61
Torhout;31033.0;8820.0;20 Alcohol en druggebruik;Medisch;47
Torhout;31033.0;8820.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;54
Torhout;31033.0;8820.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;24
Torhout;31033.0;8820.0;23 Factoren die de gezondheid beïnvloeden;Medisch;155
Torhout;31033.0;8820.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;11
Torhout;31033.0;8820.0;25 Multipele traumata;Medisch;< 5
Torhout;31033.0;8820.0;25 Multipele traumata;Chirurgisch;< 5
Torhout;31033.0;8820.0;p1 Pre-MDC : levertransplantatie;Chirurgisch;< 5
Torhout;31033.0;8820.0;p2 Pre-MDC : beenmergtransplantatie;Chirurgisch;< 5
Torhout;31033.0;8820.0;p3 Pre-MDC : tracheostomie;Chirurgisch;5
Zedelgem;31040.0;8210.0;00 Restgroep;Andere;< 5
Zedelgem;31040.0;8210.0;00 Restgroep;Chirurgisch;28
Zedelgem;31040.0;8210.0;01 Zenuwstelsel;Medisch;251
Zedelgem;31040.0;8210.0;01 Zenuwstelsel;Chirurgisch;31
Zedelgem;31040.0;8210.0;02 Oogaandoeningen;Medisch;11
Zedelgem;31040.0;8210.0;02 Oogaandoeningen;Chirurgisch;37
Zedelgem;31040.0;8210.0;03 Neus, keel en oren;Medisch;113
Zedelgem;31040.0;8210.0;03 Neus, keel en oren;Chirurgisch;101
Zedelgem;31040.0;8210.0;04 Ademhalingsstelsel;Medisch;306
Zedelgem;31040.0;8210.0;04 Ademhalingsstelsel;Chirurgisch;13
Zedelgem;31040.0;8210.0;05 Hart en vaatstelsel;Medisch;203
Zedelgem;31040.0;8210.0;05 Hart en vaatstelsel;Chirurgisch;154
Zedelgem;31040.0;8210.0;06 Spijsverteringsstelsel;Medisch;252
Zedelgem;31040.0;8210.0;06 Spijsverteringsstelsel;Chirurgisch;189
Zedelgem;31040.0;8210.0;07 Lever, gal en pancreas;Medisch;37
Zedelgem;31040.0;8210.0;07 Lever, gal en pancreas;Chirurgisch;40
Zedelgem;31040.0;8210.0;08 Bewegingsstelsel en bindweefsel;Medisch;147
Zedelgem;31040.0;8210.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;511
Zedelgem;31040.0;8210.0;09 Huid, subcutis, borstklier;Medisch;72
Zedelgem;31040.0;8210.0;09 Huid, subcutis, borstklier;Chirurgisch;72
Zedelgem;31040.0;8210.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;55
Zedelgem;31040.0;8210.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;43
Zedelgem;31040.0;8210.0;11 Nieren en urinewegen;Medisch;79
Zedelgem;31040.0;8210.0;11 Nieren en urinewegen;Chirurgisch;68
Zedelgem;31040.0;8210.0;12 Mannelijke geslachtsorganen;Medisch;18
Zedelgem;31040.0;8210.0;12 Mannelijke geslachtsorganen;Chirurgisch;58
Zedelgem;31040.0;8210.0;13 Vrouwelijke geslachtsorganen;Medisch;5
Zedelgem;31040.0;8210.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;68
Zedelgem;31040.0;8210.0;14 Zwangerschap en bevalling;Medisch;224
Zedelgem;31040.0;8210.0;14 Zwangerschap en bevalling;Chirurgisch;46
Zedelgem;31040.0;8210.0;15 Neonati, perinatale aandoeningen;Medisch;20
Zedelgem;31040.0;8210.0;15 Neonati, perinatale aandoeningen;Chirurgisch;< 5
Zedelgem;31040.0;8210.0;16 Bloed en bloedvormende organen;Medisch;28
Zedelgem;31040.0;8210.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Zedelgem;31040.0;8210.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;72
Zedelgem;31040.0;8210.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;14
Zedelgem;31040.0;8210.0;18 Infectie en parasitaire ziekten;Medisch;49
Zedelgem;31040.0;8210.0;18 Infectie en parasitaire ziekten;Chirurgisch;9
Zedelgem;31040.0;8210.0;19 Psychische stoornissen;Medisch;53
Zedelgem;31040.0;8210.0;19 Psychische stoornissen;Chirurgisch;< 5
Zedelgem;31040.0;8210.0;20 Alcohol en druggebruik;Medisch;21
Zedelgem;31040.0;8210.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;36
Zedelgem;31040.0;8210.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;13
Zedelgem;31040.0;8210.0;22 Brandwonden;Medisch;< 5
Zedelgem;31040.0;8210.0;22 Brandwonden;Chirurgisch;< 5
Zedelgem;31040.0;8210.0;23 Factoren die de gezondheid beïnvloeden;Medisch;140
Zedelgem;31040.0;8210.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;6
Zedelgem;31040.0;8210.0;24 HIV infecties;Medisch;< 5
Zedelgem;31040.0;8210.0;25 Multipele traumata;Medisch;< 5
Zedelgem;31040.0;8210.0;25 Multipele traumata;Chirurgisch;< 5
Zedelgem;31040.0;8210.0;p1 Pre-MDC : levertransplantatie;Chirurgisch;< 5
Zedelgem;31040.0;8210.0;p2 Pre-MDC : beenmergtransplantatie;Chirurgisch;< 5
Zedelgem;31040.0;8210.0;p3 Pre-MDC : tracheostomie;Chirurgisch;6
Zuienkerke;31042.0;8377.0;00 Restgroep;Andere;< 5
Zuienkerke;31042.0;8377.0;00 Restgroep;Chirurgisch;< 5
Zuienkerke;31042.0;8377.0;01 Zenuwstelsel;Medisch;21
Zuienkerke;31042.0;8377.0;01 Zenuwstelsel;Chirurgisch;< 5
Zuienkerke;31042.0;8377.0;02 Oogaandoeningen;Chirurgisch;< 5
Zuienkerke;31042.0;8377.0;03 Neus, keel en oren;Medisch;7
Zuienkerke;31042.0;8377.0;03 Neus, keel en oren;Chirurgisch;8
Zuienkerke;31042.0;8377.0;04 Ademhalingsstelsel;Medisch;20
Zuienkerke;31042.0;8377.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Zuienkerke;31042.0;8377.0;05 Hart en vaatstelsel;Medisch;23
Zuienkerke;31042.0;8377.0;05 Hart en vaatstelsel;Chirurgisch;20
Zuienkerke;31042.0;8377.0;06 Spijsverteringsstelsel;Medisch;23
Zuienkerke;31042.0;8377.0;06 Spijsverteringsstelsel;Chirurgisch;25
Zuienkerke;31042.0;8377.0;07 Lever, gal en pancreas;Medisch;7
Zuienkerke;31042.0;8377.0;07 Lever, gal en pancreas;Chirurgisch;< 5
Zuienkerke;31042.0;8377.0;08 Bewegingsstelsel en bindweefsel;Medisch;14
Zuienkerke;31042.0;8377.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;72
Zuienkerke;31042.0;8377.0;09 Huid, subcutis, borstklier;Medisch;< 5
Zuienkerke;31042.0;8377.0;09 Huid, subcutis, borstklier;Chirurgisch;< 5
Zuienkerke;31042.0;8377.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;9
Zuienkerke;31042.0;8377.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Zuienkerke;31042.0;8377.0;11 Nieren en urinewegen;Medisch;13
Zuienkerke;31042.0;8377.0;11 Nieren en urinewegen;Chirurgisch;12
Zuienkerke;31042.0;8377.0;12 Mannelijke geslachtsorganen;Medisch;< 5
Zuienkerke;31042.0;8377.0;12 Mannelijke geslachtsorganen;Chirurgisch;7
Zuienkerke;31042.0;8377.0;13 Vrouwelijke geslachtsorganen;Medisch;< 5
Zuienkerke;31042.0;8377.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;7
Zuienkerke;31042.0;8377.0;14 Zwangerschap en bevalling;Medisch;16
Zuienkerke;31042.0;8377.0;14 Zwangerschap en bevalling;Chirurgisch;< 5
Zuienkerke;31042.0;8377.0;15 Neonati, perinatale aandoeningen;Medisch;< 5
Zuienkerke;31042.0;8377.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;< 5
Zuienkerke;31042.0;8377.0;18 Infectie en parasitaire ziekten;Medisch;< 5
Zuienkerke;31042.0;8377.0;19 Psychische stoornissen;Medisch;< 5
Zuienkerke;31042.0;8377.0;20 Alcohol en druggebruik;Medisch;< 5
Zuienkerke;31042.0;8377.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Zuienkerke;31042.0;8377.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Zuienkerke;31042.0;8377.0;23 Factoren die de gezondheid beïnvloeden;Medisch;12
Zuienkerke;31042.0;8377.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;< 5
Zuienkerke;31042.0;8377.0;25 Multipele traumata;Medisch;< 5
Zuienkerke;31042.0;8377.0;p2 Pre-MDC : beenmergtransplantatie;Chirurgisch;< 5
Zuienkerke;31042.0;8377.0;p3 Pre-MDC : tracheostomie;Chirurgisch;< 5
Knokke-Heist;31043.0;8300.0;00 Restgroep;Andere;< 5
Knokke-Heist;31043.0;8300.0;00 Restgroep;Chirurgisch;39
Knokke-Heist;31043.0;8300.0;01 Zenuwstelsel;Medisch;366
Knokke-Heist;31043.0;8300.0;01 Zenuwstelsel;Chirurgisch;66
Knokke-Heist;31043.0;8300.0;02 Oogaandoeningen;Medisch;9
Knokke-Heist;31043.0;8300.0;02 Oogaandoeningen;Chirurgisch;84
Knokke-Heist;31043.0;8300.0;03 Neus, keel en oren;Medisch;171
Knokke-Heist;31043.0;8300.0;03 Neus, keel en oren;Chirurgisch;121
Knokke-Heist;31043.0;8300.0;04 Ademhalingsstelsel;Medisch;355
Knokke-Heist;31043.0;8300.0;04 Ademhalingsstelsel;Chirurgisch;30
Knokke-Heist;31043.0;8300.0;05 Hart en vaatstelsel;Medisch;514
Knokke-Heist;31043.0;8300.0;05 Hart en vaatstelsel;Chirurgisch;337
Knokke-Heist;31043.0;8300.0;06 Spijsverteringsstelsel;Medisch;406
Knokke-Heist;31043.0;8300.0;06 Spijsverteringsstelsel;Chirurgisch;296
Knokke-Heist;31043.0;8300.0;07 Lever, gal en pancreas;Medisch;109
Knokke-Heist;31043.0;8300.0;07 Lever, gal en pancreas;Chirurgisch;70
Knokke-Heist;31043.0;8300.0;08 Bewegingsstelsel en bindweefsel;Medisch;267
Knokke-Heist;31043.0;8300.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;921
Knokke-Heist;31043.0;8300.0;09 Huid, subcutis, borstklier;Medisch;108
Knokke-Heist;31043.0;8300.0;09 Huid, subcutis, borstklier;Chirurgisch;128
Knokke-Heist;31043.0;8300.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;78
Knokke-Heist;31043.0;8300.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;57
Knokke-Heist;31043.0;8300.0;11 Nieren en urinewegen;Medisch;175
Knokke-Heist;31043.0;8300.0;11 Nieren en urinewegen;Chirurgisch;128
Knokke-Heist;31043.0;8300.0;12 Mannelijke geslachtsorganen;Medisch;30
Knokke-Heist;31043.0;8300.0;12 Mannelijke geslachtsorganen;Chirurgisch;91
Knokke-Heist;31043.0;8300.0;13 Vrouwelijke geslachtsorganen;Medisch;17
Knokke-Heist;31043.0;8300.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;128
Knokke-Heist;31043.0;8300.0;14 Zwangerschap en bevalling;Medisch;176
Knokke-Heist;31043.0;8300.0;14 Zwangerschap en bevalling;Chirurgisch;29
Knokke-Heist;31043.0;8300.0;15 Neonati, perinatale aandoeningen;Medisch;10
Knokke-Heist;31043.0;8300.0;15 Neonati, perinatale aandoeningen;Chirurgisch;< 5
Knokke-Heist;31043.0;8300.0;16 Bloed en bloedvormende organen;Medisch;70
Knokke-Heist;31043.0;8300.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Knokke-Heist;31043.0;8300.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;90
Knokke-Heist;31043.0;8300.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;22
Knokke-Heist;31043.0;8300.0;18 Infectie en parasitaire ziekten;Medisch;79
Knokke-Heist;31043.0;8300.0;18 Infectie en parasitaire ziekten;Chirurgisch;15
Knokke-Heist;31043.0;8300.0;19 Psychische stoornissen;Medisch;107
Knokke-Heist;31043.0;8300.0;19 Psychische stoornissen;Chirurgisch;< 5
Knokke-Heist;31043.0;8300.0;20 Alcohol en druggebruik;Medisch;47
Knokke-Heist;31043.0;8300.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;58
Knokke-Heist;31043.0;8300.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;13
Knokke-Heist;31043.0;8300.0;22 Brandwonden;Medisch;< 5
Knokke-Heist;31043.0;8300.0;22 Brandwonden;Chirurgisch;< 5
Knokke-Heist;31043.0;8300.0;23 Factoren die de gezondheid beïnvloeden;Medisch;251
Knokke-Heist;31043.0;8300.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;33
Knokke-Heist;31043.0;8300.0;24 HIV infecties;Medisch;< 5
Knokke-Heist;31043.0;8300.0;25 Multipele traumata;Medisch;< 5
Knokke-Heist;31043.0;8300.0;25 Multipele traumata;Chirurgisch;5
Knokke-Heist;31043.0;8300.0;p2 Pre-MDC : beenmergtransplantatie;Chirurgisch;6
Knokke-Heist;31043.0;8300.0;p3 Pre-MDC : tracheostomie;Chirurgisch;11
Diksmuide;32003.0;8600.0;00 Restgroep;Chirurgisch;28
Diksmuide;32003.0;8600.0;01 Zenuwstelsel;Medisch;170
Diksmuide;32003.0;8600.0;01 Zenuwstelsel;Chirurgisch;24
Diksmuide;32003.0;8600.0;02 Oogaandoeningen;Medisch;< 5
Diksmuide;32003.0;8600.0;02 Oogaandoeningen;Chirurgisch;21
Diksmuide;32003.0;8600.0;03 Neus, keel en oren;Medisch;82
Diksmuide;32003.0;8600.0;03 Neus, keel en oren;Chirurgisch;67
Diksmuide;32003.0;8600.0;04 Ademhalingsstelsel;Medisch;193
Diksmuide;32003.0;8600.0;04 Ademhalingsstelsel;Chirurgisch;14
Diksmuide;32003.0;8600.0;05 Hart en vaatstelsel;Medisch;212
Diksmuide;32003.0;8600.0;05 Hart en vaatstelsel;Chirurgisch;154
Diksmuide;32003.0;8600.0;06 Spijsverteringsstelsel;Medisch;241
Diksmuide;32003.0;8600.0;06 Spijsverteringsstelsel;Chirurgisch;134
Diksmuide;32003.0;8600.0;07 Lever, gal en pancreas;Medisch;42
Diksmuide;32003.0;8600.0;07 Lever, gal en pancreas;Chirurgisch;31
Diksmuide;32003.0;8600.0;08 Bewegingsstelsel en bindweefsel;Medisch;140
Diksmuide;32003.0;8600.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;397
Diksmuide;32003.0;8600.0;09 Huid, subcutis, borstklier;Medisch;42
Diksmuide;32003.0;8600.0;09 Huid, subcutis, borstklier;Chirurgisch;65
Diksmuide;32003.0;8600.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;57
Diksmuide;32003.0;8600.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;39
Diksmuide;32003.0;8600.0;11 Nieren en urinewegen;Medisch;66
Diksmuide;32003.0;8600.0;11 Nieren en urinewegen;Chirurgisch;44
Diksmuide;32003.0;8600.0;12 Mannelijke geslachtsorganen;Medisch;13
Diksmuide;32003.0;8600.0;12 Mannelijke geslachtsorganen;Chirurgisch;36
Diksmuide;32003.0;8600.0;13 Vrouwelijke geslachtsorganen;Medisch;5
Diksmuide;32003.0;8600.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;53
Diksmuide;32003.0;8600.0;14 Zwangerschap en bevalling;Medisch;157
Diksmuide;32003.0;8600.0;14 Zwangerschap en bevalling;Chirurgisch;33
Diksmuide;32003.0;8600.0;15 Neonati, perinatale aandoeningen;Medisch;8
Diksmuide;32003.0;8600.0;15 Neonati, perinatale aandoeningen;Chirurgisch;< 5
Diksmuide;32003.0;8600.0;16 Bloed en bloedvormende organen;Medisch;28
Diksmuide;32003.0;8600.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Diksmuide;32003.0;8600.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;89
Diksmuide;32003.0;8600.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;12
Diksmuide;32003.0;8600.0;18 Infectie en parasitaire ziekten;Medisch;42
Diksmuide;32003.0;8600.0;18 Infectie en parasitaire ziekten;Chirurgisch;8
Diksmuide;32003.0;8600.0;19 Psychische stoornissen;Medisch;40
Diksmuide;32003.0;8600.0;19 Psychische stoornissen;Chirurgisch;< 5
Diksmuide;32003.0;8600.0;20 Alcohol en druggebruik;Medisch;17
Diksmuide;32003.0;8600.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;30
Diksmuide;32003.0;8600.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;11
Diksmuide;32003.0;8600.0;23 Factoren die de gezondheid beïnvloeden;Medisch;94
Diksmuide;32003.0;8600.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;7
Diksmuide;32003.0;8600.0;25 Multipele traumata;Chirurgisch;< 5
Diksmuide;32003.0;8600.0;p2 Pre-MDC : beenmergtransplantatie;Chirurgisch;< 5
Diksmuide;32003.0;8600.0;p3 Pre-MDC : tracheostomie;Chirurgisch;6
Houthulst;32006.0;8650.0;00 Restgroep;Chirurgisch;18
Houthulst;32006.0;8650.0;01 Zenuwstelsel;Medisch;74
Houthulst;32006.0;8650.0;01 Zenuwstelsel;Chirurgisch;13
Houthulst;32006.0;8650.0;02 Oogaandoeningen;Medisch;< 5
Houthulst;32006.0;8650.0;02 Oogaandoeningen;Chirurgisch;8
Houthulst;32006.0;8650.0;03 Neus, keel en oren;Medisch;62
Houthulst;32006.0;8650.0;03 Neus, keel en oren;Chirurgisch;47
Houthulst;32006.0;8650.0;04 Ademhalingsstelsel;Medisch;162
Houthulst;32006.0;8650.0;04 Ademhalingsstelsel;Chirurgisch;5
Houthulst;32006.0;8650.0;05 Hart en vaatstelsel;Medisch;99
Houthulst;32006.0;8650.0;05 Hart en vaatstelsel;Chirurgisch;90
Houthulst;32006.0;8650.0;06 Spijsverteringsstelsel;Medisch;151
Houthulst;32006.0;8650.0;06 Spijsverteringsstelsel;Chirurgisch;94
Houthulst;32006.0;8650.0;07 Lever, gal en pancreas;Medisch;32
Houthulst;32006.0;8650.0;07 Lever, gal en pancreas;Chirurgisch;20
Houthulst;32006.0;8650.0;08 Bewegingsstelsel en bindweefsel;Medisch;92
Houthulst;32006.0;8650.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;266
Houthulst;32006.0;8650.0;09 Huid, subcutis, borstklier;Medisch;28
Houthulst;32006.0;8650.0;09 Huid, subcutis, borstklier;Chirurgisch;26
Houthulst;32006.0;8650.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;32
Houthulst;32006.0;8650.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;24
Houthulst;32006.0;8650.0;11 Nieren en urinewegen;Medisch;64
Houthulst;32006.0;8650.0;11 Nieren en urinewegen;Chirurgisch;54
Houthulst;32006.0;8650.0;12 Mannelijke geslachtsorganen;Medisch;5
Houthulst;32006.0;8650.0;12 Mannelijke geslachtsorganen;Chirurgisch;23
Houthulst;32006.0;8650.0;13 Vrouwelijke geslachtsorganen;Medisch;5
Houthulst;32006.0;8650.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;30
Houthulst;32006.0;8650.0;14 Zwangerschap en bevalling;Medisch;125
Houthulst;32006.0;8650.0;14 Zwangerschap en bevalling;Chirurgisch;24
Houthulst;32006.0;8650.0;15 Neonati, perinatale aandoeningen;Medisch;6
Houthulst;32006.0;8650.0;15 Neonati, perinatale aandoeningen;Chirurgisch;< 5
Houthulst;32006.0;8650.0;16 Bloed en bloedvormende organen;Medisch;13
Houthulst;32006.0;8650.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;52
Houthulst;32006.0;8650.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;6
Houthulst;32006.0;8650.0;18 Infectie en parasitaire ziekten;Medisch;28
Houthulst;32006.0;8650.0;18 Infectie en parasitaire ziekten;Chirurgisch;< 5
Houthulst;32006.0;8650.0;19 Psychische stoornissen;Medisch;23
Houthulst;32006.0;8650.0;19 Psychische stoornissen;Chirurgisch;< 5
Houthulst;32006.0;8650.0;20 Alcohol en druggebruik;Medisch;8
Houthulst;32006.0;8650.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;16
Houthulst;32006.0;8650.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;13
Houthulst;32006.0;8650.0;22 Brandwonden;Medisch;< 5
Houthulst;32006.0;8650.0;22 Brandwonden;Chirurgisch;< 5
Houthulst;32006.0;8650.0;23 Factoren die de gezondheid beïnvloeden;Medisch;57
Houthulst;32006.0;8650.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;5
Houthulst;32006.0;8650.0;25 Multipele traumata;Medisch;< 5
Houthulst;32006.0;8650.0;25 Multipele traumata;Chirurgisch;< 5
Houthulst;32006.0;8650.0;p2 Pre-MDC : beenmergtransplantatie;Chirurgisch;< 5
Houthulst;32006.0;8650.0;p3 Pre-MDC : tracheostomie;Chirurgisch;9
Koekelare;32010.0;8680.0;00 Restgroep;Chirurgisch;16
Koekelare;32010.0;8680.0;01 Zenuwstelsel;Medisch;88
Koekelare;32010.0;8680.0;01 Zenuwstelsel;Chirurgisch;15
Koekelare;32010.0;8680.0;02 Oogaandoeningen;Medisch;< 5
Koekelare;32010.0;8680.0;02 Oogaandoeningen;Chirurgisch;15
Koekelare;32010.0;8680.0;03 Neus, keel en oren;Medisch;47
Koekelare;32010.0;8680.0;03 Neus, keel en oren;Chirurgisch;46
Koekelare;32010.0;8680.0;04 Ademhalingsstelsel;Medisch;122
Koekelare;32010.0;8680.0;04 Ademhalingsstelsel;Chirurgisch;5
Koekelare;32010.0;8680.0;05 Hart en vaatstelsel;Medisch;118
Koekelare;32010.0;8680.0;05 Hart en vaatstelsel;Chirurgisch;84
Koekelare;32010.0;8680.0;06 Spijsverteringsstelsel;Medisch;138
Koekelare;32010.0;8680.0;06 Spijsverteringsstelsel;Chirurgisch;64
Koekelare;32010.0;8680.0;07 Lever, gal en pancreas;Medisch;19
Koekelare;32010.0;8680.0;07 Lever, gal en pancreas;Chirurgisch;16
Koekelare;32010.0;8680.0;08 Bewegingsstelsel en bindweefsel;Medisch;55
Koekelare;32010.0;8680.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;180
Koekelare;32010.0;8680.0;09 Huid, subcutis, borstklier;Medisch;23
Koekelare;32010.0;8680.0;09 Huid, subcutis, borstklier;Chirurgisch;20
Koekelare;32010.0;8680.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;19
Koekelare;32010.0;8680.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;17
Koekelare;32010.0;8680.0;11 Nieren en urinewegen;Medisch;29
Koekelare;32010.0;8680.0;11 Nieren en urinewegen;Chirurgisch;28
